"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_01. Arbejdsløshedsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_02. Sygedagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_03. Barselsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_04. Kontanthjælp";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_05. Revalidering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_06. Aktivering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_07. Folkepension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_08. Førtidspension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_09. Efterløn";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_10. Modtager ikke ydelser";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_11. Ledighedsydelse og Fleksjob";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_Antal personer i alt";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Husstandsindkomster fordelt på afstemningsområder_100.000 - 149.999 kr";"Husstandsindkomster fordelt på afstemningsområder_150.000 - 199.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_200.000 - 299.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_300.000 - 399.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_400.000 - 499.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_50%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_500.000 - 749.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_750.000 kr.-";"Husstandsindkomster fordelt på afstemningsområder_80%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_Antal husstande i alt";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes formuesum";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes indkomstbruttosum";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Under 100.000 kr."
"28";"316005";"316005";"37";"5";"2";"180";"263";"147";"40";"2";"60";"626";"124";"117";"2790";"48";"4397";"8";"204";"460";"626";"254";"116";"51";"13";"273";"1147";"1745";"749";"373";"97";"1353";"254";"44";"0";"6";"62";"3757";"449";"49";"0";"13";"129";"1308";"47";"89";"72";"121";"82";"3626";"73";"143";"81";"301";"173";"121";"92";"213";"195";"160";"1055811";"513";"413";"1551868";"1726";"-";"-";"2081052706";"987694736";"-";"-";"19"
"28";"316006";"316006";"37";"5";"2";"122";"127";"29";"23";"1";"39";"492";"119";"93";"1243";"38";"2326";"21";"208";"285";"255";"149";"93";"9";"35";"324";"574";"669";"402";"296";"26";"633";"52";"30";"0";"289";"16";"1650";"83";"51";"0";"496";"46";"795";"1";"26";"0";"129";"69";"1887";"4";"30";"0";"264";"141";"80";"76";"157";"148";"104";"423605";"233";"180";"728577";"995";"-";"-";"1372637513";"495609225";"-";"-";"17"
"28";"316007";"316007";"37";"5";"2";"193";"277";"136";"69";"4";"89";"760";"152";"123";"3039";"51";"4893";"58";"289";"682";"560";"254";"159";"14";"64";"393";"1490";"1555";"750";"597";"44";"1228";"404";"281";"3";"0";"100";"3450";"721";"485";"13";"0";"224";"1221";"166";"239";"64";"253";"73";"3382";"275";"434";"86";"559";"157";"191";"141";"262";"247";"201";"462279";"511";"429";"763333";"2012";"-";"-";"1955962817";"1038184500";"-";"-";"30"
"28";"316008";"316008";"37";"5";"2";"170";"240";"96";"36";"3";"82";"517";"146";"87";"2254";"40";"3671";"22";"229";"401";"498";"205";"153";"5";"42";"322";"899";"1315";"609";"473";"11";"1203";"172";"99";"0";"0";"39";"3140";"236";"198";"0";"0";"97";"1117";"28";"114";"23";"182";"49";"2937";"35";"187";"28";"379";"105";"150";"102";"187";"189";"145";"970429";"443";"295";"1475979";"1536";"-";"-";"1649781838";"789701911";"-";"-";"25"
"28";"316009";"316009";"37";"5";"2";"222";"244";"154";"52";"1";"72";"515";"128";"92";"2704";"48";"4232";"31";"228";"334";"629";"278";"160";"14";"42";"331";"718";"1734";"831";"531";"45";"1354";"261";"26";"1";"4";"28";"3653";"436";"50";"1";"7";"85";"1269";"32";"133";"39";"147";"54";"3437";"55";"204";"44";"350";"142";"147";"95";"185";"174";"159";"523961";"538";"339";"752021";"1665";"-";"-";"1820122534";"886993951";"-";"-";"28"
"28";"316010";"316010";"37";"5";"2";"164";"225";"108";"41";"2";"61";"463";"139";"69";"2135";"42";"3449";"25";"204";"409";"443";"211";"138";"11";"29";"281";"905";"1157";"617";"433";"27";"1128";"224";"42";"0";"5";"42";"2901";"361";"66";"0";"10";"111";"1012";"58";"82";"33";"191";"65";"2598";"98";"118";"45";"404";"186";"142";"82";"185";"164";"154";"5319227";"435";"242";"1429336";"1433";"-";"-";"1479951623";"726523188";"-";"-";"29"
"28";"316011";"316011";"37";"5";"2";"227";"256";"113";"127";"6";"125";"895";"278";"143";"2756";"56";"4982";"37";"477";"820";"531";"236";"128";"28";"63";"655";"1752";"1376";"662";"422";"52";"1316";"500";"366";"10";"2";"63";"3294";"853";"655";"22";"4";"154";"1267";"149";"390";"9";"350";"92";"3094";"251";"683";"22";"734";"198";"297";"230";"381";"258";"209";"355641";"511";"292";"667218";"2224";"-";"-";"1732191615";"968054395";"-";"-";"46"
"28";"316012";"316012";"37";"5";"2";"240";"236";"113";"76";"4";"88";"593";"205";"123";"2524";"51";"4253";"9";"321";"549";"542";"224";"143";"16";"18";"440";"1207";"1412";"664";"453";"59";"1410";"260";"105";"0";"0";"29";"3548";"396";"210";"0";"0";"99";"1266";"23";"150";"0";"305";"60";"3172";"33";"202";"0";"676";"170";"207";"123";"244";"232";"190";"875537";"512";"251";"1359617";"1791";"-";"-";"1453958386";"824471428";"-";"-";"32"
"28";"316013";"316013";"37";"5";"2";"202";"216";"87";"67";"6";"65";"612";"181";"114";"1924";"59";"3533";"14";"318";"548";"444";"167";"73";"32";"32";"419";"1156";"1149";"495";"230";"52";"1051";"318";"156";"0";"0";"71";"2645";"505";"251";"0";"0";"132";"1020";"26";"239";"0";"233";"78";"2516";"38";"367";"0";"462";"150";"201";"151";"240";"195";"148";"3953155";"424";"208";"6670395";"1580";"-";"-";"1133661950";"707182256";"-";"-";"13"
"28";"316014";"316014";"37";"5";"2";"179";"234";"103";"43";"6";"82";"384";"136";"79";"2034";"52";"3332";"9";"236";"350";"433";"199";"115";"28";"16";"312";"787";"1169";"573";"400";"75";"1028";"232";"45";"0";"0";"65";"2741";"345";"73";"0";"0";"173";"1003";"38";"90";"0";"169";"70";"2600";"52";"133";"0";"366";"181";"121";"73";"194";"170";"133";"5229335";"438";"226";"1436274";"1372";"-";"-";"1293401224";"692046974";"-";"-";"17"
"28";"316015";"316015";"37";"5";"2";"33";"62";"15";"17";"1";"15";"256";"51";"33";"380";"18";"881";"18";"123";"139";"97";"34";"27";"5";"33";"185";"257";"194";"115";"80";"17";"251";"28";"2";"0";"148";"14";"540";"33";"3";"0";"247";"58";"323";"0";"26";"0";"46";"48";"654";"0";"29";"0";"105";"93";"70";"52";"82";"63";"38";"308111";"82";"45";"6173225";"445";"-";"-";"457931784";"176057605";"-";"-";"13"
"28";"320001";"320001";"33";"5";"2";"383";"440";"202";"113";"23";"87";"1067";"218";"198";"4280";"73";"7084";"105";"318";"843";"991";"489";"184";"34";"111";"445";"1801";"2551";"1462";"601";"85";"2190";"472";"166";"66";"0";"70";"5795";"793";"237";"70";"0";"161";"2066";"124";"257";"43";"343";"131";"5385";"216";"458";"56";"654";"287";"226";"200";"364";"358";"283";"485410";"869";"568";"739873";"2955";"-";"-";"2551997924";"1502867857";"-";"-";"87"
"28";"320002";"320002";"33";"5";"2";"398";"450";"191";"210";"20";"184";"1376";"268";"183";"4749";"90";"8119";"146";"737";"1318";"838";"416";"210";"64";"212";"927";"2879";"2182";"1156";"631";"132";"1812";"724";"987";"79";"0";"127";"4727";"1244";"1758";"101";"0";"289";"1964";"102";"732";"109";"589";"233";"4823";"157";"1450";"124";"1099";"466";"431";"339";"598";"515";"369";"379845";"856";"569";"686508";"3757";"-";"-";"2681865193";"1714339606";"-";"-";"80"
"28";"320003";"320003";"33";"5";"2";"231";"271";"82";"131";"14";"78";"920";"330";"105";"2480";"77";"4719";"29";"556";"708";"530";"244";"150";"34";"62";"679";"1474";"1312";"742";"388";"62";"1249";"454";"497";"0";"0";"51";"3161";"741";"700";"0";"0";"117";"1193";"97";"444";"47";"343";"127";"2994";"123";"725";"89";"592";"196";"358";"232";"361";"265";"202";"348939";"502";"285";"657626";"2241";"-";"-";"1671078453";"965437679";"-";"-";"36"
"28";"320004";"320004";"33";"5";"2";"187";"276";"50";"79";"8";"49";"785";"193";"145";"2162";"66";"4000";"19";"282";"602";"493";"214";"129";"50";"75";"409";"1230";"1220";"587";"390";"89";"1254";"274";"124";"0";"65";"72";"3052";"425";"221";"0";"111";"191";"1238";"59";"154";"7";"235";"96";"2933";"84";"225";"32";"528";"198";"174";"146";"284";"266";"174";"397344";"419";"306";"701747";"1809";"-";"-";"1736425826";"854200844";"-";"-";"40"
"28";"320005";"320005";"33";"5";"2";"240";"265";"83";"67";"12";"52";"664";"115";"95";"2328";"56";"3977";"9";"162";"643";"438";"219";"186";"50";"23";"221";"1353";"1125";"627";"560";"68";"1232";"299";"110";"1";"1";"64";"3135";"545";"177";"1";"1";"118";"1185";"92";"88";"3";"250";"89";"3002";"149";"143";"8";"511";"164";"138";"98";"251";"209";"191";"4675125";"494";"288";"710979";"1698";"-";"-";"1763738247";"844435776";"-";"-";"29"
"28";"320006";"320006";"33";"5";"2";"207";"236";"89";"42";"10";"45";"427";"99";"98";"2371";"56";"3680";"6";"159";"425";"481";"208";"159";"11";"12";"226";"958";"1338";"615";"498";"33";"1207";"205";"16";"0";"0";"21";"3260";"338";"26";"0";"0";"56";"1150";"22";"81";"22";"136";"38";"3068";"34";"135";"27";"304";"112";"97";"74";"148";"176";"138";"536197";"466";"322";"765819";"1443";"-";"-";"1419055425";"789741602";"-";"-";"22"
"28";"320007";"320007";"33";"5";"2";"182";"227";"105";"60";"12";"37";"668";"151";"122";"2113";"50";"3727";"3";"172";"548";"491";"228";"164";"7";"4";"224";"1101";"1254";"648";"473";"23";"1207";"325";"65";"0";"0";"16";"2990";"570";"115";"0";"0";"52";"1153";"74";"154";"32";"167";"33";"2862";"104";"277";"40";"362";"82";"166";"112";"213";"198";"173";"452573";"450";"276";"716752";"1611";"-";"-";"1522450075";"807453703";"-";"-";"23"
"28";"326001";"326001";"38";"5";"2";"202";"247";"80";"73";"4";"91";"570";"249";"138";"1959";"39";"3652";"13";"224";"544";"408";"226";"146";"19";"27";"293";"1118";"1026";"666";"492";"30";"1192";"221";"49";"0";"70";"48";"2992";"364";"84";"0";"108";"104";"1060";"89";"79";"22";"237";"93";"2611";"168";"121";"30";"515";"207";"141";"132";"237";"202";"179";"419542";"418";"216";"680259";"1561";"-";"-";"1375993368";"726637550";"-";"-";"36"
"28";"326002";"326002";"38";"5";"2";"4";"15";"6";"8";"1";"4";"140";"44";"14";"131";"3";"370";"1";"45";"88";"50";"21";"14";"0";"1";"58";"151";"92";"41";"27";"0";"159";"32";"2";"0";"14";"12";"283";"48";"2";"0";"21";"16";"145";"13";"13";"10";"27";"11";"248";"21";"18";"11";"46";"26";"53";"28";"44";"38";"20";"222836";"22";"7";"441254";"219";"-";"-";"240175927";"63854061";"-";"-";"7"
"28";"326003";"326003";"38";"5";"2";"238,71";"259,81";"100,65";"72,19";"6,03";"84,22";"783,59";"284,53";"149,30";"2353,56";"58,18";"4390,76";"30,04";"414,46";"591,69";"557,73";"216,84";"163,72";"7";"56,06";"547,66";"1213,52";"1421,68";"621,45";"513,40";"17";"1372,75";"332,43";"105,17";"0";"114";"57,11";"3432,48";"494,81";"171,30";"0";"175";"117,17";"1347,17";"35,20";"103,08";"45,01";"351,83";"99,18";"3260,12";"49,34";"146,11";"62,01";"655,79";"217,40";"259,40";"174,32";"314,63";"264,49";"197,58";"387559,08";"487,78";"278,25";"689284,84";"2011,49";"-";"-";"1542601054,03";"889536521,43";"-";"-";"35,05"
"28";"326004";"326004";"38";"5";"2";"175";"184";"68";"52";"4";"74";"638";"188";"85";"1532";"49";"3049";"58";"362";"456";"350";"154";"91";"1";"62";"479";"935";"861";"441";"270";"1";"900";"368";"181";"0";"2";"21";"2188";"555";"269";"0";"3";"34";"823";"92";"230";"54";"231";"42";"2010";"140";"349";"66";"403";"81";"234";"138";"229";"201";"134";"350259";"356";"148";"631406";"1467";"-";"-";"1070185267";"601373475";"-";"-";"27"
"28";"326005";"326005";"38";"5";"2";"57";"100";"48";"20";"0";"37";"326";"98";"73";"933";"24";"1716";"6";"133";"237";"169";"119";"89";"0";"15";"192";"467";"453";"322";"267";"0";"536";"66";"29";"1";"105";"16";"1339";"109";"44";"10";"172";"42";"561";"0";"55";"11";"101";"25";"1335";"0";"97";"13";"200";"71";"76";"45";"134";"95";"100";"416116";"178";"115";"701928";"757";"-";"-";"894837575";"354925444";"-";"-";"14"
"28";"326006";"326006";"38";"5";"2";"27";"27";"7";"7";"1";"11";"166";"42";"30";"250";"9";"577";"6";"81";"90";"73";"31";"10";"0";"13";"119";"182";"162";"75";"26";"0";"216";"44";"0";"0";"24";"7";"462";"58";"0";"0";"39";"18";"208";"21";"20";"0";"29";"13";"442";"27";"26";"0";"52";"30";"44";"25";"60";"47";"27";"335543";"68";"26";"605438";"301";"-";"-";"261394652";"119662118";"-";"-";"4"
"28";"326007";"326007";"38";"5";"2";"71";"62";"30";"23";"1";"24";"214";"68";"35";"591";"6";"1125";"7";"112";"154";"124";"62";"43";"1";"10";"169";"310";"319";"180";"134";"3";"348";"36";"10";"0";"104";"5";"877";"48";"15";"0";"173";"12";"394";"0";"23";"4";"57";"25";"910";"0";"34";"4";"122";"55";"49";"41";"65";"73";"57";"418941";"119";"79";"704864";"495";"-";"-";"666290095";"235803923";"-";"-";"12"
"28";"326008";"326008";"38";"5";"2";"200";"205";"103";"63";"4";"68";"482";"161";"73";"1867";"35";"3261";"2";"236";"437";"438";"173";"120";"5";"10";"319";"921";"1176";"458";"360";"17";"1090";"194";"114";"0";"0";"13";"2771";"278";"172";"0";"0";"40";"992";"39";"141";"1";"182";"56";"2500";"59";"171";"1";"384";"146";"175";"104";"198";"171";"146";"4242635";"372";"233";"703974";"1426";"-";"-";"1059118537";"664232050";"-";"-";"27"
"28";"326009";"326009";"38";"5";"2";"218";"245";"112";"88";"4";"102";"964";"306";"128";"2871";"53";"5091";"83";"483";"850";"572";"208";"140";"2";"123";"594";"1682";"1589";"614";"483";"6";"1289";"740";"249";"2";"0";"58";"3372";"1152";"368";"65";"0";"134";"1191";"188";"559";"122";"207";"71";"3090";"311";"863";"142";"477";"208";"343";"248";"386";"284";"180";"718672";"518";"311";"1306515";"2308";"-";"-";"1576867748";"983777003";"-";"-";"38"
"28";"326010";"326010";"38";"5";"2";"96";"122";"48";"22";"2";"43";"227";"96";"49";"1200";"18";"1923";"5";"88";"226";"217";"109";"140";"0";"11";"143";"488";"549";"311";"421";"0";"698";"64";"7";"0";"0";"16";"1777";"106";"14";"0";"0";"26";"574";"23";"12";"11";"145";"20";"1484";"30";"24";"14";"323";"48";"49";"45";"114";"107";"93";"466434";"232";"130";"710812";"789";"-";"-";"848114968";"397956985";"-";"-";"19"
"28";"326011";"326011";"38";"5";"2";"83";"105";"34";"14";"2";"25";"133";"59";"32";"979";"18";"1484";"2";"36";"155";"162";"116";"119";"1";"4";"60";"309";"430";"333";"347";"1";"556";"15";"10";"0";"0";"10";"1419";"39";"12";"0";"0";"14";"496";"0";"0";"0";"79";"16";"1263";"0";"0";"0";"189";"32";"35";"21";"65";"73";"84";"520279";"201";"119";"742823";"609";"-";"-";"757486586";"332920858";"-";"-";"11"
"28";"326012";"326012";"38";"5";"2";"101";"192";"71";"120";"4";"131";"928";"263";"111";"1859";"37";"3817";"93";"724";"607";"402";"146";"78";"1";"110";"910";"1104";"986";"361";"209";"1";"670";"255";"1080";"0";"1";"45";"1593";"445";"1574";"0";"2";"67";"878";"21";"495";"4";"568";"85";"1943";"31";"693";"13";"873";"128";"344";"253";"380";"287";"186";"295553";"282";"281";"6298535";"2085";"-";"-";"1509448891";"835319786";"-";"-";"72"
"28";"326013";"326013";"38";"5";"2";"188,06";"225,21";"98,97";"113,29";"3,05";"105,33";"565,38";"307,80";"105,44";"1645,84";"41,27";"3399,65";"36,06";"812,68";"677,53";"244,59";"52,25";"27,08";"5";"46,09";"1133,99";"1345,28";"630,02";"146,67";"89,59";"8";"520,13";"474,65";"845,25";"0";"0";"15,17";"1260,72";"833,22";"1276,46";"0";"0";"29,25";"800,26";"103,30";"471,11";"3,01";"367,24";"110,27";"1737,68";"151,51";"752,17";"7,01";"583,68";"167,59";"302,59";"192,48";"350,95";"279,73";"159,87";"311092,11";"327,67";"155,88";"587985,25";"1811,24";"-";"-";"678922078,55";"682229470,64";"-";"-";"42,07"
"28";"326014";"326014";"38";"5";"2";"91,23";"103,98";"83,38";"24,52";"3,92";"28,45";"205,03";"68,67";"38,26";"1104,59";"23,54";"1775,59";"4,90";"58,86";"217,78";"222,68";"107,91";"93,19";"0";"7,85";"85,35";"454,20";"603,31";"315,88";"309,01";"0";"613,12";"55,92";"21,58";"0";"0";"14,71";"1609,80";"104,97";"39,24";"0";"0";"21,58";"538,56";"25,51";"9,81";"0,98";"106,93";"23,54";"1434,21";"44,14";"14,71";"0,98";"230,53";"51,01";"51,01";"41,20";"81,42";"62,78";"74,56";"533037,81";"229,55";"161,86";"756563,91";"708,27";"-";"-";"713616523,41";"390939972,94";"-";"-";"5,89"
"28";"326015";"326015";"38";"5";"2";"209";"217";"97";"29";"8";"50";"449";"154";"93";"2223";"50";"3579";"10";"141";"463";"558";"204";"93";"1";"18";"194";"996";"1458";"623";"289";"1";"1262";"183";"14";"0";"3";"8";"3219";"305";"28";"0";"7";"20";"1154";"28";"74";"0";"153";"61";"2955";"34";"102";"0";"331";"157";"95";"79";"194";"156";"163";"512756";"468";"271";"738775";"1442";"-";"-";"1346414780";"732022209";"-";"-";"16"
"28";"326016";"326016";"38";"5";"2";"172";"235";"116";"36";"6";"51";"780";"176";"169";"2847";"49";"4637";"23";"220";"529";"680";"311";"166";"4";"38";"285";"1105";"1760";"925";"515";"9";"1521";"127";"166";"0";"96";"23";"3950";"228";"250";"0";"161";"48";"1532";"27";"148";"2";"150";"74";"3887";"45";"230";"8";"316";"151";"137";"122";"243";"238";"186";"514559";"565";"438";"772047";"1951";"-";"-";"2043457622";"1056884810";"-";"-";"22"
"28";"326017";"326017";"38";"5";"2";"47";"45";"23";"6";"2";"17";"208";"47";"33";"474";"11";"913";"3";"58";"146";"117";"58";"42";"1";"5";"84";"297";"273";"137";"116";"1";"326";"39";"12";"0";"45";"3";"745";"73";"18";"0";"73";"4";"327";"0";"16";"8";"45";"29";"728";"0";"22";"15";"87";"61";"39";"34";"67";"59";"42";"393592";"89";"69";"716963";"402";"-";"-";"556651440";"201155334";"-";"-";"3"
"28";"326018";"326018";"38";"5";"2";"152";"201";"56";"148";"9";"115";"960";"388";"121";"2309";"46";"4505";"46";"750";"820";"390";"157";"70";"22";"51";"991";"1805";"994";"436";"206";"22";"780";"503";"874";"0";"0";"98";"1947";"825";"1626";"0";"0";"107";"818";"183";"1012";"29";"142";"71";"1991";"255";"1907";"45";"200";"107";"403";"270";"374";"345";"182";"304228";"350";"258";"613835";"2234";"-";"-";"1358464479";"893492161";"-";"-";"52"
"28";"329001";"329001";"39";"5";"2";"486";"490";"309";"288";"22";"177";"1771";"590";"197";"5763";"111";"10204";"153";"1633";"1703";"826";"358";"154";"123";"187";"2078";"3770";"2331";"1074";"446";"278";"1424";"816";"2401";"5";"0";"304";"4021";"1568";"4079";"5";"0";"491";"1714";"354";"1391";"192";"1029";"270";"4585";"558";"2399";"230";"1850";"542";"770";"553";"827";"653";"404";"3293695";"919";"716";"6707965";"4950";"-";"-";"3442395623";"2134183314";"-";"-";"108"
"28";"329002";"329002";"39";"5";"2";"43";"56";"26";"8";"1";"15";"96";"16";"16";"545";"5";"827";"0";"16";"79";"95";"58";"66";"3";"0";"34";"203";"233";"144";"203";"10";"302";"8";"1";"0";"0";"6";"793";"15";"4";"0";"0";"15";"268";"6";"0";"0";"32";"11";"711";"7";"0";"0";"69";"40";"12";"14";"33";"36";"40";"546549";"103";"75";"800591";"317";"-";"-";"550667493";"178767887";"-";"-";"4"
"28";"329003";"329003";"39";"5";"2";"43";"56";"24";"10";"0";"11";"84";"22";"15";"541";"9";"815";"1";"19";"80";"97";"59";"45";"2";"4";"36";"178";"265";"187";"140";"5";"263";"36";"0";"0";"0";"4";"716";"88";"0";"0";"0";"11";"241";"10";"21";"0";"20";"11";"665";"15";"48";"0";"60";"27";"17";"20";"35";"26";"27";"5682315";"106";"67";"776115";"304";"-";"-";"436968649";"170550782";"-";"-";"6"
"28";"329004";"329004";"39";"5";"2";"250";"292";"153";"67";"5";"81";"742";"150";"154";"3187";"57";"5138";"43";"439";"826";"584";"240";"65";"13";"52";"581";"1905";"1565";"764";"229";"42";"1224";"268";"686";"0";"0";"32";"3361";"483";"1225";"0";"0";"69";"1792";"27";"36";"6";"293";"56";"4377";"37";"43";"7";"533";"141";"174";"124";"303";"316";"213";"468505";"659";"371";"719354";"2187";"-";"-";"2366448370";"1095983168";"-";"-";"27"
"28";"329005";"329005";"39";"5";"2";"67";"97";"34";"11";"0";"19";"148";"26";"31";"876";"14";"1323";"2";"31";"142";"149";"76";"101";"16";"7";"49";"307";"402";"217";"285";"56";"470";"9";"4";"0";"9";"25";"1178";"28";"15";"0";"14";"88";"434";"0";"0";"1";"52";"30";"1101";"0";"0";"2";"112";"108";"22";"19";"61";"52";"59";"5537175";"144";"139";"850890";"512";"-";"-";"925437962";"297724334";"-";"-";"16"
"28";"329006";"329006";"39";"5";"2";"295";"339";"121";"226";"10";"128";"903";"407";"129";"3389";"72";"6019";"98";"1039";"1133";"426";"139";"62";"1";"115";"1420";"2769";"1126";"387";"201";"1";"823";"394";"1653";"18";"0";"10";"2164";"891";"2914";"18";"0";"32";"1005";"28";"1281";"4";"519";"61";"2500";"45";"2516";"10";"833";"115";"407";"330";"535";"451";"257";"3263065";"560";"315";"625288";"2904";"-";"-";"1807194031";"1167835600";"-";"-";"49"
"28";"329008";"329008";"39";"5";"2";"62";"94";"21";"9";"2";"17";"150";"43";"40";"1041";"15";"1494";"11";"33";"177";"139";"94";"99";"4";"15";"57";"436";"371";"248";"356";"11";"416";"71";"54";"0";"1";"15";"1172";"132";"130";"0";"1";"59";"382";"58";"18";"6";"68";"25";"1054";"137";"25";"32";"173";"73";"22";"35";"53";"65";"49";"571127";"160";"162";"857147";"556";"-";"-";"793064109";"335084972";"-";"-";"10"
"28";"329009";"329009";"39";"5";"2";"69";"74";"39";"17";"3";"10";"137";"30";"31";"891";"8";"1309";"0";"30";"153";"192";"72";"73";"3";"0";"50";"322";"521";"192";"214";"10";"473";"30";"12";"0";"0";"8";"1206";"56";"24";"0";"0";"23";"419";"0";"10";"16";"60";"18";"1081";"0";"17";"37";"130";"44";"28";"23";"57";"62";"57";"559923";"176";"114";"770835";"528";"-";"-";"684896934";"299726287";"-";"-";"11"
"28";"329010";"329010";"39";"5";"2";"58";"84";"43";"10";"3";"9";"155";"40";"51";"911";"18";"1382";"3";"20";"106";"246";"99";"61";"1";"5";"28";"236";"635";"290";"187";"1";"478";"34";"16";"0";"0";"8";"1276";"73";"16";"0";"0";"17";"485";"1";"0";"12";"31";"7";"1274";"6";"0";"12";"75";"15";"32";"14";"46";"44";"53";"604511";"195";"139";"827902";"529";"-";"-";"790166134";"319451404";"-";"-";"6"
"28";"329011";"329011";"39";"5";"2";"43";"41";"14";"9";"3";"14";"94";"30";"16";"423";"9";"696";"0";"39";"92";"69";"49";"29";"1";"0";"59";"209";"204";"147";"74";"3";"208";"60";"9";"0";"0";"2";"574";"98";"17";"0";"0";"7";"183";"14";"41";"0";"28";"13";"521";"18";"65";"0";"58";"34";"26";"12";"35";"34";"24";"516079";"90";"50";"740326";"275";"-";"-";"372816031";"143356941";"-";"-";"4"
"28";"329012";"329012";"39";"5";"2";"54";"74";"39";"11";"4";"8";"113";"23";"17";"792";"16";"1151";"1";"27";"91";"158";"88";"54";"5";"2";"60";"207";"442";"253";"171";"16";"397";"11";"7";"0";"0";"9";"1092";"20";"13";"0";"0";"26";"337";"8";"0";"5";"58";"16";"934";"11";"0";"8";"137";"61";"17";"12";"36";"33";"44";"617691";"161";"114";"818050";"427";"-";"-";"581939776";"265231079";"-";"-";"10"
"28";"329013";"329013";"39";"5";"2";"78";"81";"44";"11";"2";"16";"181";"39";"32";"817";"14";"1315";"4";"46";"141";"195";"83";"53";"5";"6";"59";"327";"488";"251";"175";"9";"458";"13";"38";"0";"1";"17";"1215";"21";"48";"0";"2";"29";"419";"0";"0";"30";"58";"20";"1109";"0";"0";"31";"131";"44";"38";"15";"62";"52";"51";"551099";"179";"113";"771222";"516";"-";"-";"658811264";"291050403";"-";"-";"6"
"28";"329014";"329014";"39";"5";"2";"52";"70";"31";"16";"3";"10";"124";"44";"19";"533";"9";"911";"2";"57";"142";"113";"33";"25";"2";"3";"87";"328";"319";"101";"70";"3";"272";"63";"33";"0";"1";"5";"721";"123";"55";"0";"1";"11";"275";"8";"16";"5";"55";"15";"707";"10";"23";"6";"135";"30";"24";"20";"53";"50";"44";"480084";"112";"54";"693733";"360";"-";"-";"416791060";"178218830";"-";"-";"3"
