valgstedid;voters;votes;a;b;c;v;year;vsnavn;komnavn;kredsnavn;kontanthjaelp;arbejd;boligstoer_kvm;ejer;formue;indkomst;indkomst_80pct;_merge
360027;474;402;74;15;18;111;2007;Fejø;Lolland;1. Lolland;;;122.1226415;.742138365;;;;3
360028;131;116;21;3;9;40;2007;Femø;Lolland;1. Lolland;;;;;;;;1
360029;2110;1735;425;35;81;373;2007;Horslunde;Lolland;1. Lolland;;;127.2951472;.76531424;;;;3
360033;1131;947;216;10;41;221;2007;Langø;Lolland;1. Lolland;;;;;;;;1
360035;1485;1250;259;23;70;319;2007;Dannemare;Lolland;1. Lolland;;;124.0081098;.740486588;;;;3
360036;2451;2017;593;37;101;617;2007;Rødby;Lolland;1. Lolland;;;124.252105;.745913819;;;;3
360037;1563;1194;383;21;40;239;2007;Rødbyhavn;Lolland;1. Lolland;;;100.5255682;.491477273;;;;3
360038;919;776;166;13;38;279;2007;Brandstrup;Lolland;1. Lolland;;;;;;;;1
370001;3303;2800;621;100;247;868;2007;Fuglebjerg Hallen;Næstved;4. Næstved;;;118.2966457;.635744235;;;;3
370002;819;712;147;22;55;230;2007;Everdrup;Næstved;4. Næstved;;;139.3119266;.837155963;;;;3
370003;1620;1374;349;46;80;396;2007;Grønbro-Hallen;Næstved;4. Næstved;;;125.0403226;.762672811;;;;3
370004;1817;1614;373;64;182;575;2007;Næstelsø - Mogenstrup;Næstved;4. Næstved;;;134.5381984;.758266819;;;;3
370005;767;682;140;33;58;217;2007;Tybjerg;Næstved;4. Næstved;;;139.7157623;.819121447;;;;3
370006;1904;1661;391;38;157;540;2007;Snesere;Næstved;4. Næstved;;;128.3077661;.760306807;;;;3
370007;1235;1075;222;35;69;396;2007;Hammer - Vester Egesborg;Næstved;4. Næstved;;;130.1911765;.7970588240000001;;;;3
370008;3432;3075;1007;84;332;794;2007;Fensmark;Næstved;4. Næstved;;;117.6454294;.669806094;;;;3
370009;1092;982;301;23;98;251;2007;Holme-Olstrup;Næstved;4. Næstved;;;122.8017241;.706896552;;;;3
370010;1250;1105;254;37;100;330;2007;Toksværd;Næstved;4. Næstved;;;125.557377;.757377049;;;;3
370011;2380;2149;636;67;180;564;2007;Glumsø;Næstved;4. Næstved;;;118.1127643;.660924041;;;;3
370012;458;411;76;15;33;143;2007;Sandby;Næstved;4. Næstved;;;137.4788136;.81779661;;;;3
370013;514;452;93;8;42;164;2007;Skelby;Næstved;4. Næstved;;;126.5934066;.692307692;;;;3
370014;2429;2131;568;64;185;644;2007;Herlufmagle;Næstved;4. Næstved;;;118.9594491;.703136955;;;;3
370020;3022;2652;875;85;318;621;2007;Engparken;Næstved;4. Næstved;;;106.5886288;.542761586;;;;3
370021;2887;2343;665;96;241;537;2007;Grønnegades Kaserne;Næstved;4. Næstved;;;79.68216319;.204459203;;;;3
370022;4266;3448;1236;119;248;555;2007;Kildemarkskolen;Næstved;4. Næstved;;;81.52019844;.348688873;;;;3
370023;4614;3946;1317;157;396;822;2007;Lindebjergskolen;Næstved;4. Næstved;;;100.4589041;.574315068;;;;3
370024;3333;2876;1083;82;206;510;2007;Sct. Jørgens Skole;Næstved;4. Næstved;;;102.3027862;.486740517;;;;3
370025;2805;2431;920;64;189;467;2007;Kalbyrisskolen;Næstved;4. Næstved;;;95.52367688;.53816156;;;;3
370026;2655;2409;629;126;354;659;2007;Lille Næstved Skole;Næstved;4. Næstved;;;121.3028169;.7445582589999999;;;;3
370027;3963;3490;947;130;442;982;2007;Herlufsholmhallen;Næstved;4. Næstved;;;109.2571959;.540854225;;;;3
370028;3826;3076;1125;90;236;581;2007;Nøddeskovskolen;Næstved;4. Næstved;;;86.92235909;.576707727;;;;3
370029;652;603;168;16;56;157;2007;Rønnebæk;Næstved;4. Næstved;;;;.8628048780000001;;;;3
370030;567;521;106;20;73;170;2007;Fodby;Næstved;4. Næstved;;;;;;;;1
370031;582;514;123;15;56;144;2007;Hyllinge;Næstved;4. Næstved;;;131.3682219;.7969735180000001;;;;3
370032;1950;1789;415;72;218;509;2007;Karrebæk;Næstved;4. Næstved;;;116.6666667;.779369628;;;;3
370033;451;384;77;10;32;137;2007;Marvede;Næstved;4. Næstved;;;;;;;;1
370034;453;408;96;13;35;138;2007;Vallensved;Næstved;4. Næstved;;;;;;;;1
370035;1608;1433;379;57;192;329;2007;Vejlø;Næstved;4. Næstved;;;;;;;;1
376001;3487;2710;827;106;221;525;2007;Byen;Guldborgsund;2. Guldborgsund;;;83.92466638000001;.293773266;;;;3
376002;3098;2636;904;106;185;522;2007;Østerbro;Guldborgsund;2. Guldborgsund;;;93.44539168;.555817476;;;;3
376003;3273;2788;983;71;258;591;2007;Lindeskov;Guldborgsund;2. Guldborgsund;;;99.26718252000001;.448338644;;;;3
376004;3112;2615;905;95;222;517;2007;Ejegod;Guldborgsund;2. Guldborgsund;;;91.15105529;.383275459;;;;3
376005;2709;2398;747;77;163;615;2007;Kraghave;Guldborgsund;2. Guldborgsund;;;129.030716;.877432887;;;;3
376006;1408;1179;334;43;57;325;2007;Toreby;Guldborgsund;2. Guldborgsund;;;126.7690591;.792860347;;;;3
376007;2698;2449;744;70;217;649;2007;Sundby;Guldborgsund;2. Guldborgsund;;;120.053325;.705144291;;;;3
376008;2601;2291;713;64;153;624;2007;Nysted;Guldborgsund;2. Guldborgsund;;;120.1844695;.724202627;;;;3
376009;1553;1340;347;27;60;463;2007;Øster Ulslev;Guldborgsund;2. Guldborgsund;;;128.9359392;.7687296420000001;;;;3
376010;3220;2744;769;105;125;820;2007;Nørre Alslev;Guldborgsund;2. Guldborgsund;;;118.7325896;.7160566390000001;;;;3
376011;1790;1512;389;45;87;392;2007;Nørre Vedby;Guldborgsund;2. Guldborgsund;;;125.183354;.81443802;;;;3
376012;2386;2088;604;61;124;571;2007;Eskilstrup;Guldborgsund;2. Guldborgsund;;;126.5563171;.792972562;;;;3
376013;3853;3228;1210;77;190;823;2007;Sakskøbing;Guldborgsund;2. Guldborgsund;;;106.0844658;.570003371;;;;3
376014;2061;1712;443;46;110;530;2007;Majbølle;Guldborgsund;2. Guldborgsund;;;124.3706058;.760790795;;;;3
376015;1157;992;296;21;55;298;2007;Våbensted;Guldborgsund;2. Guldborgsund;;;;.826023365;;;;3
376016;2771;2348;709;73;165;568;2007;Stubbekøbing;Guldborgsund;2. Guldborgsund;;;114.0544082;.659936718;;;;3
376017;2479;2175;604;80;128;578;2007;Horreby;Guldborgsund;2. Guldborgsund;;;132.9463448;.807594884;;;;3
376018;1571;1419;384;31;121;427;2007;Idestrup;Guldborgsund;2. Guldborgsund;;;124.0262603;.813849179;;;;3
376019;2682;2465;664;64;209;777;2007;Væggerløse;Guldborgsund;2. Guldborgsund;;;118.7812289;.777177583;;;;3
376020;1334;1144;276;12;63;214;2007;Gedser;Guldborgsund;2. Guldborgsund;;;113.2517483;.780885781;;;;3
390001;1407;1268;314;40;78;350;2007;Kalvehave - Viemose;Vordingborg;3. Vordingborg;;;88.7851268;.395133653;;;;3
390002;480;415;104;32;35;90;2007;Langebæk;Vordingborg;3. Vordingborg;;;95.60828526;.43733613;;;;3
390003;1359;1242;363;44;124;298;2007;Stensved;Vordingborg;3. Vordingborg;;;119.2540494;.704177323;;;;3
390004;887;766;224;17;38;204;2007;Mern;Vordingborg;3. Vordingborg;;;113.3018018;.718018018;;;;3
390005;262;249;40;13;13;76;2007;Kindvig;Vordingborg;3. Vordingborg;;;127.6805292;.7385337870000001;;;;3
390006;452;398;66;12;36;127;2007;Øster Egesborg;Vordingborg;3. Vordingborg;;;127.0388649;.814929056;;;;3
390007;2621;2224;570;118;155;590;2007;Stege;Vordingborg;3. Vordingborg;;;118.7677985;.677984666;;;;3
390008;793;661;175;31;47;161;2007;Sværdborg;Vordingborg;3. Vordingborg;;;106.6886456;.616295308;;;;3
390009;1609;1393;384;34;119;415;2007;Ørslev;Vordingborg;3. Vordingborg;;;126.7982708;.747885471;;;;3
390010;267;233;48;5;25;73;2007;Udby;Vordingborg;3. Vordingborg;;;124.7667515;.757421544;;;;3
390011;879;812;204;42;55;218;2007;Bogø;Vordingborg;3. Vordingborg;;;119.8326772;.785433071;;;;3
390012;1056;920;191;33;36;260;2007;Borre-Magleby;Vordingborg;3. Vordingborg;;;108.7332978;.559301771;;;;3
390013;756;653;139;32;28;192;2007;Damsholte;Vordingborg;3. Vordingborg;;;123.4909151;.691246772;;;;3
390014;851;752;151;27;60;255;2007;Keldby-Elmelunde;Vordingborg;3. Vordingborg;;;117.3835616;.7890410960000001;;;;3
390015;1544;1328;391;60;83;345;2007;Lendemark;Vordingborg;3. Vordingborg;;;119.4356048;.713154465;;;;3
390016;1175;1046;228;40;61;267;2007;Fanefjord;Vordingborg;3. Vordingborg;;;116.582049;.742520399;;;;3
390017;3738;3201;826;128;263;858;2007;Præstø/Skibinge;Vordingborg;3. Vordingborg;;;124.0097722;.739018402;;;;3
390018;606;553;136;13;29;140;2007;Jungshoved;Vordingborg;3. Vordingborg;;;;;;;;1
390019;615;541;98;20;41;173;2007;Allerslev;Vordingborg;3. Vordingborg;;;;;;;;1
390020;899;797;149;21;57;283;2007;Bårse;Vordingborg;3. Vordingborg;;;;;;;;1
390021;4306;3600;1004;157;366;832;2007;Vordingborg By;Vordingborg;3. Vordingborg;;;;;;;;1
390022;3172;2720;854;105;183;540;2007;Masnedsund M.V;Vordingborg;3. Vordingborg;;;;;;;;1
390023;2099;1921;457;89;177;561;2007;Nyråd;Vordingborg;3. Vordingborg;;;;;;;;1
390024;1971;1724;507;57;138;431;2007;Kastrup;Vordingborg;3. Vordingborg;;;;;;;;1
390025;780;694;158;17;59;166;2007;Lundby;Vordingborg;3. Vordingborg;;;;;;;;1
390026;979;868;187;37;53;272;2007;Køng;Vordingborg;3. Vordingborg;;;;;;;;1
390027;160;148;27;4;13;52;2007;Svinø;Vordingborg;3. Vordingborg;;;;;;;;1
400001;1476;1249;460;21;67;281;2007;Hasle;Bornholms Region;1. Rønne;;;121.6917879;.673076923;;;;3
400002;1291;1135;382;16;82;314;2007;Klemensker;Bornholms Region;1. Rønne;;;130.5157963;.786589297;;;;3
400003;1322;1161;377;28;83;343;2007;Nyker;Bornholms Region;1. Rønne;;;121.4298169;.736704446;;;;3
400004;495;436;139;13;37;125;2007;Rutsker;Bornholms Region;1. Rønne;;;110.0456125;.663336229;;;;3
400005;1517;1287;423;32;91;328;2007;Allinge-Sandvig;Bornholms Region;2. Aakirkeby;;;127.8742515;.741317365;;;;3
400006;1197;1038;282;15;95;272;2007;Olsker-Tejn;Bornholms Region;2. Aakirkeby;;;125.15;.728076923;;;;3
400007;380;325;84;8;23;93;2007;Rø;Bornholms Region;2. Aakirkeby;;;130.950019;.823751268;;;;3
400008;678;599;138;14;42;185;2007;Østerlars;Bornholms Region;2. Aakirkeby;;;101.2596873;.616859279;;;;3
400009;662;547;170;8;53;109;2007;Gudhjem;Bornholms Region;2. Aakirkeby;;;115.8043153;.728583636;;;;3
400010;1201;1043;264;19;76;321;2007;Østermarie;Bornholms Region;2. Aakirkeby;;;;;;;;1
400011;2973;2455;897;44;103;674;2007;Nexø;Bornholms Region;2. Aakirkeby;;;;;;;;1
400012;1137;1006;285;48;51;248;2007;Svaneke;Bornholms Region;2. Aakirkeby;;;;;;;;1
400013;761;658;199;22;31;221;2007;Bodilsker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400014;729;630;178;19;47;192;2007;Ibsker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400015;914;801;239;13;32;221;2007;Poulsker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400016;2627;2211;737;41;110;722;2007;Aakirkeby;Bornholms Region;2. Aakirkeby;;;;;;;;1
400017;729;632;252;7;35;173;2007;Nylars;Bornholms Region;2. Aakirkeby;;;;;;;;1
400018;533;463;141;5;17;169;2007;Pedersker;Bornholms Region;2. Aakirkeby;;;;;;;;1
400019;1062;945;315;14;54;284;2007;Vestermarie;Bornholms Region;2. Aakirkeby;;;;;;;;1
400020;11397;9511;3913;230;553;2066;2007;Rønne;Bornholms Region;1. Rønne;;;;;;;;1
410001;4956;4220;1289;196;439;897;2007;Middelfart V;Middelfart;5. Middelfart;;;96.69916017;.487102579;;;;3
410002;4893;4386;1396;209;523;959;2007;Middelfart Ø;Middelfart;5. Middelfart;;;112.5759743;.626385413;;;;3
410003;3225;2973;602;178;508;851;2007;Strib;Middelfart;5. Middelfart;;;129.5376712;.77739726;;;;3
410004;1589;1394;376;75;159;400;2007;Hyllehøj;Middelfart;5. Middelfart;;;127.6298701;.761038961;;;;3
410005;1017;886;192;35;117;274;2007;Aulby;Middelfart;5. Middelfart;;;127.4103943;.731182796;;;;3
410006;2793;2404;683;122;259;589;2007;Nørre Aaby;Middelfart;5. Middelfart;;;116.8425926;.604320988;;;;3
410007;1416;1274;259;64;163;382;2007;Baaring;Middelfart;5. Middelfart;;;;.8308724830000001;;;;3
410008;2244;1953;425;94;234;538;2007;Ejby;Middelfart;5. Middelfart;;;119.9962603;.634255797;;;;3
410009;2119;1798;478;88;200;455;2007;Gelsted;Middelfart;5. Middelfart;;;121.0794045;.728701406;;;;3
410010;1975;1725;393;87;189;494;2007;Brenderup;Middelfart;5. Middelfart;;;128.6695076;.772727273;;;;3
410011;1314;1110;269;50;161;285;2007;Fjelsted/Harndrup;Middelfart;5. Middelfart;;;131.4275568;.845170455;;;;3
411001;69;68;13;1;6;9;2007;Christiansø;Christiansø;2. Aakirkeby;;;;;;;;3
420001;5381;4466;1438;154;511;978;2007;Assens;Assens;4. Assens;;;104.5527859;.536136628;;;;3
420002;1336;1159;370;37;125;274;2007;Ebberup;Assens;4. Assens;;;131.0267132;.820068461;;;;3
420003;686;591;166;21;69;131;2007;Turup;Assens;4. Assens;;;;.852023121;;;;3
420004;727;635;157;33;93;153;2007;Salbrovad;Assens;4. Assens;;;;.859178289;;;;3
420005;192;182;35;8;24;58;2007;Helnæs;Assens;4. Assens;;;138.2225519;.787706655;;;;3
420006;32;32;6;1;0;19;2007;Bågø;Assens;4. Assens;;;;;;;;1
420007;763;683;147;41;92;179;2007;Køng;Assens;4. Assens;;;;.858044686;;;;3
420008;1954;1687;459;99;231;376;2007;Glamsbjerg;Assens;4. Assens;;;111.3510129;.569832356;;;;3
420009;893;767;187;26;110;162;2007;Flemløse;Assens;4. Assens;;;128.2648229;.789692826;;;;3
420010;390;335;86;19;39;94;2007;Søllested;Assens;4. Assens;;;144.4089975;.835396209;;;;3
420011;433;366;83;15;30;109;2007;Ørsted;Assens;4. Assens;;;141.2517483;.804873914;;;;3
420012;677;616;139;30;69;190;2007;Dreslette;Assens;4. Assens;;;;.883167529;;;;3
420013;2589;2246;611;90;272;648;2007;Haarby;Assens;4. Assens;;;121.1739531;.67167341;;;;3
420014;556;479;93;46;64;114;2007;Jordløse;Assens;4. Assens;;;;.818891888;;;;3
420015;1274;1158;315;48;149;286;2007;Brylle;Assens;4. Assens;;;135.5791413;.823986766;;;;3
420016;1516;1326;330;72;186;327;2007;Tommerup;Assens;4. Assens;;;122.9806327;.648993486;;;;3
420017;1750;1579;428;78;235;315;2007;Tommerup St;Assens;4. Assens;;;117.3338929;.69780762;;;;3
420018;912;779;191;30;118;189;2007;Verninge;Assens;4. Assens;;;127.0670047;.735480664;;;;3
420019;396;349;99;15;31;103;2007;Nårup;Assens;4. Assens;;;;.871692535;;;;3
420020;4549;3994;993;147;599;827;2007;Vissenbjerg;Assens;4. Assens;;;120.5369183;.715034945;;;;3
420021;2374;2048;566;82;282;500;2007;Aarup Og Skydebjerg;Assens;4. Assens;;;117.6608356;.576530651;;;;3
420022;527;465;84;17;62;130;2007;Kerte;Assens;4. Assens;;;141.4427834;.836127425;;;;3
420023;592;496;123;27;62;108;2007;Orte;Assens;4. Assens;;;;.87406825;;;;3
420024;595;531;92;24;64;160;2007;Rørup;Assens;4. Assens;;;135.5967273;.794953357;;;;3
430001;1256;1148;268;33;116;353;2007;Allested-Vejle;Faaborg-Midtfyn;8. Faaborg;;;;;;;;1
430002;1070;872;220;45;97;263;2007;Brobyværk;Faaborg-Midtfyn;8. Faaborg;;;126.8365696;.700647249;;;;3
430003;1539;1364;320;42;121;516;2007;Nørre Broby;Faaborg-Midtfyn;8. Faaborg;;;127.5140607;.690663667;;;;3
430004;852;735;139;27;70;249;2007;Vester Hæsinge;Faaborg-Midtfyn;8. Faaborg;;;132.4007937;.746031746;;;;3
430005;88;82;8;5;8;24;2007;Avernakø;Faaborg-Midtfyn;8. Faaborg;;;;;;;;1
430006;1951;1726;477;73;244;397;2007;Faaborg Vest;Faaborg-Midtfyn;8. Faaborg;;;;;;;;1
430007;4600;3897;1001;174;488;856;2007;Faaborg Øst;Faaborg-Midtfyn;8. Faaborg;;;108.8884831;.569758948;;;;3
430008;1645;1481;348;74;180;390;2007;Horne;Faaborg-Midtfyn;8. Faaborg;;;131.8257261;.780082988;;;;3
430009;1687;1445;353;81;139;355;2007;Korinth;Faaborg-Midtfyn;8. Faaborg;;;129.9518717;.7090909090000001;;;;3
430010;97;82;10;4;11;37;2007;Lyø;Faaborg-Midtfyn;8. Faaborg;;;;;;;;1
430011;1796;1577;320;92;177;461;2007;Svanninge;Faaborg-Midtfyn;8. Faaborg;;;131.648622;.781496063;;;;3
430012;1463;1267;328;54;113;337;2007;Vester Aaby;Faaborg-Midtfyn;8. Faaborg;;;128.5357143;.7428571430000001;;;;3
430013;1144;1013;227;36;116;302;2007;Espe;Faaborg-Midtfyn;8. Faaborg;;;136.6747967;.7837398370000001;;;;3
430014;1137;967;179;44;97;303;2007;Hillerslev;Faaborg-Midtfyn;8. Faaborg;;;139.3660856;.735340729;;;;3
430015;5529;4778;1188;292;553;1232;2007;Ringe;Faaborg-Midtfyn;8. Faaborg;;;116.7770144;.579325422;;;;3
430016;868;786;182;43;81;187;2007;Søllinge;Faaborg-Midtfyn;8. Faaborg;;;141.5978261;.832608696;;;;3
430017;1695;1462;313;72;159;355;2007;Gislev;Faaborg-Midtfyn;8. Faaborg;;;125.6704197;.719549642;;;;3
430018;1751;1477;364;93;146;390;2007;Kværndrup;Faaborg-Midtfyn;8. Faaborg;;;120.9866393;.672147996;;;;3
430019;1768;1569;402;108;156;363;2007;Ryslinge;Faaborg-Midtfyn;8. Faaborg;;;122.7304262;.745292369;;;;3
430020;2651;2415;624;123;323;638;2007;Nr. Lyndelse;Faaborg-Midtfyn;8. Faaborg;;;130.1332878;.756664388;;;;3
430021;1382;1225;330;82;149;319;2007;Rolfsted;Faaborg-Midtfyn;8. Faaborg;;;124.660804;.683417085;;;;3
430022;2972;2678;756;153;364;620;2007;Årslev;Faaborg-Midtfyn;8. Faaborg;;;129.9141767;.760966306;;;;3
440001;2818;2487;646;110;380;492;2007;Kerteminde 1;Kerteminde;6. Nyborg;;;130.4767064;.797399783;;;;3
440002;295;277;68;16;33;64;2007;Drigstrup;Kerteminde;6. Nyborg;;;100.4398743;.491252851;;;;3
440003;640;596;166;17;61;151;2007;Mesinge;Kerteminde;6. Nyborg;;;114.1582208;.6047042;;;;3
440004;216;197;39;19;25;39;2007;Viby;Kerteminde;6. Nyborg;;;135.3447194;.825698364;;;;3
440005;429;392;121;14;36;77;2007;Dalby;Kerteminde;6. Nyborg;;;129.5846827;.804329182;;;;3
440006;402;347;64;14;43;93;2007;Stubberup;Kerteminde;6. Nyborg;;;119.5919571;.688634687;;;;3
440007;405;376;71;20;48;108;2007;Revninge;Kerteminde;6. Nyborg;;;110.0584536;.469149714;;;;3
440008;621;567;111;28;63;148;2007;Kølstrup;Kerteminde;6. Nyborg;;;;;;;;1
440009;833;743;194;24;86;178;2007;Rynkeby;Kerteminde;6. Nyborg;;;;;;;;1
440010;1735;1571;405;71;248;366;2007;Kerteminde 2;Kerteminde;6. Nyborg;;;;;;;;1
440011;800;726;195;21;94;181;2007;Marslev;Kerteminde;6. Nyborg;;;;;;;;1
440012;1213;1087;263;44;167;245;2007;Birkende;Kerteminde;6. Nyborg;;;;;;;;1
440013;316;284;53;18;46;71;2007;Rønninge;Kerteminde;6. Nyborg;;;;;;;;1
440014;2435;2177;637;71;331;521;2007;Idrætshallen;Kerteminde;6. Nyborg;;;;;;;;1
440015;4404;3786;1364;131;343;633;2007;Munkebo;Kerteminde;6. Nyborg;;;;;;;;1
450001;1359;1208;250;49;141;353;2007;Aunslev Forsamlingshus;Nyborg;6. Nyborg;;;133.2080537;.781208054;;;;3
450002;4994;4193;1362;156;462;808;2007;Nyborghallen;Nyborg;6. Nyborg;;;105.1183914;.520811074;;;;3
450003;6180;5303;1636;239;579;1043;2007;Borgerforeningens Hus;Nyborg;6. Nyborg;;;96.08461;.400648705;;;;3
450004;2307;2004;518;72;221;506;2007;Vindinge Forsamlingshus;Nyborg;6. Nyborg;;;113.2168107;.575805185;;;;3
450005;838;741;140;17;71;245;2007;Langå, Svindinge Og Øksendrup;Nyborg;6. Nyborg;;;;.784313725;;;;3
450006;2250;1982;595;68;192;498;2007;Ullerslev;Nyborg;6. Nyborg;;;118.4540498;.683021807;;;;3
450007;395;340;82;10;47;91;2007;Ellinge;Nyborg;6. Nyborg;;;;.865671642;;;;3
450008;473;428;133;17;38;104;2007;Skellerup;Nyborg;6. Nyborg;;;130.7471264;.842911877;;;;3
450009;708;644;166;31;62;150;2007;Langtved;Nyborg;6. Nyborg;;;134.1773779;.825192802;;;;3
450010;1362;1173;282;32;124;420;2007;Ørbæk;Nyborg;6. Nyborg;;;120.8533654;.592548077;;;;3
450011;1059;927;249;44;88;264;2007;Frørup Og Tårup;Nyborg;6. Nyborg;;;136.6006885;.820998279;;;;3
450012;970;832;195;35;85;272;2007;Ellested Og Herrested;Nyborg;6. Nyborg;;;136.3137255;.860784314;;;;3
450013;899;807;181;23;74;279;2007;Kullerup Og Refsvindinge;Nyborg;6. Nyborg;;;135.8877551;.8;;;;3
461001;8460;6844;1703;526;882;993;2007;Østre Kulturcenter;Odense;1. Odense Øst;;;72.45309414000001;.221691903;;;;3
461002;7159;6036;2007;382;604;700;2007;Sct. Hans Skole;Odense;1. Odense Øst;;;85.20290473999999;.342802221;;;;3
461003;2958;2457;853;133;242;265;2007;Risingskolen;Odense;1. Odense Øst;;;77.90828264;.30276088;;;;3
461004;7525;6322;1581;475;1032;1080;2007;Munkebjergskolen;Odense;1. Odense Øst;;;78.10012836999999;.271960389;;;;3
461005;5583;4439;1535;209;414;500;2007;Kragsbjergskolen;Odense;1. Odense Øst;;;84.44066515;.229276896;;;;3
461006;2099;1911;642;39;291;333;2007;Agedrup Skole;Odense;1. Odense Øst;;;127.3693534;.8715677590000001;;;;3
461007;3454;2959;960;97;321;456;2007;Fjordager Hallen;Odense;1. Odense Øst;;;106.0744986;.539637058;;;;3
461008;334;302;59;10;53;65;2007;Aasum Forsamlingshus;Odense;1. Odense Øst;;;;;;;;1
461009;1972;1672;496;63;229;278;2007;Fraugde Fritidscenter;Odense;1. Odense Øst;;;111.29812;.478961504;;;;3
461010;283;246;53;10;46;48;2007;Davinde Forsamlingshus;Odense;1. Odense Øst;;;;;;;;1
461011;6831;5875;1345;540;811;823;2007;Jernbanegades Skole / Vuc;Odense;2. Odense Vest;;;81.01175483;.238874895;;;;3
461012;7527;5991;2198;209;580;593;2007;Højstrupskolen;Odense;2. Odense Vest;;;75.72725654;.22948193;;;;3
461013;852;778;183;28;161;144;2007;Lumby Forsamlingshus;Odense;2. Odense Vest;;;126.3235294;.760180995;;;;3
461014;4830;4203;1325;126;666;711;2007;Stige Skole;Odense;2. Odense Vest;;;100.2974553;.669532325;;;;3
461015;307;285;53;12;91;53;2007;Allesø Forsamlingshus;Odense;2. Odense Vest;;;;;;;;1
461016;2612;2245;643;72;492;353;2007;Spurvelundskolen;Odense;2. Odense Vest;;;111.0914826;.551419558;;;;3
461017;4916;4348;1327;194;702;708;2007;Kroggårdskolen;Odense;2. Odense Vest;;;108.2928884;.694641052;;;;3
461018;4476;4067;1126;185;791;773;2007;Tarup Skole;Odense;2. Odense Vest;;;114.8288323;.8307341190000001;;;;3
461019;3278;2857;775;96;572;533;2007;Paarup Forsamlingshus;Odense;2. Odense Vest;;;102.5991964;.490708187;;;;3
461020;3546;3203;891;129;584;618;2007;Korup Skole;Odense;2. Odense Vest;;;125.1841574;.79061554;;;;3
461021;1851;1660;381;72;297;372;2007;Ubberudhallen;Odense;2. Odense Vest;;;130.830373;.813499112;;;;3
461022;386;345;76;13;55;87;2007;Ravnebjerg Forsamlingshus;Odense;2. Odense Vest;;;;;;;;1
461023;9187;7809;1756;766;1266;1183;2007;Rådhuset;Odense;3. Odense Syd;;;82.13920241;.189465764;;;;3
461024;3984;3717;574;328;955;812;2007;Sct. Knuds Gymnasium;Odense;3. Odense Syd;;;131.7245216;.678682688;;;;3
461025;5451;4688;1329;313;674;658;2007;Rosengårdskolen;Odense;3. Odense Syd;;;86.12460815;.384535005;;;;3
461026;8145;7294;1910;325;1323;1436;2007;Sanderumhallen;Odense;3. Odense Syd;;;113.9630138;.725549958;;;;3
461027;358;323;59;18;56;72;2007;Brændekilde Forsamlingshus;Odense;3. Odense Syd;;;;;;;;1
461028;3342;3028;648;138;611;721;2007;Rasmus Rask Skolen;Odense;3. Odense Syd;;;127.839836;.716652582;;;;3
461029;4674;4111;1008;253;726;773;2007;Tingløkkeskolen;Odense;3. Odense Syd;;;104.5513038;.608195056;;;;3
461030;6701;5862;1601;330;965;1055;2007;Dalumskolen;Odense;3. Odense Syd;;;98.73086772000001;.540971309;;;;3
461031;2318;2069;409;112;391;501;2007;Stenløse Forsamlingshus;Odense;3. Odense Syd;;;120.1128434;.60847753;;;;3
461032;698;625;108;39;127;158;2007;Fangel Forsamlingshus;Odense;3. Odense Syd;;;;.7487046630000001;;;;3
461033;3366;3004;895;128;447;568;2007;Højby Skole;Odense;3. Odense Syd;;;112.6155227;.638851503;;;;3
461034;467;420;78;27;78;111;2007;Tingkærskolen;Odense;3. Odense Syd;;;;;;;;1
461035;5313;3958;1596;135;184;326;2007;Humlehaveskolen;Odense;1. Odense Øst;;;93.34363553;.141712454;;;;3
461036;3584;3025;974;172;347;395;2007;Tornbjerg Skole;Odense;1. Odense Øst;;;84.19189853;.244680851;;;;3
479001;11334;9526;2480;524;1172;1761;2007;Byen (Svendborg);Svendborg;7. Svendborg;;;;;;;;1
479002;2717;2320;765;103;188;370;2007;Nordre (Svendborg);Svendborg;7. Svendborg;;;92.46710526;.436951754;;;;3
479003;5244;4355;1417;213;352;741;2007;Østre (Svendborg);Svendborg;7. Svendborg;;;93.10536295;.391115926;;;;3
479004;819;743;145;42;69;176;2007;Bjerreby;Svendborg;7. Svendborg;;;136;.839130435;;;;3
479005;3074;2786;538;182;398;788;2007;Bregninge;Svendborg;7. Svendborg;;;127.6408046;.734482759;;;;3
479006;62;52;8;4;9;14;2007;Drejø;Svendborg;7. Svendborg;;;;;;;;1
479007;1927;1791;360;102;254;494;2007;Egense;Svendborg;7. Svendborg;;;133.4872299;.699410609;;;;3
479008;832;751;163;42;57;200;2007;Landet;Svendborg;7. Svendborg;;;127.3277662;.75782881;;;;3
479009;1896;1694;382;124;157;448;2007;Skårup;Svendborg;7. Svendborg;;;122.2142171;.685878963;;;;3
479010;2808;2586;573;169;396;732;2007;Thurø;Svendborg;7. Svendborg;;;136.3511706;.8575250840000001;;;;3
479011;2206;1942;624;58;160;457;2007;Tved;Svendborg;7. Svendborg;;;110.011646;.642080745;;;;3
479014;1022;919;246;29;87;251;2007;Kirkeby;Svendborg;7. Svendborg;;;127.625;.783928571;;;;3
479016;1521;1390;266;116;121;300;2007;Ollerup;Svendborg;7. Svendborg;;;128.4469201;.682830931;;;;3
