"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger"
"195";"497001";"497001";"53";"10";"2";"6";"142";"212";"240";"108";"88";"-";"6";"170";"454";"610";"292";"265";"-";"600";"135";"47";"6";"-";"8";"-";"1512";"212";"53";"6";"-";"14";"-";"544";"9";"81";"2";"159";"1";"-";"1385";"14";"123";"2";"272";"1";"-"
"195";"497002";"497002";"53";"10";"2";"2";"185";"428";"561";"264";"133";"18";"2";"243";"941";"1535";"824";"396";"41";"1276";"238";"46";"-";"-";"13";"18";"3442";"392";"80";"-";"-";"27";"41";"1197";"65";"117";"1";"191";"2";"18";"3220";"104";"178";"1";"436";"2";"41"
"195";"497003";"497003";"53";"10";"2";"19";"147";"267";"338";"175";"111";"-";"22";"175";"591";"882";"521";"334";"-";"809";"157";"59";"-";"-";"32";"-";"2137";"258";"78";"-";"-";"52";"-";"765";"8";"76";"27";"179";"2";"-";"2001";"8";"119";"28";"367";"2";"-"
"195";"497004";"497004";"53";"10";"2";"1";"26";"113";"150";"75";"41";"-";"1";"36";"242";"393";"246";"143";"-";"379";"12";"12";"-";"1";"2";"-";"1017";"16";"24";"-";"1";"3";"-";"342";"-";"11";"15";"38";"-";"-";"927";"-";"18";"31";"85";"-";"-"
"195";"499001";"499001";"55";"10";"2";"37";"274";"366";"369";"180";"105";"24";"45";"338";"751";"998";"513";"331";"69";"853";"215";"243";"-";"-";"20";"24";"2228";"341";"370";"-";"-";"37";"69";"767";"48";"205";"32";"279";"-";"24";"2028";"68";"315";"43";"522";"-";"69"
"195";"499002";"499002";"55";"10";"2";"2";"15";"74";"90";"43";"56";"-";"17";"24";"168";"241";"133";"179";"-";"271";"2";"3";"-";"-";"4";"-";"728";"2";"6";"-";"-";"26";"-";"234";"-";"2";"-";"44";"-";"-";"639";"-";"2";"-";"121";"-";"-"
"195";"499003";"499003";"55";"10";"2";"-";"20";"80";"98";"60";"59";"-";"-";"36";"169";"270";"182";"187";"-";"314";"1";"-";"-";"-";"2";"-";"833";"1";"-";"-";"-";"10";"-";"277";"-";"-";"2";"38";"-";"-";"731";"-";"-";"9";"104";"-";"-"
"195";"499004";"499004";"55";"10";"2";"2";"23";"91";"117";"48";"45";"-";"3";"36";"196";"319";"140";"135";"-";"308";"14";"4";"-";"-";"-";"-";"797";"26";"6";"-";"-";"-";"-";"259";"-";"4";"-";"61";"2";"-";"666";"-";"8";"-";"153";"2";"-"
"195";"501001";"501001";"62";"11";"3";"37";"246";"370";"364";"133";"57";"2";"38";"309";"781";"950";"372";"151";"5";"741";"207";"224";"-";"-";"35";"2";"1888";"318";"336";"-";"-";"59";"5";"761";"26";"217";"77";"116";"10";"2";"1909";"40";"367";"91";"184";"10";"5"
"195";"501002";"501002";"62";"11";"3";"-";"45";"186";"195";"72";"49";"-";"-";"57";"362";"489";"207";"158";"-";"374";"119";"53";"-";"-";"1";"-";"970";"218";"84";"-";"-";"1";"-";"345";"62";"99";"1";"40";"-";"-";"909";"100";"175";"5";"84";"-";"-"
"195";"501003";"501003";"62";"11";"3";"1";"69";"181";"244";"106";"103";"1";"1";"91";"392";"610";"297";"327";"2";"590";"98";"10";"-";"1";"5";"1";"1510";"168";"18";"-";"1";"21";"2";"539";"32";"57";"3";"73";"-";"1";"1407";"58";"82";"7";"164";"-";"2"
"195";"501004";"501004";"62";"11";"3";"2";"14";"105";"123";"79";"58";"-";"6";"24";"219";"321";"239";"169";"-";"354";"16";"6";"-";"1";"4";"-";"904";"32";"15";"-";"2";"25";"-";"327";"-";"-";"2";"52";"-";"-";"855";"-";"-";"3";"120";"-";"-"
"195";"503001";"503001";"64";"11";"3";"34";"172";"191";"84";"37";"28";"1";"38";"218";"371";"211";"98";"76";"5";"260";"112";"159";"-";"-";"15";"1";"612";"147";"229";"-";"-";"24";"5";"235";"36";"138";"1";"135";"1";"1";"533";"55";"202";"10";"209";"3";"5"
"195";"503002";"503002";"64";"11";"3";"18";"255";"235";"265";"111";"35";"1";"18";"278";"465";"715";"342";"98";"2";"467";"391";"59";"-";"-";"2";"1";"1280";"545";"87";"-";"-";"4";"2";"456";"47";"337";"33";"46";"-";"1";"1237";"78";"477";"34";"90";"-";"2"
"195";"503003";"503003";"64";"11";"3";"6";"121";"352";"263";"109";"45";"2";"8";"189";"739";"641";"301";"133";"3";"674";"87";"123";"-";"-";"12";"2";"1592";"142";"248";"-";"-";"29";"3";"574";"19";"190";"12";"101";"-";"2";"1386";"31";"391";"18";"185";"-";"3"
"195";"503004";"503004";"64";"11";"3";"4";"56";"295";"234";"90";"58";"5";"8";"83";"624";"589";"220";"151";"10";"613";"42";"61";"-";"-";"21";"5";"1473";"74";"89";"-";"-";"39";"10";"502";"-";"132";"-";"94";"9";"5";"1193";"-";"307";"-";"162";"13";"10"
"195";"503005";"503005";"64";"11";"3";"7";"98";"130";"175";"103";"94";"3";"10";"106";"230";"429";"273";"240";"7";"418";"139";"38";"-";"2";"10";"3";"1006";"200";"60";"-";"3";"19";"7";"402";"11";"63";"45";"85";"1";"3";"964";"18";"100";"49";"155";"2";"7"
"195";"503006";"503006";"64";"11";"3";"1";"11";"55";"63";"52";"36";"3";"1";"17";"99";"162";"131";"99";"8";"192";"15";"6";"-";"-";"5";"3";"462";"22";"12";"-";"-";"13";"8";"174";"8";"-";"2";"34";"-";"3";"422";"13";"-";"6";"68";"-";"8"
"195";"503007";"503007";"64";"11";"3";"3";"53";"176";"204";"130";"99";"1";"24";"71";"371";"469";"321";"288";"2";"596";"42";"14";"-";"1";"12";"1";"1412";"67";"21";"-";"4";"40";"2";"512";"10";"36";"7";"100";"-";"1";"1233";"20";"56";"20";"215";"-";"2"
"195";"505001";"505001";"63";"11";"3";"4";"89";"257";"310";"133";"101";"13";"4";"109";"513";"793";"362";"309";"23";"697";"136";"49";"-";"-";"12";"13";"1773";"208";"77";"-";"-";"32";"23";"647";"14";"69";"-";"164";"-";"13";"1634";"14";"118";"-";"324";"-";"23"
"195";"505002";"505002";"63";"11";"3";"3";"39";"89";"138";"59";"60";"1";"11";"52";"152";"356";"173";"188";"2";"356";"20";"6";"-";"1";"5";"1";"873";"21";"16";"-";"4";"18";"2";"294";"6";"-";"1";"87";"-";"1";"739";"7";"-";"5";"181";"-";"2"
"195";"505003";"505003";"63";"11";"3";"-";"10";"75";"94";"46";"27";"-";"-";"15";"158";"231";"134";"95";"-";"236";"9";"4";"-";"-";"3";"-";"600";"14";"10";"-";"-";"9";"-";"205";"6";"-";"1";"40";"-";"-";"531";"7";"-";"1";"94";"-";"-"
"195";"507001";"507001";"61";"11";"3";"17";"216";"483";"515";"282";"148";"6";"18";"282";"1018";"1435";"828";"470";"11";"1227";"240";"152";"12";"13";"17";"6";"3318";"399";"256";"19";"20";"39";"11";"1168";"54";"125";"57";"256";"1";"6";"3167";"82";"243";"72";"486";"1";"11"
"195";"507002";"507002";"61";"11";"3";"12";"77";"224";"227";"94";"53";"2";"12";"108";"491";"555";"269";"166";"4";"529";"91";"57";"-";"5";"5";"2";"1338";"138";"104";"-";"14";"7";"4";"490";"10";"88";"7";"91";"1";"2";"1227";"17";"175";"7";"174";"1";"4"
"195";"507003";"507003";"61";"11";"3";"5";"16";"63";"73";"43";"55";"1";"7";"33";"120";"190";"118";"154";"1";"222";"10";"17";"-";"4";"2";"1";"561";"15";"30";"-";"9";"7";"1";"195";"-";"8";"2";"50";"-";"1";"499";"-";"8";"7";"108";"-";"1"
"195";"509001";"509001";"59";"11";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"195";"509003";"509003";"59";"11";"3";"59";"360";"1012";"947";"463";"385";"33";"66";"446";"2113";"2495";"1375";"1175";"74";"2413";"361";"376";"8";"-";"30";"33";"6316";"664";"561";"9";"-";"56";"74";"2208";"81";"283";"73";"550";"30";"33";"5811";"126";"495";"81";"1088";"69";"74"
"195";"509004";"509004";"59";"11";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"195";"509006";"509006";"59";"11";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"195";"509008";"509008";"59";"11";"3";"-";"23";"92";"102";"75";"74";"-";"-";"38";"183";"274";"225";"255";"-";"342";"19";"4";"-";"-";"1";"-";"940";"23";"10";"-";"-";"2";"-";"305";"-";"13";"-";"48";"-";"-";"841";"-";"13";"-";"121";"-";"-"
"195";"509009";"509009";"59";"11";"3";"3";"13";"83";"128";"51";"50";"1";"12";"19";"181";"338";"150";"162";"4";"302";"10";"13";"-";"-";"3";"1";"807";"16";"25";"-";"-";"14";"4";"271";"-";"8";"-";"49";"-";"1";"730";"-";"12";"-";"120";"-";"4"
"195";"509010";"509010";"59";"11";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"195";"511001";"511001";"65";"11";"3";"5";"245";"433";"402";"202";"118";"4";"13";"279";"826";"1006";"608";"352";"7";"951";"275";"156";"-";"-";"23";"4";"2402";"374";"236";"-";"-";"72";"7";"872";"47";"228";"51";"206";"1";"4";"2214";"58";"319";"54";"437";"2";"7"
"195";"511002";"511002";"65";"11";"3";"1";"36";"112";"155";"77";"39";"1";"7";"56";"214";"396";"217";"123";"6";"367";"27";"19";"-";"-";"7";"1";"914";"40";"38";"-";"-";"21";"6";"317";"8";"11";"6";"76";"2";"1";"812";"13";"13";"13";"159";"3";"6"
"195";"511003";"511003";"65";"11";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"195";"511004";"511004";"65";"11";"3";"-";"7";"52";"47";"21";"13";"-";"-";"7";"109";"108";"48";"42";"-";"139";"1";"-";"-";"-";"-";"-";"310";"4";"-";"-";"-";"-";"-";"121";"-";"-";"-";"19";"-";"-";"270";"-";"-";"-";"44";"-";"-"
"195";"511005";"511005";"65";"11";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"195";"511006";"511006";"65";"11";"3";"1";"9";"20";"59";"37";"35";"-";"1";"17";"38";"148";"106";"126";"-";"153";"6";"-";"-";"-";"2";"-";"420";"12";"-";"-";"-";"4";"-";"134";"-";"4";"-";"21";"2";"-";"378";"-";"6";"-";"47";"5";"-"
"195";"513001";"513001";"61";"11";"3";"23";"479";"781";"582";"234";"123";"4";"38";"593";"1557";"1481";"629";"366";"9";"1212";"291";"672";"20";"-";"27";"4";"2995";"512";"1071";"27";"-";"59";"9";"1212";"93";"390";"55";"422";"50";"4";"2950";"138";"638";"77";"789";"72";"9"
"195";"513002";"513002";"61";"11";"3";"10";"119";"163";"245";"112";"73";"4";"14";"152";"321";"593";"301";"209";"5";"525";"141";"41";"8";"1";"6";"4";"1283";"215";"70";"8";"1";"13";"5";"499";"-";"82";"45";"93";"3";"4";"1198";"-";"135";"53";"200";"4";"5"
"195";"513003";"513003";"61";"11";"3";"4";"33";"129";"128";"57";"46";"1";"10";"49";"273";"351";"172";"131";"2";"355";"21";"18";"-";"-";"3";"1";"911";"27";"43";"-";"-";"5";"2";"315";"-";"14";"3";"65";"-";"1";"815";"-";"19";"9";"143";"-";"2"
"195";"515001";"515001";"59";"11";"3";"128";"487";"581";"300";"155";"82";"3";"135";"622";"1235";"791";"470";"293";"7";"600";"220";"868";"34";"-";"11";"3";"1685";"425";"1340";"35";"-";"61";"7";"736";"35";"392";"1";"547";"22";"3";"1927";"48";"652";"2";"887";"30";"7"
"195";"515002";"515002";"59";"11";"3";"21";"554";"675";"257";"87";"19";"-";"24";"728";"1557";"656";"224";"59";"-";"503";"270";"833";"-";"-";"7";"-";"1209";"529";"1466";"-";"-";"44";"-";"569";"16";"838";"4";"75";"111";"-";"1315";"31";"1596";"33";"155";"118";"-"
"195";"515003";"515003";"59";"11";"3";"86";"973";"832";"229";"70";"38";"5";"98";"1220";"1439";"520";"178";"105";"7";"92";"143";"1974";"-";"-";"19";"5";"238";"268";"3018";"-";"-";"36";"7";"427";"41";"289";"2";"1365";"104";"5";"805";"58";"410";"5";"2127";"155";"7"
"195";"515005";"515005";"59";"11";"3";"42";"390";"530";"487";"209";"114";"3";"51";"499";"1093";"1327";"609";"406";"7";"1004";"163";"547";"49";"-";"9";"3";"2719";"352";"793";"51";"-";"70";"7";"1144";"12";"95";"43";"450";"28";"3";"2979";"13";"102";"117";"743";"31";"7"
"195";"515006";"515006";"59";"11";"3";"49";"723";"521";"268";"120";"55";"2";"57";"866";"1000";"698";"307";"170";"75";"488";"120";"1118";"-";"-";"10";"2";"1287";"174";"1609";"-";"-";"28";"75";"523";"21";"794";"7";"386";"5";"2";"1338";"25";"1125";"25";"578";"7";"75"
"195";"515007";"515007";"59";"11";"3";"62";"291";"538";"277";"123";"62";"-";"69";"342";"1266";"729";"334";"176";"-";"517";"288";"548";"-";"-";"-";"-";"1293";"463";"1160";"-";"-";"-";"-";"538";"101";"626";"-";"86";"2";"-";"1323";"173";"1259";"-";"159";"2";"-"
"195";"515008";"515008";"59";"11";"3";"-";"63";"179";"123";"83";"67";"-";"-";"93";"406";"313";"231";"199";"-";"438";"38";"30";"-";"3";"6";"-";"1097";"49";"55";"-";"6";"35";"-";"400";"8";"28";"2";"77";"-";"-";"1017";"12";"31";"23";"159";"-";"-"
"195";"515010";"515010";"59";"11";"3";"2";"27";"68";"138";"78";"31";"-";"3";"42";"153";"382";"246";"92";"-";"293";"27";"21";"-";"-";"3";"-";"815";"40";"51";"-";"-";"12";"-";"288";"-";"24";"3";"29";"-";"-";"802";"-";"33";"9";"74";"-";"-"
"195";"515011";"515011";"59";"11";"3";"2";"35";"88";"67";"48";"58";"-";"2";"58";"169";"183";"136";"177";"-";"265";"9";"15";"-";"6";"3";"-";"672";"14";"24";"-";"12";"3";"-";"234";"-";"6";"1";"57";"-";"-";"605";"-";"9";"3";"108";"-";"-"
"195";"515012";"515012";"59";"11";"3";"-";"3";"60";"62";"37";"40";"-";"-";"5";"125";"176";"106";"137";"-";"193";"3";"5";"-";"-";"1";"-";"526";"8";"11";"-";"-";"4";"-";"175";"-";"-";"1";"26";"-";"-";"476";"-";"-";"3";"70";"-";"-"
"195";"515014";"515014";"59";"11";"3";"-";"55";"294";"440";"160";"80";"1";"-";"81";"659";"1185";"500";"277";"2";"855";"164";"8";"-";"-";"2";"1";"2347";"335";"14";"-";"-";"6";"2";"849";"49";"66";"2";"63";"-";"1";"2307";"80";"134";"6";"175";"-";"2"
"195";"515015";"515015";"59";"11";"3";"-";"24";"96";"81";"47";"44";"1";"-";"37";"196";"229";"149";"169";"3";"258";"22";"9";"-";"-";"3";"1";"704";"30";"20";"-";"-";"26";"3";"232";"-";"15";"1";"44";"-";"1";"629";"-";"19";"11";"121";"-";"3"
"195";"515016";"515016";"59";"11";"3";"1";"22";"57";"70";"40";"21";"-";"1";"37";"121";"170";"101";"73";"-";"189";"1";"6";"-";"11";"4";"-";"465";"1";"12";"-";"19";"6";"-";"179";"-";"-";"-";"32";"-";"-";"437";"-";"-";"-";"66";"-";"-"
"195";"515017";"515017";"59";"11";"3";"-";"3";"53";"54";"32";"41";"-";"-";"6";"128";"146";"92";"111";"-";"181";"-";"1";"-";"-";"1";"-";"475";"-";"1";"-";"-";"7";"-";"157";"-";"-";"-";"26";"-";"-";"408";"-";"-";"-";"75";"-";"-"
"195";"515018";"515018";"59";"11";"3";"4";"79";"198";"191";"84";"51";"-";"4";"99";"440";"560";"260";"149";"-";"410";"89";"81";"-";"-";"27";"-";"1170";"189";"118";"-";"-";"35";"-";"406";"61";"60";"1";"70";"9";"-";"1150";"123";"102";"4";"124";"9";"-"
"195";"515019";"515019";"59";"11";"3";"5";"83";"168";"174";"102";"95";"-";"17";"111";"354";"433";"293";"314";"-";"518";"45";"51";"-";"3";"10";"-";"1351";"65";"72";"-";"7";"27";"-";"481";"12";"21";"-";"92";"21";"-";"1258";"16";"23";"-";"204";"21";"-"
"195";"515020";"515020";"59";"11";"3";"-";"3";"31";"26";"10";"12";"1";"-";"4";"58";"63";"30";"27";"1";"77";"2";"1";"-";"-";"2";"1";"177";"2";"1";"-";"-";"2";"1";"65";"-";"-";"-";"17";"-";"1";"150";"-";"-";"-";"32";"-";"1"
"195";"517001";"517001";"63";"11";"3";"29";"185";"236";"193";"73";"46";"1";"34";"253";"444";"481";"200";"158";"3";"467";"157";"100";"23";"-";"15";"1";"1120";"235";"145";"23";"-";"47";"3";"388";"15";"161";"6";"192";"-";"1";"958";"23";"240";"25";"324";"-";"3"
"195";"517002";"517002";"63";"11";"3";"-";"2";"14";"12";"11";"7";"-";"-";"5";"31";"30";"28";"17";"-";"42";"1";"1";"-";"-";"2";"-";"103";"1";"1";"-";"-";"6";"-";"41";"-";"-";"-";"5";"-";"-";"102";"-";"-";"-";"9";"-";"-"
"195";"517003";"517003";"63";"11";"3";"1";"6";"49";"54";"25";"21";"-";"1";"11";"102";"148";"84";"72";"-";"149";"3";"3";"-";"-";"1";"-";"407";"5";"5";"-";"-";"1";"-";"139";"-";"-";"-";"17";"-";"-";"377";"-";"-";"-";"41";"-";"-"
"195";"517004";"517004";"63";"11";"3";"-";"18";"86";"73";"45";"36";"1";"-";"37";"178";"191";"146";"112";"1";"237";"13";"3";"-";"1";"4";"1";"617";"29";"6";"-";"1";"11";"1";"192";"-";"8";"-";"58";"-";"1";"522";"-";"14";"-";"128";"-";"1"
"195";"517005";"517005";"63";"11";"3";"-";"1";"13";"14";"5";"13";"-";"-";"2";"24";"28";"7";"33";"-";"44";"-";"-";"-";"1";"1";"-";"90";"-";"-";"-";"2";"2";"-";"44";"-";"-";"-";"2";"-";"-";"92";"-";"-";"-";"2";"-";"-"
"195";"519001";"519001";"60";"11";"3";"3";"8";"30";"49";"43";"20";"1";"27";"15";"62";"147";"141";"66";"2";"141";"7";"-";"-";"-";"5";"1";"408";"16";"-";"-";"-";"34";"2";"124";"-";"-";"-";"29";"-";"1";"360";"-";"-";"-";"98";"-";"2"
"195";"519002";"519002";"60";"11";"3";"8";"91";"149";"213";"88";"43";"4";"17";"112";"268";"585";"254";"136";"6";"451";"107";"29";"-";"-";"5";"4";"1174";"148";"38";"-";"-";"12";"6";"405";"25";"34";"19";"109";"-";"4";"1042";"38";"53";"19";"220";"-";"6"
"195";"519003";"519003";"60";"11";"3";"3";"8";"55";"107";"48";"32";"2";"24";"10";"115";"260";"128";"102";"9";"235";"4";"10";"-";"-";"4";"2";"583";"11";"20";"-";"-";"25";"9";"208";"-";"4";"6";"35";"-";"2";"518";"-";"11";"17";"93";"-";"9"
"195";"519004";"519004";"60";"11";"3";"9";"93";"171";"198";"85";"45";"3";"13";"114";"353";"505";"237";"137";"4";"438";"104";"53";"-";"-";"6";"3";"1087";"166";"90";"-";"-";"16";"4";"388";"19";"76";"-";"113";"5";"3";"970";"26";"113";"-";"237";"13";"4"
"195";"519005";"519005";"60";"11";"3";"2";"17";"100";"109";"77";"81";"1";"6";"28";"213";"301";"214";"243";"1";"362";"6";"11";"-";"-";"7";"1";"954";"17";"20";"-";"-";"14";"1";"315";"-";"-";"-";"71";"-";"1";"827";"-";"-";"-";"178";"-";"1"
"195";"519006";"519006";"60";"11";"3";"3";"39";"78";"87";"44";"36";"2";"12";"46";"152";"201";"125";"118";"7";"223";"48";"11";"-";"-";"5";"2";"557";"64";"18";"-";"-";"15";"7";"193";"-";"9";"29";"56";"-";"2";"482";"-";"16";"30";"126";"-";"7"
"195";"519007";"519007";"60";"11";"3";"2";"26";"74";"87";"50";"43";"-";"2";"37";"146";"212";"136";"135";"-";"259";"7";"12";"-";"1";"3";"-";"623";"11";"28";"-";"2";"4";"-";"215";"-";"12";"-";"55";"-";"-";"552";"-";"16";"-";"100";"-";"-"
"195";"521001";"521001";"64";"11";"3";"15";"276";"467";"440";"240";"111";"2";"15";"316";"828";"1029";"647";"353";"3";"947";"376";"209";"1";"-";"16";"2";"2233";"591";"293";"1";"-";"70";"3";"851";"54";"338";"2";"292";"12";"2";"2015";"69";"550";"41";"499";"14";"3"
"195";"521002";"521002";"64";"11";"3";"-";"-";"13";"33";"30";"20";"-";"-";"-";"23";"85";"88";"54";"-";"96";"-";"-";"-";"-";"-";"-";"250";"-";"-";"-";"-";"-";"-";"87";"-";"-";"-";"9";"-";"-";"229";"-";"-";"-";"21";"-";"-"
"195";"521003";"521003";"64";"11";"3";"-";"20";"80";"183";"138";"111";"-";"-";"26";"152";"442";"405";"418";"-";"480";"16";"24";"-";"-";"12";"-";"1276";"21";"54";"-";"-";"92";"-";"438";"8";"17";"8";"61";"-";"-";"1181";"16";"21";"85";"140";"-";"-"
"195";"521004";"521004";"64";"11";"3";"17";"48";"65";"99";"64";"74";"-";"17";"57";"119";"252";"213";"268";"-";"287";"59";"19";"-";"-";"2";"-";"812";"65";"41";"-";"-";"8";"-";"243";"12";"14";"-";"93";"5";"-";"710";"17";"25";"-";"168";"6";"-"
"195";"521005";"521005";"64";"11";"3";"-";"12";"62";"134";"90";"84";"2";"-";"14";"116";"328";"268";"307";"3";"360";"13";"6";"-";"-";"3";"2";"996";"17";"12";"-";"-";"8";"3";"316";"-";"-";"-";"66";"-";"2";"883";"-";"-";"-";"150";"-";"3"
"195";"523001";"523001";"62";"11";"3";"26";"507";"423";"336";"111";"55";"6";"28";"616";"808";"882";"283";"156";"23";"693";"294";"462";"-";"-";"9";"6";"1682";"427";"648";"-";"-";"16";"23";"616";"19";"653";"52";"118";"-";"6";"1426";"32";"1025";"52";"238";"-";"23"
"195";"523002";"523002";"62";"11";"3";"14";"220";"498";"365";"156";"123";"6";"36";"288";"1014";"947";"463";"399";"12";"1038";"277";"53";"-";"-";"8";"6";"2593";"433";"81";"-";"-";"40";"12";"910";"37";"166";"26";"237";"-";"6";"2333";"65";"240";"51";"458";"-";"12"
"195";"523003";"523003";"62";"11";"3";"45";"227";"494";"250";"95";"70";"3";"48";"295";"1154";"690";"284";"225";"5";"621";"260";"298";"-";"-";"2";"3";"1622";"522";"547";"-";"-";"5";"5";"490";"9";"634";"-";"48";"-";"3";"1304";"18";"1243";"-";"131";"-";"5"
"195";"523004";"523004";"62";"11";"3";"89";"261";"295";"127";"23";"5";"-";"96";"342";"602";"367";"67";"31";"-";"237";"177";"342";"44";"-";"-";"-";"612";"370";"474";"49";"-";"-";"-";"223";"34";"477";"16";"50";"-";"-";"584";"63";"758";"32";"68";"-";"-"
"195";"523005";"523005";"62";"11";"3";"1";"4";"51";"99";"46";"30";"-";"1";"7";"93";"238";"124";"89";"-";"222";"4";"4";"-";"-";"1";"-";"529";"10";"9";"-";"-";"4";"-";"202";"-";"-";"1";"28";"-";"-";"489";"-";"-";"4";"59";"-";"-"
"195";"523006";"523006";"62";"11";"3";"2";"20";"110";"124";"56";"59";"-";"2";"37";"230";"291";"146";"170";"-";"348";"5";"13";"-";"2";"3";"-";"831";"8";"30";"-";"3";"4";"-";"315";"-";"-";"-";"56";"-";"-";"760";"-";"-";"-";"116";"-";"-"
"195";"523007";"523007";"62";"11";"3";"1";"20";"176";"115";"40";"40";"1";"1";"29";"399";"286";"126";"119";"1";"315";"31";"37";"-";"9";"-";"1";"765";"77";"104";"-";"14";"-";"1";"223";"-";"147";"2";"20";"-";"1";"587";"-";"329";"7";"37";"-";"1"
"195";"523008";"523008";"62";"11";"3";"12";"14";"112";"118";"47";"38";"3";"12";"27";"228";"300";"143";"122";"7";"308";"18";"12";"-";"-";"3";"3";"770";"45";"12";"-";"-";"5";"7";"273";"-";"41";"1";"26";"-";"3";"699";"-";"76";"4";"53";"-";"7"
"195";"523009";"523009";"62";"11";"3";"-";"16";"72";"66";"36";"29";"5";"-";"31";"142";"176";"104";"100";"14";"217";"-";"2";"-";"-";"-";"5";"550";"-";"3";"-";"-";"-";"14";"186";"-";"-";"-";"33";"-";"5";"487";"-";"-";"-";"66";"-";"14"
"195";"525001";"525001";"64";"11";"3";"2";"187";"350";"478";"226";"163";"4";"3";"223";"696";"1237";"686";"516";"6";"1108";"221";"59";"-";"-";"18";"4";"2902";"303";"105";"-";"-";"51";"6";"1019";"21";"93";"32";"241";"-";"4";"2654";"28";"125";"32";"522";"-";"6"
"195";"525002";"525002";"64";"11";"3";"2";"29";"86";"102";"55";"48";"-";"2";"40";"172";"244";"156";"159";"-";"288";"17";"6";"-";"3";"8";"-";"721";"23";"9";"-";"4";"16";"-";"242";"17";"-";"2";"61";"-";"-";"617";"23";"-";"6";"127";"-";"-"
