ValgId;Gruppe;ValgstedId;KredsNr;StorKredsNr;LandsdelsNr;Stemmeberettigede;Afgivne stemmer;Blanke stemmer;Andre ugyldige stemmer;Gyldige stemmer;A. Socialdemokratiet;B. Det Radikale Venstre;C. Det Konservative Folkeparti;D. Centrum-Demokraterne;F. SF - Socialistisk Folkeparti;K. Kristendemokraterne;I. Liberal Alliance;O. Dansk Folkeparti;V. Venstre, Danmarks Liberale Parti;M. Minoritetspartiet;Y. Ny Alliance;Ø. Enhedslisten - De Rød-Grønne;1. Uden for partierne;Å. Alternativet;2. Uden for partierne;3. Uden for partierne;4. Uden for partierne;5. Uden for partierne;6. Uden for partierne
2005;157010;157010;13;2;1;4687;4013;10;9;3994;376;423;1209;38;128;43;-;328;1357;9;-;82;1;-;-;-;-;-;-
2005;159001;159001;15;2;1;4995;4313;35;10;4268;930;527;620;80;316;45;-;457;1066;17;-;209;1;-;-;-;-;-;-
2005;159002;159002;15;2;1;6111;5125;23;9;5093;1398;550;521;87;385;59;-;722;1101;15;-;255;0;-;-;-;-;-;-
2005;159003;159003;15;2;1;5715;4786;33;8;4745;1363;391;453;109;340;50;-;763;1066;10;-;200;0;-;-;-;-;-;-
2005;159004;159004;15;2;1;6483;5636;31;15;5590;1595;669;477;90;494;68;-;851;948;19;-;378;1;-;-;-;-;-;-
2005;159005;159005;15;2;1;4970;4214;28;10;4176;1288;360;318;70;301;29;-;843;718;16;-;233;0;-;-;-;-;-;-
2005;159006;159006;15;2;1;5987;5267;35;5;5227;1206;803;657;92;467;61;-;504;1152;13;-;272;0;-;-;-;-;-;-
2005;159007;159007;15;2;1;3665;3160;18;5;3137;783;379;342;71;270;38;-;405;673;19;-;156;1;-;-;-;-;-;-
2005;159008;159008;15;2;1;4400;3718;23;12;3683;984;399;380;80;273;35;-;498;869;11;-;154;0;-;-;-;-;-;-
2005;159009;159009;15;2;1;2582;2098;9;12;2077;532;257;221;47;186;17;-;261;458;14;-;84;0;-;-;-;-;-;-
2005;161001;161001;20;2;1;2257;2055;11;3;2041;543;148;231;17;117;17;-;325;586;3;-;52;2;-;-;-;-;-;-
2005;161002;161002;20;2;1;2414;2044;9;9;2026;509;143;232;30;86;23;-;366;573;8;-;55;1;-;-;-;-;-;-
2005;161003;161003;20;2;1;4024;3308;27;14;3267;967;240;269;36;185;32;-;629;800;3;-;104;2;-;-;-;-;-;-
2005;161004;161004;20;2;1;3289;2712;10;12;2690;1025;143;109;16;177;23;-;649;445;6;-;95;2;-;-;-;-;-;-
2005;161005;161005;20;2;1;1348;1260;12;2;1246;204;72;158;14;51;11;-;190;520;3;-;22;1;-;-;-;-;-;-
2005;161006;161006;20;2;1;2367;2057;8;12;2037;651;102;161;25;124;13;-;394;505;4;-;58;0;-;-;-;-;-;-
2005;163001;163001;16;2;1;6551,6;5447,26;30,64;13,51;5403,11;1894,41;434,43;450,04;60,39;386,83;86,46;-;908,32;968,45;20,51;-;192,22;1,05;-;-;-;-;-;-
2005;163002;163002;16;2;1;6204,08;5418,32;19,47;12,79;5386,07;1776,2;387,96;586,09;62,66;361,04;107,91;-;768,88;1127,63;13,38;-;193,17;1,15;-;-;-;-;-;-
2005;163003;163003;16;2;1;6773,32;5618,42;32,89;12,71;5572,82;1727,39;501,61;517,87;72,95;420,13;99,63;-;889,8;1085,91;15,12;-;241,61;0,8;-;-;-;-;-;-
2005;165001;165001;19;2;1;4568;3972;24;8;3940;1065;399;320;58;469;35;-;437;716;10;-;430;1;-;-;-;-;-;-
2005;165002;165002;19;2;1;3342;3015;10;12;2993;886;213;287;28;275;18;-;465;602;5;-;212;2;-;-;-;-;-;-
2005;165003;165003;19;2;1;2781;2211;7;11;2193;842;216;77;19;186;7;-;412;292;5;-;135;2;-;-;-;-;-;-
2005;165004;165004;19;2;1;3966;3167;12;13;3142;1136;216;104;36;334;22;-;658;360;19;-;255;2;-;-;-;-;-;-
2005;165005;165005;19;2;1;4120;3504;8;12;3484;1143;423;209;42;354;45;-;421;579;19;-;248;1;-;-;-;-;-;-
2005;167001;167001;17;2;1;4157;3460;19;10;3431;928;320;332;42;232;31;-;598;772;9;-;164;3;-;-;-;-;-;-
2005;167002;167002;17;2;1;3261;2663;14;6;2643;827;186;219;28;179;22;-;500;593;3;-;82;4;-;-;-;-;-;-
2005;167003;167003;17;2;1;4285;3563;17;9;3537;1240;256;182;39;289;28;-;720;622;8;-;149;4;-;-;-;-;-;-
2005;167004;167004;17;2;1;4526;3848;15;16;3817;1295;296;252;37;300;26;-;704;706;4;-;190;7;-;-;-;-;-;-
2005;167005;167005;17;2;1;4904;4231;33;5;4193;1138;381;393;62;259;36;-;756;970;10;-;188;0;-;-;-;-;-;-
2005;167006;167006;17;2;1;5277;4443;35;9;4399;1451;326;339;44;275;27;-;884;818;5;-;230;0;-;-;-;-;-;-
2005;167007;167007;17;2;1;5350;4512;20;7;4485;1240;321;377;56;248;32;-;872;1177;13;-;146;3;-;-;-;-;-;-
2005;167008;167008;17;2;1;4406;3460;19;11;3430;1019;333;201;39;239;26;-;705;625;26;-;216;1;-;-;-;-;-;-
2005;169001;169001;19;2;1;2693;2006;11;9;1986;611;172;169;25;137;18;-;369;406;6;-;73;0;-;-;-;-;-;-
2005;169002;169002;19;2;1;3186;2734;14;7;2713;700;182;323;33;164;29;-;495;692;12;-;83;0;-;-;-;-;-;-
2005;169003;169003;19;2;1;2515;2268;8;2;2258;558;166;313;23;107;21;-;369;639;4;-;57;1;-;-;-;-;-;-
2005;169004;169004;19;2;1;2105;1785;10;5;1770;462;126;207;29;76;22;-;326;463;5;-;54;0;-;-;-;-;-;-
2005;169005;169005;19;2;1;1555;1401;3;4;1394;387;105;152;13;69;13;-;233;378;2;-;42;0;-;-;-;-;-;-
2005;169006;169006;19;2;1;3531,47;2793,26;11,59;6,24;2775,43;800,62;224,67;236,26;33,88;170,29;20,51;-;540,29;631,22;14,26;-;102,53;0,89;-;-;-;-;-;-
2005;169007;169007;19;2;1;3183;2714;19;5;2690;825;169;219;32;143;25;-;562;651;4;-;60;0;-;-;-;-;-;-
2005;169008;169008;19;2;1;2568,53;2081,74;10,41;2,76;2068,57;580,38;155,33;173,74;23,12;126,71;18,49;-;402,71;507,78;8,74;-;68,47;3,11;-;-;-;-;-;-
2005;169009;169009;19;2;1;1702;1532;4;2;1526;302;112;186;21;67;21;-;272;499;2;-;44;0;-;-;-;-;-;-
2005;169010;169010;19;2;1;1842;1406;8;9;1389;430;94;109;18;69;11;-;266;339;3;-;49;1;-;-;-;-;-;-
2005;169011;169011;19;2;1;3386;2842;20;4;2818;757;168;255;28;136;20;-;536;847;5;-;64;2;-;-;-;-;-;-
2005;169012;169012;19;2;1;3069;2740;14;4;2722;686;205;311;27;108;27;-;472;844;3;-;39;0;-;-;-;-;-;-
2005;169013;169013;19;2;1;566;524;0;2;522;99;42;49;4;33;3;-;98;181;2;-;11;0;-;-;-;-;-;-
2005;173001;173001;14;2;1;4892,13;4128,79;17,89;15,9;4095;782,22;523,8;701,72;50,69;221,65;41,75;-;506,91;1112,21;10,93;-;141,14;1,99;-;-;-;-;-;-
2005;173002;173002;14;2;1;4492;3808;17;4;3787;1035;383;491;40;263;38;-;525;846;14;-;152;0;-;-;-;-;-;-
2005;173003;173003;14;2;1;4503;3842;31;14;3797;685;507;690;48;251;51;-;405;1023;10;-;124;3;-;-;-;-;-;-
2005;173004;173004;14;2;1;4607;4028;15;4;4009;650;525;747;50;257;49;-;398;1196;7;-;130;0;-;-;-;-;-;-
2005;173005;173005;14;2;1;1104;982;2;1;979;144;132;198;17;64;10;-;75;293;1;-;45;0;-;-;-;-;-;-
2005;173006;173006;14;2;1;4666;4238;11;13;4214;524;662;1076;40;175;48;-;283;1267;11;-;128;0;-;-;-;-;-;-
2005;173007;173007;14;2;1;3404;3110;8;8;3094;545;476;715;47;162;47;-;240;759;9;-;94;0;-;-;-;-;-;-
2005;173008;173008;14;2;1;3832;3325;16;12;3297;595;467;608;46;198;37;-;360;873;9;-;104;0;-;-;-;-;-;-
2005;173009;173009;14;2;1;2105,87;1949,21;10,11;2,1;1937;325,78;327,2;401,28;22,31;131,35;28,25;-;149,09;478,79;2,07;-;70,86;0,01;-;-;-;-;-;-
2005;173010;173010;14;2;1;4588;3987;18;22;3947;844;535;704;39;262;47;-;414;942;19;-;141;0;-;-;-;-;-;-
2005;175001;175001;16;2;1;3065;2597;8;6;2583;756;228;242;32;181;29;-;438;559;5;-;111;2;-;-;-;-;-;-
2005;175003;175003;16;2;1;5773,8;4845,58;17,2;9,68;4818,7;1475,43;468,94;431,49;59,29;333,77;67,76;-;721,72;1029,47;14,17;-;215,72;0,95;-;-;-;-;-;-
2005;175004;175004;16;2;1;2906,08;2311,49;8,98;7,01;2295,5;956,97;139,45;120,26;18,56;160,1;14,43;-;443,76;310,7;9,43;-;121,55;0,29;-;-;-;-;-;-
2005;175005;175005;16;2;1;7189,12;5900,93;35,82;11,31;5853,8;2036,61;420,61;434,25;80,16;433,13;54,81;-;1053,52;1095,83;17,4;-;226,73;0,76;-;-;-;-;-;-
2005;175007;175007;16;2;1;3937;3308;15;14;3279;1152;256;256;34;227;35;-;577;596;2;-;144;0;-;-;-;-;-;-
2005;175008;175008;16;2;1;4104;3551;28;15;3508;1102;263;316;45;193;35;-;663;757;13;-;120;1;-;-;-;-;-;-
2005;183001;183001;18;2;1;1111,81;988,6;2,07;9,02;977,51;204,07;72,86;99,9;11,2;49,75;14,09;-;177,92;313,2;3,06;-;31,45;0,01;-;-;-;-;-;-
2005;183002;183002;18;2;1;2752,19;2367,4;11,93;2,98;2352,49;708,93;150,14;156,1;34,8;131,25;15,91;-;508,08;556,8;10,94;-;77,55;1,99;-;-;-;-;-;-
2005;183003;183003;18;2;1;3295;2656;14;9;2633;894;177;168;28;147;22;-;578;513;6;-;100;0;-;-;-;-;-;-
2005;183004;183004;18;2;1;2352;1615;8;13;1594;668;142;51;19;122;4;-;316;150;18;-;104;0;-;-;-;-;-;-
2005;183005;183005;18;2;1;3811;3214;9;13;3192;904;205;252;27;143;21;-;738;789;7;-;105;1;-;-;-;-;-;-
2005;185001;185001;12;1;1;4146;3589;20;6;3563;875;168;307;52;191;31;-;835;992;4;-;108;0;-;-;-;-;-;-
2005;185002;185002;12;1;1;4996;4410;28;13;4369;1230;257;399;61;230;44;-;782;1220;6;-;139;1;-;-;-;-;-;-
2005;185003;185003;12;1;1;4594;3730;26;6;3698;1192;236;277;49;261;15;-;750;756;13;-;148;1;-;-;-;-;-;-
2005;185004;185004;12;1;1;3877;3244;20;6;3218;1053;240;256;23;213;37;-;577;701;6;-;112;0;-;-;-;-;-;-
2005;185005;185005;12;1;1;3551;3011;14;8;2989;801;194;259;46;176;24;-;581;807;6;-;92;3;-;-;-;-;-;-
2005;185006;185006;12;1;1;8453;6947;36;18;6893;2302;459;433;66;515;46;-;1452;1322;16;-;282;0;-;-;-;-;-;-
2005;187001;187001;18;2;1;2297;1897;9;9;1879;414;125;303;22;84;9;-;345;512;7;-;57;1;-;-;-;-;-;-
2005;187002;187002;18;2;1;3087;2829;17;5;2807;631;178;538;27;128;25;-;485;733;9;-;52;1;-;-;-;-;-;-
2005;187003;187003;18;2;1;3538;3235;9;4;3222;695;235;657;33;112;25;-;475;929;3;-;57;1;-;-;-;-;-;-
2005;190001;190001;25;3;1;6875,08;6276,23;33,44;7;6235,79;1208,58;822,05;1123,03;64,55;355,42;63;-;695,29;1708,66;12,44;-;181,21;1,56;-;-;-;-;-;-
2005;190002;190002;25;3;1;2489;2335;8;5;2322;382;404;429;32;172;24;-;164;590;2;-;123;0;-;-;-;-;-;-
2005;190003;190003;25;3;1;3027,92;2786,77;10,56;3;2773,21;477,42;357,95;502,97;25,45;171,58;48;-;282,71;821,34;3,56;-;81,79;0,44;-;-;-;-;-;-
2005;190004;190004;25;3;1;925;839;0;0;839;189;137;131;12;67;5;-;76;188;6;-;26;2;-;-;-;-;-;-
2005;190005;190005;25;3;1;3997;3663;9;3;3651;537;602;566;28;245;37;-;325;1177;0;-;134;-;-;-;-;-;-;-
2005;190006;190006;25;3;1;4530;4057;26;9;4022;665;666;576;55;261;58;-;417;1148;6;-;170;-;-;-;-;-;-;-
2005;190007;190007;25;3;1;4029;3246;17;18;3211;773;438;256;58;263;27;-;420;739;18;-;219;-;-;-;-;-;-;-
2005;201001;201001;26;3;1;2361,4;2179,4;11;4;2164,4;271,8;315,8;389;19,8;95,2;40,2;-;210;776,6;3,4;-;42,6;-;-;-;-;-;-;-
2005;201002;201002;26;3;1;2914,4;2607,4;17;6;2584,4;541,8;406,8;369;26,8;172,2;25,2;-;251;694,6;2,4;-;94,6;-;-;-;-;-;-;-
2005;201003;201003;26;3;1;3560,4;3217,4;18;8;3191,4;557,8;410,8;522;25,8;203,2;55,2;-;294;1023,6;7,4;-;91,6;-;-;-;-;-;-;-
2005;201004;201004;26;3;1;3924,4;3496,4;25;4;3467,4;490,8;359,8;464;34,8;183,2;41,2;-;421;1375,6;4,4;-;92,6;-;-;-;-;-;-;-
2005;201005;201005;26;3;1;3694,4;3431,4;11;8;3412,4;450,8;451,8;626;31,8;144,2;52,2;-;301;1301,6;3,4;-;49,6;-;-;-;-;-;-;-
2005;210001;210001;22;3;1;4129;3548;17;9;3522;655;364;459;34;178;50;-;477;1214;6;-;85;-;-;-;-;-;-;-
2005;210002;210002;22;3;1;3487;3106;10;3;3093;422;435;511;23;129;40;-;287;1177;8;-;61;-;-;-;-;-;-;-
2005;210003;210003;22;3;1;3437;2995;6;3;2986;542;469;400;30;167;30;-;375;880;7;-;86;-;-;-;-;-;-;-
2005;210004;210004;22;3;1;3331;2925;15;6;2904;581;435;339;36;184;18;-;363;820;8;-;120;-;-;-;-;-;-;-
2005;210005;210005;22;3;1;3170;2695;14;2;2679;501;331;339;45;152;36;-;309;870;12;-;84;-;-;-;-;-;-;-
2005;210006;210006;22;3;1;3326;2802;16;9;2777;466;260;374;26;81;29;-;488;996;2;-;55;-;-;-;-;-;-;-
2005;210007;210007;22;3;1;2781;2455;17;3;2435;452;291;274;27;144;14;-;356;794;8;-;75;-;-;-;-;-;-;-
2005;210008;210008;22;3;1;866;785;2;0;783;76;87;120;4;30;7;-;99;337;0;-;23;-;-;-;-;-;-;-
2005;210009;210009;22;3;1;2808;2374;12;7;2355;505;355;289;35;153;24;-;296;613;5;-;80;-;-;-;-;-;-;-
2005;217001;217001;21;3;1;9427,69;7387,83;34,6;10,56;7342,67;2013,33;943,64;723,1;103,86;514,44;67,2;-;1003,35;1547,91;22,04;-;403,79;-;-;-;-;-;-;-
2005;217002;217002;21;3;1;7151,31;5716,17;24,4;11,44;5680,33;2043,67;522,36;433,9;54,14;367,56;48,8;-;919,65;1037,09;12,96;-;240,21;-;-;-;-;-;-;-
2005;217003;217003;21;3;1;5330;4322;25;8;4289;1316;435;392;79;267;41;-;711;906;15;-;127;-;-;-;-;-;-;-
2005;217004;217004;21;3;1;4038;3521;16;4;3501;652;487;523;32;191;28;-;433;1059;8;-;88;-;-;-;-;-;-;-
2005;217005;217005;21;3;1;3763;3225;18;5;3202;612;367;427;55;139;18;-;482;993;7;-;102;-;-;-;-;-;-;-
2005;217006;217006;21;3;1;983;839;7;1;831;156;102;93;12;30;3;-;132;280;1;-;22;-;-;-;-;-;-;-
2005;217007;217007;21;3;1;1230;1074;3;3;1068;173;116;114;16;37;13;-;185;378;0;-;36;-;-;-;-;-;-;-
2005;217008;217008;21;3;1;705;582;3;2;577;139;49;51;9;19;30;-;112;153;1;-;14;-;-;-;-;-;-;-
2005;217009;217009;21;3;1;3606;3076;15;5;3056;617;424;452;30;156;30;-;346;913;4;-;84;-;-;-;-;-;-;-
2005;217010;217010;21;3;1;3338;2932;8;6;2918;491;481;494;35;148;26;-;288;858;7;-;90;-;-;-;-;-;-;-
2005;217011;217011;21;3;1;4834;4223;18;3;4202;838;559;657;51;222;37;-;533;1171;9;-;125;-;-;-;-;-;-;-
2005;219001;219001;23;3;1;5668;4783;33;7;4743;974;626;564;54;361;139;-;500;1283;14;-;228;-;-;-;-;-;-;-
2005;219002;219002;23;3;1;4680;4064;22;8;4034;1009;519;475;50;206;136;-;399;1111;2;-;127;-;-;-;-;-;-;-
2005;219003;219003;23;3;1;621;572;1;0;571;80;75;74;10;33;9;-;46;226;0;-;18;-;-;-;-;-;-;-
2005;219004;219004;23;3;1;1161;1061;9;2;1050;180;181;126;9;121;23;-;80;282;2;-;46;-;-;-;-;-;-;-
2005;219005;219005;23;3;1;1667;1500;9;1;1490;248;149;170;24;57;32;-;210;558;2;-;40;-;-;-;-;-;-;-
2005;219006;219006;23;3;1;2504;2208;8;1;2199;478;241;236;18;139;75;-;258;669;9;-;76;-;-;-;-;-;-;-
2005;219007;219007;23;3;1;1416;1261;7;5;1249;215;202;170;17;82;13;-;122;391;3;-;34;-;-;-;-;-;-;-
2005;219008;219008;23;3;1;776;723;4;2;717;104;111;125;14;67;7;-;51;211;1;-;26;-;-;-;-;-;-;-
2005;219009;219009;23;3;1;3134;2776;11;7;2758;635;349;313;37;190;106;-;276;767;4;-;81;-;-;-;-;-;-;-
2005;219010;219010;23;3;1;4833;4030;17;18;3995;970;504;410;40;276;91;-;496;1042;12;-;154;-;-;-;-;-;-;-
2005;219011;219011;23;3;1;1447;1251;9;0;1242;208;91;197;10;64;24;-;200;428;0;-;20;-;-;-;-;-;-;-
2005;219012;219012;23;3;1;2385;2113;10;8;2095;329;147;379;13;101;22;-;287;762;7;-;48;-;-;-;-;-;-;-
2005;219013;219013;23;3;1;883;777;8;2;767;156;51;125;13;34;27;-;95;249;0;-;17;-;-;-;-;-;-;-
2005;219014;219014;23;3;1;874;802;1;2;799;141;60;79;1;42;7;-;123;329;1;-;16;-;-;-;-;-;-;-
2005;223001;223001;22;3;1;4545;3972;13;8;3951;410;460;938;34;91;36;-;399;1525;9;-;49;-;-;-;-;-;-;-
2005;223002;223002;22;3;1;4947;4415;14;6;4395;624;534;858;44;135;29;-;481;1631;4;-;55;-;-;-;-;-;-;-
2005;223003;223003;22;3;1;3205;2925;6;8;2911;135;272;834;18;42;18;-;196;1370;1;-;25;-;-;-;-;-;-;-
2005;223004;223004;22;3;1;334;309;0;0;309;32;26;57;5;10;4;-;43;125;0;-;7;-;-;-;-;-;-;-
2005;223005;223005;22;3;1;4732;4164;10;8;4146;431;458;915;35;71;49;-;448;1678;4;-;57;-;-;-;-;-;-;-
2005;230001;"230008;230009;230003;230001;230006;230004";26;3;1;20246,31;18231,7;65,22;51,58;18114,9;2280,09;2391,74;3715,94;199,76;764,83;171,49;-;1434,08;6660,65;37,76;-;457,89;0,67;-;-;-;-;-;-
2005;230005;230005;26;3;1;7505,29;6694,41;27,87;12,67;6653,87;899,12;1003,21;1237,15;65,99;312,66;64,11;-;575,64;2286,48;12,25;-;197,15;0,11;-;-;-;-;-;-
2005;230007;230007;26;3;1;8035,44;7183,03;25,79;16,87;7140,37;1016,43;1105,53;1283,83;66,72;352,55;64,35;-;567,09;2453,21;17,04;-;213,51;0,11;-;-;-;-;-;-
2005;230010;230010;26;3;1;2579,96;2337,86;7,11;6,89;2323,86;263,36;273,52;513,08;26,53;84,97;22,06;-;177,19;909,65;3,94;-;49,44;0,11;-;-;-;-;-;-
2005;240001;240001;25;3;1;793,64;710,52;4,06;1,02;705,44;101,38;55,93;175,19;8,17;51,6;9,12;-;74,43;203,42;1,01;-;25,2;0;-;-;-;-;-;-
2005;240002;240002;25;3;1;6571,36;5986,48;30,94;10,98;5944,56;1234,62;481,07;1135,81;87,83;312,4;61,88;-;741,57;1779,58;5,99;-;102,8;1;-;-;-;-;-;-
2005;240003;240003;25;3;1;4469,78;4011,47;27,16;10,69;3973,62;810,23;355,83;438,59;49,82;147,08;30,16;-;608,86;1445,44;5,84;-;81,76;-;-;-;-;-;-;-
2005;240004;240004;25;3;1;1411;1291;5;5;1281;245;139;161;16;87;8;-;167;414;3;-;41;-;-;-;-;-;-;-
2005;240005;240005;25;3;1;2498;2270;11;2;2257;340;285;334;29;134;25;-;263;782;4;-;61;-;-;-;-;-;-;-
2005;240006;240006;25;3;1;1142;1057;3;1;1053;166;129;104;29;80;11;-;141;316;5;-;72;-;-;-;-;-;-;-
2005;240007;240007;25;3;1;4368,93;3909,78;21,7;6,3;3881,78;863,01;345,06;396,16;37,1;152,58;32,9;-;600,54;1363,45;7,7;-;83,29;-;-;-;-;-;-;-
2005;240008;240008;25;3;1;4325,73;3774,5;19,77;5,66;3749,07;779,14;304,64;407,89;42,28;155,89;27,26;-;638,9;1305,71;10,31;-;77,05;-;-;-;-;-;-;-
2005;240009;240009;25;3;1;2279,56;2033,25;11,37;3,35;2018,53;443,62;177,47;208,36;19,81;79,44;16,69;-;316,7;709,4;4,14;-;42,9;-;-;-;-;-;-;-
2005;250001;250001;24;3;1;7727,92;6599,8;34,66;10,28;6554,86;1632,31;602,89;676,75;61,53;334,5;56,04;-;912,55;2120,67;4,49;-;153,12;-;-;-;-;-;-;-
2005;250002;250002;24;3;1;5952,08;5149,2;20,34;7,72;5121,14;1205,69;483,11;559,25;43,47;221,5;67,96;-;751,45;1654,33;8,51;-;125,88;-;-;-;-;-;-;-
2005;250003;250003;24;3;1;5673;5058;27;15;5016;922;429;488;63;228;40;-;749;1980;11;-;106;-;-;-;-;-;-;-
2005;250004;250004;24;3;1;6414,77;5435,4;41,38;9,86;5384,16;1174,45;434,5;395,75;53,05;295,88;37,59;-;992,67;1791,68;17,59;-;190,99;-;-;-;-;-;-;-
2005;250005;250005;24;3;1;5870,23;5021,6;34,62;12,14;4974,84;1309,55;435,5;367,25;44,95;328,12;30,41;-;865,33;1399,32;6,41;-;188,01;-;-;-;-;-;-;-
2005;253001;253001;35;5;2;2969;2423;14;1;2408;636;183;158;18;110;17;-;579;643;9;-;55;-;-;-;-;-;-;-
2005;253002;253002;35;5;2;5336,31;4811,76;22,51;10,13;4779,12;857,89;342,37;479,92;57,4;146,45;34,64;-;957,12;1855,06;3,51;-;44,77;-;-;-;-;-;-;-
2005;253003;253003;35;5;2;7718;6608;44;11;6553;1314;490;674;71;267;54;-;1186;2332;15;-;150;-;-;-;-;-;-;-
2005;253004;253004;35;5;2;3743;3445;20;3;3422;673;230;373;27;118;20;-;574;1373;3;-;31;-;-;-;-;-;-;-
2005;253005;253005;35;5;2;5460;4848;20;5;4823;837;382;545;64;196;80;-;755;1891;4;-;69;-;-;-;-;-;-;-
2005;253006;253006;35;5;2;4547,69;4017,24;18,49;5,87;3992,88;874,11;234,63;361,08;34,6;157,55;31,36;-;780,88;1452,94;6,49;-;59,23;-;-;-;-;-;-;-
2005;253007;253007;35;5;2;4300;3280;17;13;3250;895;226;259;29;181;30;-;713;822;13;-;82;-;-;-;-;-;-;-
2005;259001;259001;34;5;2;3162;2703;22;3;2678;710;213;275;37;152;15;-;384;801;10;-;81;-;-;-;-;-;-;-
2005;259002;259002;34;5;2;4367;3532;28;12;3492;1149;290;244;36;206;30;-;567;862;10;-;98;-;-;-;-;-;-;-
2005;259003;259003;34;5;2;688;624;4;5;615;135;57;74;12;19;1;-;82;222;0;-;13;-;-;-;-;-;-;-
2005;259004;259004;34;5;2;1528;1315;12;7;1296;286;79;104;12;60;5;-;289;435;1;-;25;-;-;-;-;-;-;-
2005;259005;259005;34;5;2;3418;2861;13;6;2842;907;187;163;36;142;20;-;589;698;4;-;96;-;-;-;-;-;-;-
2005;259006;259006;34;5;2;2930;2529;13;6;2510;602;167;219;28;118;17;-;510;815;1;-;33;-;-;-;-;-;-;-
2005;259007;259007;34;5;2;2280,36;1946,44;9,38;2,35;1934,71;538,81;141,55;152,49;17,2;107,92;25,81;-;276,83;587,29;2,35;-;84,46;-;-;-;-;-;-;-
2005;259008;259008;34;5;2;1014;902;8;5;889;180;62;89;8;47;12;-;180;278;3;-;30;-;-;-;-;-;-;-
2005;259009;259009;34;5;2;3704;3144;13;8;3123;929;253;240;28;164;22;-;485;878;13;-;111;-;-;-;-;-;-;-
2005;259010;259010;34;5;2;3879;3362;24;15;3323;880;269;308;32;172;26;-;513;1027;11;-;85;-;-;-;-;-;-;-
2005;259011;259011;34;5;2;2365,64;1977,56;14,62;6,65;1956,29;573,19;139,45;133,51;17,8;131,08;14,19;-;350,17;524,71;3,65;-;68,54;-;-;-;-;-;-;-
2005;259012;259012;34;5;2;3758;3302;29;7;3266;706;293;359;35;187;45;-;483;1052;8;-;98;-;-;-;-;-;-;-
2005;259013;259013;34;5;2;2391;2137;14;4;2119;434;157;205;35;90;21;-;384;748;3;-;42;-;-;-;-;-;-;-
2005;259014;259014;34;5;2;998;867;6;1;860;138;60;77;6;43;12;-;188;329;1;-;6;-;-;-;-;-;-;-
2005;259015;259015;34;5;2;2373;2070;15;4;2051;399;106;220;23;74;20;-;413;764;4;-;28;-;-;-;-;-;-;-
2005;259016;259016;34;5;2;1242;1123;7;2;1114;235;74;121;11;36;7;-;178;435;0;-;17;-;-;-;-;-;-;-
2005;260001;260001;24;3;1;7507;6284;33;9;6242;1648;548;378;73;431;71;-;1105;1699;17;-;272;-;-;-;-;-;-;-
2005;260002;260002;24;3;1;2783,57;2294,11;15,08;8,03;2271,01;650,53;187,75;167,63;22,09;120,41;12,13;-;387,4;648,78;6,02;-;68,27;-;-;-;-;-;-;-
2005;260003;260003;24;3;1;7000,43;5511,89;48,92;14,97;5447,99;1696,47;489,25;462,37;55,91;278,59;82,87;-;923,6;1276,22;12,98;-;169,73;-;-;-;-;-;-;-
2005;260004;260004;24;3;1;2093;1738;17;6;1715;433;113;134;20;85;16;-;335;527;3;-;49;-;-;-;-;-;-;-
2005;260005;260005;24;3;1;3115;2670;4;1;2665;624;250;231;27;104;28;-;529;765;5;-;102;-;-;-;-;-;-;-
2005;265001;265001;36;5;2;4553,64;3828,07;24,78;7,93;3795,36;823,7;528,32;401,44;43,61;377,65;52,53;-;363,78;942,65;11,89;-;249,79;-;-;-;-;-;-;-
2005;265002;265002;36;5;2;4408;3871;16;8;3847;791;513;519;28;281;52;-;375;1121;7;-;160;-;-;-;-;-;-;-
2005;265003;265003;36;5;2;6149;5197;31;9;5157;1405;674;389;54;593;44;-;523;1163;16;-;296;-;-;-;-;-;-;-
2005;265004;265004;36;5;2;3592,21;3047,96;22,21;6,02;3019,73;808,01;356,98;237,34;44,23;286,67;45,45;-;394,98;659,27;10,04;-;176,78;-;-;-;-;-;-;-
2005;265005;265005;36;5;2;4918;4139;31;10;4098;1181;411;353;40;295;58;-;642;958;18;-;142;-;-;-;-;-;-;-
2005;265006;265006;36;5;2;4830,79;4303,06;22,47;10,15;4270,44;738,68;573,4;564,7;43,49;390,73;41,32;-;368,98;1336,73;15,22;-;197,18;-;-;-;-;-;-;-
2005;265007;265007;36;5;2;3245,45;2963,51;22,1;8,03;2933,38;716,34;329,14;306,63;28,18;166,53;35,21;-;305,47;974,82;6,05;-;65,01;-;-;-;-;-;-;-
2005;265008;265008;36;5;2;1615,79;1499,04;10,79;0,98;1487,27;310,99;154,02;172,66;11,77;86,33;23,55;-;206,02;479,73;1,96;-;40,22;-;-;-;-;-;-;-
2005;265009;265009;36;5;2;842;762;9;0;753;142;78;61;10;54;5;-;138;241;1;-;23;-;-;-;-;-;-;-
2005;265010;265010;36;5;2;4639,91;3707,42;34,12;11,04;3662,26;1153,96;351,54;216,93;54,21;344,82;40,25;-;643,75;676,54;19,06;-;161,2;-;-;-;-;-;-;-
2005;265011;265011;36;5;2;2340,94;2129,38;17,66;3,93;2107,78;426,75;195,16;199,95;19,62;123,39;25,47;-;287,58;749,47;4,93;-;75,47;-;-;-;-;-;-;-
2005;265013;265013;36;5;2;7010;6310;26;19;6265;1123;549;824;74;256;66;-;1003;2267;7;-;96;-;-;-;-;-;-;-
