"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Stemmeberettigede";"Afgivne stemmer";"Blanke stemmer";"Andre ugyldige stemmer";"Gyldige stemmer";"A";"B";"C";"F";"D";"E";"J";"K";"Q";"G";"O";"H";"U";"V";"P";"Z";"Ø";"R";"Å";"L";"T";"M"
"181";"769001";"769001";"94";"16";"3";"487";"426";"14";"0";"412";"162";"7";"17";"19";"2";"-";"-";"-";"37";"-";"54";"-";"-";"101";"0";"6";"2";"-";"-";"5";"-";"-"
"181";"769002";"769002";"94";"16";"3";"1967";"1742";"43";"5";"1694";"671";"35";"62";"38";"2";"-";"-";"-";"191";"-";"283";"-";"-";"380";"0";"9";"16";"-";"-";"7";"-";"-"
"181";"769003";"769003";"94";"16";"3";"1906";"1693";"62";"3";"1628";"735";"25";"120";"24";"3";"-";"-";"-";"41";"-";"211";"-";"-";"443";"0";"15";"8";"-";"-";"3";"-";"-"
"181";"769004";"769004";"94";"16";"3";"744";"665";"32";"3";"630";"284";"5";"39";"12";"0";"-";"-";"-";"23";"-";"111";"-";"-";"144";"0";"8";"2";"-";"-";"2";"-";"-"
"181";"771001";"771001";"94";"16";"3";"1897";"1694";"49";"1";"1644";"632";"45";"86";"36";"7";"-";"-";"-";"99";"-";"80";"-";"-";"590";"1";"54";"12";"-";"-";"2";"-";"-"
"181";"771002";"771002";"94";"16";"3";"462";"411";"3";"0";"408";"223";"9";"7";"13";"1";"-";"-";"-";"24";"-";"18";"-";"-";"98";"0";"10";"5";"-";"-";"0";"-";"-"
"181";"771003";"771003";"94";"16";"3";"3507";"3053";"67";"6";"2980";"1893";"71";"115";"46";"9";"-";"-";"-";"66";"-";"138";"-";"-";"597";"1";"20";"22";"-";"-";"2";"-";"-"
"181";"771004";"771004";"94";"16";"3";"458";"414";"4";"0";"410";"179";"11";"15";"6";"1";"-";"-";"-";"23";"-";"15";"-";"-";"148";"0";"9";"3";"-";"-";"0";"-";"-"
"181";"771005";"771005";"94";"16";"3";"814";"717";"17";"0";"700";"314";"15";"26";"14";"2";"-";"-";"-";"14";"-";"47";"-";"-";"251";"0";"13";"3";"-";"-";"1";"-";"-"
"181";"771006";"771006";"94";"16";"3";"1713";"1507";"34";"2";"1471";"710";"25";"49";"40";"3";"-";"-";"-";"40";"-";"109";"-";"-";"459";"0";"20";"15";"-";"-";"1";"-";"-"
"181";"771007";"771007";"94";"16";"3";"1014";"896";"26";"2";"868";"371";"20";"24";"33";"2";"-";"-";"-";"53";"-";"48";"-";"-";"291";"0";"16";"8";"-";"-";"2";"-";"-"
"181";"771008";"771008";"94";"16";"3";"526";"469";"13";"1";"455";"168";"17";"11";"5";"3";"-";"-";"-";"19";"-";"33";"-";"-";"184";"0";"6";"6";"-";"-";"3";"-";"-"
"181";"773001";"773001";"91";"16";"3";"801";"683";"16";"3";"664";"273";"5";"96";"24";"2";"-";"-";"-";"20";"-";"18";"-";"-";"88";"0";"130";"6";"-";"-";"2";"-";"-"
"181";"773002";"773002";"91";"16";"3";"641";"566";"8";"1";"557";"205";"11";"101";"29";"0";"-";"-";"-";"4";"-";"23";"-";"-";"88";"0";"93";"2";"-";"-";"1";"-";"-"
"181";"773003";"773003";"91";"16";"3";"345";"297";"5";"1";"291";"94";"11";"30";"14";"0";"-";"-";"-";"3";"-";"6";"-";"-";"70";"0";"59";"2";"-";"-";"2";"-";"-"
"181";"773004";"773004";"91";"16";"3";"491";"443";"6";"2";"435";"192";"10";"63";"31";"0";"-";"-";"-";"4";"-";"14";"-";"-";"67";"0";"49";"1";"-";"-";"4";"-";"-"
"181";"773005";"773005";"91";"16";"3";"391";"330";"6";"0";"324";"105";"3";"48";"8";"0";"-";"-";"-";"7";"-";"18";"-";"-";"88";"0";"44";"3";"-";"-";"0";"-";"-"
"181";"773006";"773006";"91";"16";"3";"347";"312";"5";"0";"307";"80";"5";"53";"27";"1";"-";"-";"-";"1";"-";"17";"-";"-";"79";"0";"37";"6";"-";"-";"1";"-";"-"
"181";"773007";"773007";"91";"16";"3";"749";"667";"8";"1";"658";"230";"15";"97";"16";"1";"-";"-";"-";"6";"-";"26";"-";"-";"175";"0";"87";"2";"-";"-";"3";"-";"-"
"181";"773008";"773008";"91";"16";"3";"552";"485";"6";"1";"478";"169";"5";"69";"13";"3";"-";"-";"-";"2";"-";"16";"-";"-";"138";"0";"62";"1";"-";"-";"0";"-";"-"
"181";"773009";"773009";"91";"16";"3";"740";"672";"10";"0";"662";"233";"8";"155";"19";"0";"-";"-";"-";"9";"-";"23";"-";"-";"126";"0";"88";"1";"-";"-";"0";"-";"-"
"181";"773010";"773010";"91";"16";"3";"545";"483";"8";"0";"475";"190";"5";"68";"12";"0";"-";"-";"-";"8";"-";"19";"-";"-";"119";"0";"52";"1";"-";"-";"1";"-";"-"
"181";"773011";"773011";"91";"16";"3";"534";"472";"16";"1";"455";"167";"13";"70";"17";"0";"-";"-";"-";"7";"-";"26";"-";"-";"105";"0";"49";"1";"-";"-";"0";"-";"-"
"181";"773012";"773012";"91";"16";"3";"699";"635";"9";"1";"625";"202";"8";"165";"25";"0";"-";"-";"-";"12";"-";"26";"-";"-";"113";"0";"71";"2";"-";"-";"1";"-";"-"
"181";"773013";"773013";"91";"16";"3";"670";"601";"8";"1";"592";"179";"13";"119";"25";"0";"-";"-";"-";"9";"-";"15";"-";"-";"157";"0";"65";"9";"-";"-";"1";"-";"-"
"181";"773014";"773014";"91";"16";"3";"798";"710";"23";"3";"684";"219";"15";"112";"30";"3";"-";"-";"-";"9";"-";"27";"-";"-";"185";"0";"83";"1";"-";"-";"0";"-";"-"
"181";"773015";"773015";"91";"16";"3";"534";"474";"5";"0";"469";"161";"4";"66";"17";"4";"-";"-";"-";"12";"-";"31";"-";"-";"113";"0";"61";"0";"-";"-";"0";"-";"-"
"181";"773016";"773016";"91";"16";"3";"566";"484";"12";"1";"471";"144";"3";"76";"21";"3";"-";"-";"-";"11";"-";"27";"-";"-";"140";"0";"41";"2";"-";"-";"3";"-";"-"
"181";"773017";"773017";"91";"16";"3";"685";"576";"7";"2";"567";"196";"3";"78";"17";"0";"-";"-";"-";"8";"-";"59";"-";"-";"144";"0";"56";"6";"-";"-";"0";"-";"-"
"181";"773018";"773018";"91";"16";"3";"7430";"6174";"125";"15";"6034";"2667";"83";"1743";"220";"7";"-";"-";"-";"97";"-";"204";"-";"-";"625";"0";"345";"37";"-";"-";"6";"-";"-"
"181";"775001";"775001";"93";"16";"3";"621";"561";"15";"3";"543";"154";"18";"24";"16";"1";"-";"-";"-";"9";"-";"43";"-";"-";"269";"1";"3";"3";"-";"-";"2";"-";"-"
"181";"775002";"775002";"93";"16";"3";"806";"742";"32";"1";"709";"181";"20";"27";"27";"7";"-";"-";"-";"29";"-";"72";"-";"-";"329";"0";"10";"6";"-";"-";"1";"-";"-"
"181";"775003";"775003";"93";"16";"3";"507";"448";"10";"0";"438";"119";"8";"15";"13";"0";"-";"-";"-";"3";"-";"25";"-";"-";"246";"0";"3";"1";"-";"-";"5";"-";"-"
"181";"775004";"775004";"93";"16";"3";"1491";"1303";"56";"2";"1245";"362";"32";"59";"19";"1";"-";"-";"-";"38";"-";"91";"-";"-";"617";"0";"22";"4";"-";"-";"0";"-";"-"
"181";"775005";"775005";"93";"16";"3";"1539";"1400";"33";"2";"1365";"481";"20";"73";"62";"4";"-";"-";"-";"15";"-";"59";"-";"-";"590";"1";"6";"10";"-";"-";"44";"-";"-"
"181";"775006";"775006";"93";"16";"3";"727";"670";"15";"2";"653";"190";"26";"22";"20";"6";"-";"-";"-";"15";"-";"45";"-";"-";"316";"0";"7";"2";"-";"-";"4";"-";"-"
"181";"777001";"777001";"92";"16";"3";"1545";"1372";"58";"2";"1312";"515";"75";"86";"68";"5";"-";"-";"-";"11";"-";"109";"-";"-";"399";"0";"37";"1";"-";"-";"6";"-";"-"
"181";"777002";"777002";"92";"16";"3";"1267";"1082";"38";"6";"1038";"335";"46";"50";"33";"2";"-";"-";"-";"53";"-";"79";"-";"-";"408";"0";"25";"4";"-";"-";"3";"-";"-"
"181";"777003";"777003";"92";"16";"3";"1302";"1149";"39";"5";"1105";"462";"51";"45";"33";"6";"-";"-";"-";"9";"-";"51";"-";"-";"417";"0";"28";"2";"-";"-";"1";"-";"-"
"181";"777004";"777004";"92";"16";"3";"570";"492";"9";"2";"481";"128";"16";"17";"24";"0";"-";"-";"-";"2";"-";"32";"-";"-";"245";"0";"13";"4";"-";"-";"0";"-";"-"
"181";"779001";"779001";"92";"16";"3";"6036";"4960";"170";"26";"4764";"2207";"189";"405";"325";"16";"-";"-";"-";"76";"-";"463";"-";"-";"987";"3";"47";"41";"-";"-";"5";"-";"-"
"181";"779002";"779002";"92";"16";"3";"4908";"4232";"123";"20";"4089";"1872";"157";"415";"291";"7";"-";"-";"-";"72";"-";"327";"-";"-";"898";"1";"29";"19";"-";"-";"1";"-";"-"
"181";"779003";"779003";"92";"16";"3";"5331";"4532";"151";"23";"4358";"2217";"165";"309";"335";"14";"-";"-";"-";"77";"-";"389";"-";"-";"803";"0";"30";"11";"-";"-";"8";"-";"-"
"181";"779004";"779004";"92";"16";"3";"2876";"2576";"67";"9";"2500";"1014";"64";"100";"95";"3";"-";"-";"-";"26";"-";"445";"-";"-";"716";"0";"22";"13";"-";"-";"2";"-";"-"
"181";"779005";"779005";"92";"16";"3";"1096";"1004";"28";"0";"976";"234";"36";"28";"42";"3";"-";"-";"-";"13";"-";"151";"-";"-";"454";"0";"8";"7";"-";"-";"0";"-";"-"
"181";"779006";"779006";"92";"16";"3";"646";"583";"25";"2";"556";"201";"20";"49";"27";"4";"-";"-";"-";"27";"-";"65";"-";"-";"131";"0";"23";"6";"-";"-";"3";"-";"-"
"181";"779007";"779007";"92";"16";"3";"777";"684";"21";"3";"660";"290";"28";"34";"32";"0";"-";"-";"-";"8";"-";"65";"-";"-";"186";"0";"13";"2";"-";"-";"2";"-";"-"
"181";"781001";"781001";"92";"16";"3";"1078";"944";"18";"1";"925";"599";"36";"18";"21";"0";"-";"-";"-";"5";"-";"44";"-";"-";"190";"0";"9";"1";"-";"-";"2";"-";"-"
"181";"781002";"781002";"92";"16";"3";"474";"426";"11";"2";"413";"226";"20";"18";"17";"0";"-";"-";"-";"1";"-";"30";"-";"-";"95";"0";"5";"1";"-";"-";"0";"-";"-"
"181";"781004";"781004";"92";"16";"3";"666";"596";"11";"3";"582";"272";"47";"6";"23";"0";"-";"-";"-";"4";"-";"39";"-";"-";"186";"0";"4";"1";"-";"-";"0";"-";"-"
"181";"781005";"781005";"92";"16";"3";"283";"259";"6";"1";"252";"117";"19";"6";"11";"0";"-";"-";"-";"6";"-";"13";"-";"-";"77";"0";"3";"0";"-";"-";"0";"-";"-"
"181";"781006";"781006";"92";"16";"3";"796";"699";"17";"2";"680";"308";"121";"8";"18";"2";"-";"-";"-";"6";"-";"38";"-";"-";"166";"0";"7";"5";"-";"-";"1";"-";"-"
"181";"781008";"781008";"92";"16";"3";"607";"538";"3";"1";"534";"319";"41";"14";"23";"0";"-";"-";"-";"7";"-";"20";"-";"-";"103";"0";"5";"2";"-";"-";"0";"-";"-"
"181";"781009";"781009";"92";"16";"3";"748";"665";"11";"3";"651";"352";"46";"15";"26";"5";"-";"-";"-";"5";"-";"34";"-";"-";"161";"0";"6";"1";"-";"-";"0";"-";"-"
"181";"781010";"781010";"92";"16";"3";"1156";"1040";"18";"2";"1020";"672";"48";"20";"18";"1";"-";"-";"-";"11";"-";"55";"-";"-";"185";"1";"3";"4";"-";"-";"2";"-";"-"
"181";"783001";"783001";"92";"16";"3";"737";"649";"28";"0";"621";"181";"32";"33";"30";"3";"-";"-";"-";"51";"-";"39";"-";"-";"200";"1";"41";"5";"-";"-";"5";"-";"-"
"181";"783002";"783002";"92";"16";"3";"791";"686";"20";"1";"665";"234";"36";"25";"34";"1";"-";"-";"-";"21";"-";"38";"-";"-";"242";"0";"21";"9";"-";"-";"4";"-";"-"
"181";"783003";"783003";"92";"16";"3";"557";"478";"18";"3";"457";"146";"20";"14";"28";"2";"-";"-";"-";"6";"-";"36";"-";"-";"168";"0";"12";"6";"-";"-";"19";"-";"-"
"181";"783004";"783004";"92";"16";"3";"322";"293";"7";"0";"286";"99";"16";"17";"12";"2";"-";"-";"-";"2";"-";"14";"-";"-";"118";"0";"4";"1";"-";"-";"1";"-";"-"
"181";"783005";"783005";"92";"16";"3";"1204";"1087";"42";"1";"1044";"420";"67";"39";"58";"1";"-";"-";"-";"13";"-";"51";"-";"-";"374";"0";"12";"8";"-";"-";"1";"-";"-"
"181";"783006";"783006";"92";"16";"3";"1350";"1192";"33";"4";"1155";"508";"67";"64";"50";"4";"-";"-";"-";"15";"-";"93";"-";"-";"321";"0";"21";"5";"-";"-";"7";"-";"-"
"181";"785001";"785001";"90";"16";"3";"1850";"1573";"31";"1";"1541";"429";"39";"56";"76";"3";"-";"-";"-";"66";"-";"72";"-";"-";"463";"0";"58";"11";"-";"-";"268";"-";"-"
"181";"785002";"785002";"90";"16";"3";"2689";"2262";"58";"6";"2198";"870";"43";"129";"76";"2";"-";"-";"-";"91";"-";"72";"-";"-";"737";"0";"57";"12";"-";"-";"109";"-";"-"
"181";"785003";"785003";"90";"16";"3";"1489";"1274";"39";"2";"1233";"385";"32";"79";"103";"4";"-";"-";"-";"47";"-";"58";"-";"-";"353";"0";"55";"10";"-";"-";"107";"-";"-"
"181";"785004";"785004";"90";"16";"3";"1582";"1364";"33";"1";"1330";"473";"20";"70";"42";"3";"-";"-";"-";"112";"-";"62";"-";"-";"353";"1";"39";"4";"-";"-";"151";"-";"-"
"181";"785005";"785005";"90";"16";"3";"1110";"958";"22";"1";"935";"302";"22";"52";"74";"5";"-";"-";"-";"28";"-";"45";"-";"-";"279";"0";"31";"14";"-";"-";"83";"-";"-"
"181";"787001";"787001";"90";"16";"3";"7253";"5989";"163";"16";"5810";"2507";"176";"448";"596";"16";"-";"-";"-";"167";"-";"327";"-";"-";"1311";"2";"125";"52";"-";"-";"83";"-";"-"
"181";"787002";"787002";"90";"16";"3";"1038";"900";"25";"3";"872";"323";"19";"46";"59";"0";"-";"-";"-";"58";"-";"49";"-";"-";"221";"0";"60";"5";"-";"-";"32";"-";"-"
"181";"787003";"787003";"90";"16";"3";"811";"718";"22";"0";"696";"186";"13";"36";"53";"2";"-";"-";"-";"30";"-";"43";"-";"-";"300";"0";"19";"4";"-";"-";"10";"-";"-"
"181";"787004";"787004";"90";"16";"3";"877";"742";"16";"0";"726";"257";"30";"47";"79";"0";"-";"-";"-";"37";"-";"46";"-";"-";"185";"0";"25";"7";"-";"-";"13";"-";"-"
"181";"787005";"787005";"90";"16";"3";"571";"505";"13";"4";"488";"154";"8";"137";"20";"3";"-";"-";"-";"7";"-";"51";"-";"-";"73";"0";"27";"2";"-";"-";"6";"-";"-"
"181";"787006";"787006";"90";"16";"3";"1259";"1115";"22";"4";"1089";"259";"27";"43";"61";"4";"-";"-";"-";"57";"-";"71";"-";"-";"519";"1";"19";"0";"-";"-";"28";"-";"-"
"181";"787007";"787007";"90";"16";"3";"937";"852";"13";"3";"836";"221";"12";"58";"129";"2";"-";"-";"-";"13";"-";"38";"-";"-";"341";"0";"13";"8";"-";"-";"1";"-";"-"
"181";"787008";"787008";"90";"16";"3";"1111";"989";"24";"1";"964";"331";"48";"55";"83";"6";"-";"-";"-";"32";"-";"56";"-";"-";"298";"0";"37";"3";"-";"-";"15";"-";"-"
"181";"787009";"787009";"90";"16";"3";"527";"473";"16";"1";"456";"97";"12";"25";"43";"3";"-";"-";"-";"41";"-";"40";"-";"-";"140";"0";"42";"2";"-";"-";"11";"-";"-"
"181";"787010";"787010";"90";"16";"3";"1638";"1418";"30";"9";"1379";"487";"36";"98";"95";"6";"-";"-";"-";"48";"-";"113";"-";"-";"285";"1";"157";"11";"-";"-";"42";"-";"-"
"181";"787011";"787011";"90";"16";"3";"338";"301";"8";"0";"293";"55";"5";"16";"24";"0";"-";"-";"-";"12";"-";"22";"-";"-";"88";"0";"26";"10";"-";"-";"35";"-";"-"
"181";"787012";"787012";"90";"16";"3";"3114";"2762";"71";"9";"2682";"1073";"72";"221";"256";"4";"-";"-";"-";"124";"-";"153";"-";"-";"671";"0";"55";"12";"-";"-";"41";"-";"-"
"181";"787013";"787013";"90";"16";"3";"344";"307";"8";"1";"298";"69";"13";"18";"31";"1";"-";"-";"-";"54";"-";"23";"-";"-";"67";"1";"12";"8";"-";"-";"1";"-";"-"
"181";"787014";"787014";"90";"16";"3";"468";"431";"3";"0";"428";"103";"9";"25";"42";"0";"-";"-";"-";"19";"-";"27";"-";"-";"186";"0";"11";"1";"-";"-";"5";"-";"-"
"181";"787015";"787015";"90";"16";"3";"1011";"869";"29";"2";"838";"220";"18";"35";"82";"2";"-";"-";"-";"24";"-";"43";"-";"-";"302";"8";"33";"6";"-";"-";"65";"-";"-"
"181";"787016";"787016";"90";"16";"3";"925";"787";"21";"0";"766";"209";"21";"34";"49";"2";"-";"-";"-";"10";"-";"46";"-";"-";"332";"3";"35";"6";"-";"-";"19";"-";"-"
"181";"789001";"789001";"93";"16";"3";"708";"634";"30";"2";"602";"220";"14";"67";"25";"4";"-";"-";"-";"14";"-";"35";"-";"-";"208";"0";"4";"4";"-";"-";"7";"-";"-"
"181";"789002";"789002";"93";"16";"3";"297";"262";"11";"0";"251";"82";"5";"20";"10";"1";"-";"-";"-";"1";"-";"16";"-";"-";"105";"0";"7";"3";"-";"-";"1";"-";"-"
"181";"789003";"789003";"93";"16";"3";"371";"337";"10";"1";"326";"110";"15";"15";"26";"0";"-";"-";"-";"9";"-";"12";"-";"-";"128";"0";"3";"8";"-";"-";"0";"-";"-"
"181";"789004";"789004";"93";"16";"3";"713";"654";"19";"2";"633";"188";"12";"26";"33";"4";"-";"-";"-";"3";"-";"21";"-";"-";"334";"0";"12";"0";"-";"-";"0";"-";"-"
"181";"789005";"789005";"93";"16";"3";"777";"717";"14";"1";"702";"257";"26";"28";"60";"4";"-";"-";"-";"15";"-";"42";"-";"-";"256";"0";"11";"3";"-";"-";"0";"-";"-"
"181";"789006";"789006";"93";"16";"3";"338";"308";"4";"1";"303";"110";"12";"14";"21";"3";"-";"-";"-";"8";"-";"27";"-";"-";"96";"0";"5";"5";"-";"-";"2";"-";"-"
"181";"789007";"789007";"93";"16";"3";"599";"505";"13";"3";"489";"168";"7";"13";"27";"2";"-";"-";"-";"17";"-";"22";"-";"-";"218";"0";"10";"3";"-";"-";"2";"-";"-"
"181";"789008";"789008";"93";"16";"3";"656";"590";"13";"1";"576";"207";"9";"22";"17";"2";"-";"-";"-";"23";"-";"41";"-";"-";"239";"1";"10";"1";"-";"-";"4";"-";"-"
"181";"789009";"789009";"93";"16";"3";"338";"299";"14";"0";"285";"71";"13";"21";"12";"3";"-";"-";"-";"7";"-";"15";"-";"-";"128";"0";"4";"8";"-";"-";"3";"-";"-"
"181";"789010";"789010";"93";"16";"3";"1357";"1215";"42";"4";"1169";"457";"47";"81";"41";"5";"-";"-";"-";"50";"-";"60";"-";"-";"394";"0";"24";"4";"-";"-";"6";"-";"-"
"181";"791001";"791001";"93";"16";"3";"20594";"17361";"551";"71";"16739";"8852";"413";"879";"796";"80";"-";"-";"-";"237";"-";"819";"-";"-";"4302";"3";"128";"184";"-";"-";"46";"-";"-"
"181";"791002";"791002";"93";"16";"3";"2352";"2108";"66";"7";"2035";"822";"35";"74";"62";"6";"-";"-";"-";"28";"-";"119";"-";"-";"856";"1";"24";"3";"-";"-";"5";"-";"-"
"181";"791003";"791003";"93";"16";"3";"2232";"2001";"51";"4";"1946";"804";"55";"155";"142";"19";"-";"-";"-";"26";"-";"97";"-";"-";"596";"0";"28";"23";"-";"-";"1";"-";"-"
"181";"791004";"791004";"93";"16";"3";"8107";"7122";"185";"38";"6899";"3291";"168";"450";"331";"41";"-";"-";"-";"159";"-";"263";"-";"-";"2050";"0";"66";"61";"-";"-";"19";"-";"-"
"181";"793001";"793001";"93";"16";"3";"2307";"1936";"72";"10";"1854";"490";"34";"172";"56";"4";"-";"-";"-";"42";"-";"103";"-";"-";"910";"2";"25";"11";"-";"-";"5";"-";"-"
"181";"793004";"793004";"93";"16";"3";"693";"611";"19";"3";"589";"117";"10";"45";"13";"3";"-";"-";"-";"16";"-";"51";"-";"-";"319";"0";"9";"5";"-";"-";"1";"-";"-"
"181";"793005";"793005";"93";"16";"3";"708";"549";"23";"1";"525";"178";"16";"43";"15";"1";"-";"-";"-";"27";"-";"36";"-";"-";"200";"0";"5";"2";"-";"-";"2";"-";"-"
"181";"793006";"793006";"93";"16";"3";"411";"375";"12";"2";"361";"97";"8";"24";"12";"3";"-";"-";"-";"12";"-";"13";"-";"-";"190";"0";"1";"1";"-";"-";"0";"-";"-"
"181";"793007";"793007";"93";"16";"3";"1179";"1019";"45";"8";"966";"392";"19";"52";"78";"5";"-";"-";"-";"20";"-";"57";"-";"-";"315";"0";"17";"8";"-";"-";"3";"-";"-"
"181";"793008";"793008";"93";"16";"3";"411";"353";"9";"1";"343";"78";"4";"20";"6";"3";"-";"-";"-";"10";"-";"23";"-";"-";"190";"0";"6";"2";"-";"-";"1";"-";"-"
"181";"801001";"801001";"102";"17";"3";"1933";"1660";"75";"1";"1584";"712";"51";"68";"95";"8";"-";"0";"-";"24";"1";"81";"-";"-";"492";"-";"28";"13";"-";"-";"-";"11";"-"
"181";"801002";"801002";"102";"17";"3";"883";"771";"41";"4";"726";"272";"28";"35";"39";"2";"-";"2";"-";"9";"0";"46";"-";"-";"265";"-";"13";"14";"-";"-";"-";"1";"-"
"181";"801003";"801003";"102";"17";"3";"561";"494";"20";"2";"472";"132";"14";"30";"30";"1";"-";"0";"-";"5";"0";"22";"-";"-";"217";"-";"12";"3";"-";"-";"-";"6";"-"
"181";"801004";"801004";"102";"17";"3";"661";"584";"18";"2";"564";"173";"16";"27";"27";"3";"-";"0";"-";"8";"1";"37";"-";"-";"251";"-";"11";"6";"-";"-";"-";"4";"-"
"181";"801005";"801005";"102";"17";"3";"886";"794";"43";"4";"747";"188";"18";"30";"20";"3";"-";"0";"-";"15";"1";"33";"-";"-";"412";"-";"14";"6";"-";"-";"-";"7";"-"
"181";"801006";"801006";"102";"17";"3";"954";"834";"27";"6";"801";"232";"25";"32";"20";"6";"-";"1";"-";"8";"0";"58";"-";"-";"381";"-";"29";"3";"-";"-";"-";"6";"-"
"181";"801007";"801007";"102";"17";"3";"336";"277";"14";"0";"263";"83";"8";"24";"13";"1";"-";"0";"-";"5";"0";"8";"-";"-";"109";"-";"8";"0";"-";"-";"-";"4";"-"
"181";"803001";"803001";"98";"17";"3";"2372";"1981";"49";"5";"1927";"608";"256";"60";"60";"2";"-";"0";"-";"64";"0";"52";"-";"-";"624";"-";"9";"7";"-";"-";"-";"185";"-"
"181";"803002";"803002";"98";"17";"3";"1206";"1050";"20";"1";"1029";"334";"144";"34";"34";"4";"-";"0";"-";"13";"0";"51";"-";"-";"329";"-";"7";"8";"-";"-";"-";"71";"-"
"181";"803003";"803003";"98";"17";"3";"541";"470";"24";"0";"446";"160";"34";"20";"19";"2";"-";"0";"-";"4";"0";"29";"-";"-";"127";"-";"4";"3";"-";"-";"-";"44";"-"
"181";"803004";"803004";"98";"17";"3";"904";"755";"19";"3";"733";"228";"62";"32";"45";"2";"-";"1";"-";"23";"0";"40";"-";"-";"226";"-";"4";"11";"-";"-";"-";"59";"-"
"181";"803005";"803005";"98";"17";"3";"1377";"1188";"17";"4";"1167";"412";"94";"49";"45";"0";"-";"0";"-";"44";"1";"70";"-";"-";"330";"-";"10";"5";"-";"-";"-";"107";"-"
"181";"805010";"805010";"96";"17";"3";"9399";"8028";"266";"10";"7752";"3177";"116";"832";"633";"31";"-";"1";"-";"148";"3";"380";"-";"-";"2227";"-";"56";"39";"-";"-";"-";"109";"-"
"181";"805034";"805034";"96";"17";"3";"523";"455";"17";"1";"437";"138";"9";"40";"22";"1";"-";"0";"-";"31";"0";"18";"-";"-";"167";"-";"1";"1";"-";"-";"-";"9";"-"
"181";"805036";"805036";"96";"17";"3";"340";"304";"10";"0";"294";"86";"8";"31";"16";"1";"-";"0";"-";"9";"1";"20";"-";"-";"114";"-";"3";"1";"-";"-";"-";"4";"-"
"181";"805040";"805040";"96";"17";"3";"731";"655";"19";"1";"635";"220";"14";"47";"43";"1";"-";"0";"-";"13";"0";"29";"-";"-";"244";"-";"5";"5";"-";"-";"-";"14";"-"
"181";"805050";"805050";"96";"17";"3";"1023";"873";"31";"0";"842";"347";"24";"64";"70";"5";"-";"0";"-";"14";"1";"34";"-";"-";"266";"-";"3";"3";"-";"-";"-";"11";"-"
"181";"805054";"805054";"96";"17";"3";"154";"138";"4";"0";"134";"49";"3";"12";"5";"0";"-";"0";"-";"0";"0";"5";"-";"-";"58";"-";"2";"0";"-";"-";"-";"0";"-"
"181";"805056";"805056";"96";"17";"3";"540";"476";"21";"0";"455";"161";"11";"37";"30";"2";"-";"0";"-";"11";"0";"24";"-";"-";"166";"-";"5";"3";"-";"-";"-";"5";"-"
"181";"805060";"805060";"96";"17";"3";"285";"255";"10";"2";"243";"54";"10";"20";"19";"1";"-";"1";"-";"1";"0";"24";"-";"-";"104";"-";"2";"2";"-";"-";"-";"5";"-"
"181";"805070";"805070";"96";"17";"3";"1175";"994";"53";"3";"938";"282";"42";"113";"58";"3";"-";"0";"-";"17";"0";"53";"-";"-";"335";"-";"5";"8";"-";"-";"-";"22";"-"
"181";"805074";"805074";"96";"17";"3";"325";"284";"6";"2";"276";"85";"14";"28";"18";"2";"-";"0";"-";"10";"0";"24";"-";"-";"85";"-";"1";"3";"-";"-";"-";"6";"-"
"181";"805076";"805076";"96";"17";"3";"245";"206";"7";"0";"199";"69";"9";"12";"14";"2";"-";"0";"-";"7";"0";"15";"-";"-";"62";"-";"2";"3";"-";"-";"-";"4";"-"
"181";"805080";"805080";"96";"17";"3";"676";"609";"10";"2";"597";"165";"6";"31";"38";"3";"-";"0";"-";"22";"1";"23";"-";"-";"284";"-";"10";"3";"-";"-";"-";"11";"-"
"181";"807001";"807001";"96";"17";"3";"737";"633";"17";"0";"616";"204";"18";"30";"41";"8";"-";"0";"-";"17";"0";"30";"-";"-";"248";"-";"9";"4";"-";"-";"-";"7";"-"
"181";"807002";"807002";"96";"17";"3";"1599";"1322";"32";"2";"1288";"533";"29";"68";"67";"11";"-";"1";"-";"22";"0";"75";"-";"-";"385";"-";"77";"10";"-";"-";"-";"10";"-"
"181";"807003";"807003";"96";"17";"3";"3579";"3152";"88";"12";"3052";"1020";"88";"170";"191";"53";"-";"2";"-";"110";"1";"127";"-";"-";"1177";"-";"64";"23";"-";"-";"-";"26";"-"
"181";"807004";"807004";"96";"17";"3";"1090";"887";"29";"1";"857";"285";"22";"49";"39";"10";"-";"0";"-";"17";"1";"34";"-";"-";"359";"-";"22";"8";"-";"-";"-";"11";"-"
"181";"807005";"807005";"96";"17";"3";"2669";"2392";"70";"4";"2318";"882";"44";"86";"102";"15";"-";"0";"-";"38";"0";"84";"-";"-";"1022";"-";"25";"7";"-";"-";"-";"13";"-"
"181";"807006";"807006";"96";"17";"3";"1103";"1001";"19";"3";"979";"319";"18";"32";"48";"10";"-";"2";"-";"15";"0";"35";"-";"-";"464";"-";"13";"10";"-";"-";"-";"13";"-"
"181";"807007";"807007";"96";"17";"3";"309";"289";"10";"1";"278";"88";"6";"4";"17";"2";"-";"0";"-";"9";"0";"16";"-";"-";"127";"-";"2";"2";"-";"-";"-";"5";"-"
"181";"807008";"807008";"96";"17";"3";"437";"405";"15";"0";"390";"103";"3";"18";"14";"4";"-";"0";"-";"6";"0";"15";"-";"-";"218";"-";"2";"4";"-";"-";"-";"3";"-"
