"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger"
"30";"787017";"787017";"87";"10";"3";"32";"183";"315";"295";"127";"54";"1";"39";"238";"676";"818";"381";"171";"16";"669";"212";"112";"-";"-";"13";"1";"1785";"363";"146";"-";"-";"29";"16";"617";"33";"140";"80";"121";"15";"1";"1596";"59";"199";"145";"305";"19";"16"
"30";"787018";"787018";"87";"10";"3";"5";"42";"126";"125";"86";"60";"5";"14";"55";"271";"306";"248";"182";"13";"376";"39";"16";"-";"1";"12";"5";"955";"57";"32";"-";"3";"29";"13";"324";"27";"6";"3";"75";"9";"5";"828";"47";"6";"5";"173";"17";"13"
"30";"787019";"787019";"87";"10";"3";"24";"49";"106";"98";"62";"43";"7";"26";"66";"191";"224";"176";"120";"18";"265";"85";"6";"-";"20";"6";"7";"637";"109";"8";"-";"39";"10";"18";"252";"19";"34";"21";"56";"-";"7";"598";"26";"45";"21";"113";"-";"18"
"30";"787020";"787020";"87";"10";"3";"19";"69";"118";"141";"73";"64";"2";"20";"101";"215";"339";"227";"296";"8";"396";"73";"10";"-";"1";"4";"2";"1084";"88";"11";"-";"1";"14";"8";"341";"12";"19";"23";"89";"-";"2";"869";"14";"21";"25";"269";"-";"8"
"30";"787021";"787021";"87";"10";"3";"1";"12";"38";"37";"34";"19";"-";"1";"12";"75";"82";"100";"61";"-";"130";"2";"6";"-";"2";"1";"-";"314";"4";"7";"-";"3";"3";"-";"114";"-";"-";"2";"25";"-";"-";"272";"-";"-";"6";"53";"-";"-"
"30";"787023";"787023";"87";"10";"3";"18";"131";"303";"299";"163";"121";"1";"18";"175";"624";"726";"469";"397";"2";"879";"58";"75";"-";"7";"16";"1";"2186";"73";"102";"-";"12";"36";"2";"789";"8";"61";"25";"152";"-";"1";"1949";"12";"106";"28";"314";"-";"2"
"30";"787024";"787024";"87";"10";"3";"59";"274";"542";"425";"206";"143";"4";"71";"332";"972";"1057";"587";"417";"8";"1079";"281";"237";"-";"-";"52";"4";"2659";"383";"311";"-";"-";"83";"8";"1075";"85";"170";"55";"264";"-";"4";"2591";"99";"232";"56";"458";"-";"8"
"30";"787025";"787025";"87";"10";"3";"23";"96";"213";"286";"136";"98";"2";"24";"124";"389";"693";"420";"324";"9";"706";"93";"31";"-";"-";"22";"2";"1764";"110";"53";"-";"-";"47";"9";"668";"8";"32";"17";"127";"-";"2";"1666";"9";"34";"34";"231";"-";"9"
"30";"787026";"787026";"87";"10";"3";"40";"70";"268";"254";"158";"108";"-";"40";"92";"479";"607";"426";"338";"-";"758";"57";"69";"-";"5";"9";"-";"1809";"72";"78";"-";"6";"17";"-";"707";"17";"41";"44";"89";"-";"-";"1688";"22";"61";"44";"167";"-";"-"
"30";"787027";"787027";"87";"10";"3";"-";"57";"150";"157";"104";"116";"-";"-";"88";"310";"378";"294";"349";"-";"546";"9";"15";"-";"8";"6";"-";"1356";"12";"15";"-";"17";"19";"-";"496";"-";"6";"15";"67";"-";"-";"1241";"-";"8";"15";"155";"-";"-"
"30";"791001";"791001";"75";"9";"3";"15";"188";"429";"463";"183";"109";"-";"34";"258";"848";"1226";"536";"352";"-";"1078";"224";"62";"-";"-";"23";"-";"2749";"337";"92";"-";"-";"76";"-";"1019";"55";"44";"34";"222";"13";"-";"2611";"82";"59";"41";"441";"20";"-"
"30";"791005";"791005";"75";"9";"3";"4,47";"65,81";"282,37";"464,85";"275,39";"144,98";"1,05";"29,58";"107,19";"591,40";"1211,48";"806,19";"433,92";"1,08";"1111,13";"94,96";"16,47";"0,23";"1";"14,08";"1,05";"2910,30";"187,21";"19,78";"0,25";"1";"61,23";"1,08";"1062,09";"19,92";"44,50";"6,14";"103,18";"2,04";"1,05";"2773,88";"47,57";"63,40";"37,23";"253,58";"4,11";"1,08"
"30";"791010";"791010";"75";"9";"3";"33";"339";"531";"407";"181";"84";"6";"36";"495";"1097";"1002";"520";"258";"47";"1056";"252";"219";"-";"1";"47";"6";"2609";"366";"350";"-";"1";"82";"47";"859";"35";"439";"48";"180";"14";"6";"2120";"46";"854";"54";"315";"19";"47"
"30";"791015";"791015";"75";"9";"3";"5";"111";"357";"437";"249";"138";"4";"17";"148";"742";"1146";"704";"444";"4";"1082";"100";"80";"2";"19";"14";"4";"2860";"148";"120";"3";"35";"35";"4";"1057";"-";"98";"-";"137";"5";"4";"2762";"-";"143";"-";"290";"6";"4"
"30";"791020";"791020";"75";"9";"3";"2";"77";"264";"336";"179";"102";"5";"2";"114";"551";"892";"567";"356";"13";"868";"56";"27";"-";"-";"9";"5";"2330";"94";"37";"-";"-";"21";"13";"816";"18";"11";"-";"112";"3";"5";"2167";"30";"17";"-";"260";"8";"13"
"30";"791025";"791025";"75";"9";"3";"9";"179";"366";"478";"202";"121";"4";"28";"227";"704";"1206";"581";"416";"13";"1096";"150";"104";"-";"-";"5";"4";"2750";"221";"157";"-";"-";"34";"13";"1023";"38";"105";"5";"182";"2";"4";"2590";"48";"157";"29";"335";"3";"13"
"30";"791030";"791030";"75";"9";"3";"6";"91";"227";"358";"179";"118";"2";"17";"121";"464";"925";"555";"398";"2";"884";"72";"16";"-";"-";"7";"2";"2341";"93";"26";"-";"-";"20";"2";"811";"-";"59";"9";"97";"3";"2";"2153";"-";"69";"17";"234";"7";"2"
"30";"791035";"791035";"75";"9";"3";"415,09";"4180,70";"4421,02";"2659,36";"997,01";"279,04";"110,23";"586,89";"5384,27";"8894,67";"6957,25";"2815,27";"853,02";"217,48";"5057,56";"1074,47";"6613,65";"87,39";"-";"119,16";"110,23";"13041,61";"2009,92";"9942,33";"96,33";"-";"401,19";"217,48";"5898,67";"151,94";"3510,40";"304,86";"2507,43";"578,94";"110,23";"14369,31";"225,42";"5276,03";"618,66";"4124,10";"877,85";"217,48"
"30";"791050";"791050";"76";"9";"3";"56,52";"538,92";"961,92";"827,16";"420,52";"238,04";"16,03";"66,52";"666,23";"1921,43";"2264,02";"1290,39";"736,03";"30,07";"2011,36";"419,03";"517";"14";"2,03";"79,65";"16,03";"5322,90";"663,65";"796";"14";"5,58";"142,47";"30,07";"1986,13";"124";"286";"154,52";"488,43";"4";"16,03";"5174,73";"174";"535";"177,03";"877,85";"6";"30,07"
"30";"791055";"791055";"76";"9";"3";"27";"175";"380";"412";"162";"92";"1";"28";"252";"820";"1113";"459";"297";"3";"992";"124";"122";"-";"3";"7";"1";"2566";"206";"169";"-";"6";"22";"3";"948";"-";"89";"4";"207";"-";"1";"2406";"-";"146";"11";"406";"-";"3"
"30";"791060";"791060";"76";"9";"3";"4,48";"84,88";"273,29";"333,25";"205,16";"141,04";"2,23";"5,48";"132,45";"543,26";"835,67";"595,63";"440,72";"5,00";"946,21";"48,77";"38,80";"-";"0,97";"7,35";"2,23";"2391,72";"74,15";"67,40";"-";"2,42";"17,53";"5,00";"828,76";"18";"33,07";"11,02";"143,25";"8";"2,23";"2104,67";"23";"54,60";"24,83";"333,10";"13";"5,00"
"30";"791065";"791065";"76";"9";"3";"10,03";"187,20";"562,64";"635,82";"342,43";"217,31";"5";"13,06";"262,30";"1035,18";"1612,17";"975,10";"745,01";"13";"1629,14";"170,14";"95,10";"-";"0,02";"61,04";"5";"4149,26";"233,17";"175,19";"-";"0,02";"85,18";"13";"1480,93";"65,04";"65,03";"63,03";"275,39";"6,01";"5";"3759,70";"84,04";"82,05";"78,03";"619,97";"19,03";"13"
"30";"791070";"791070";"76";"9";"3";"159,44";"630,49";"1815,61";"1296,79";"802,59";"328,97";"15,73";"196,53";"764,54";"3851,93";"3532,27";"2408,54";"976,06";"26,45";"2737,31";"1324,57";"867,87";"77,38";"-";"26,76";"15,73";"7501,09";"2408,88";"1656,89";"82,43";"-";"80,58";"26,45";"3062,24";"308,14";"1188,10";"48,00";"409,39";"18,01";"15,73";"8034,82";"523,01";"2163,57";"82,10";"885,32";"41,05";"26,45"
"30";"791080";"791080";"76";"9";"3";"2";"118,20";"335,79";"425,59";"232,33";"185,93";"3,73";"6";"163,33";"705,31";"1164,31";"669,98";"631,25";"10,93";"1130,43";"133,20";"23,20";"-";"5";"8";"3,73";"2991,38";"217,20";"51,60";"-";"8";"72";"10,93";"996,10";"7";"87,93";"16,47";"189,33";"3";"3,73";"2663,60";"11";"133,40";"45,13";"480,05";"7";"10,93"
"30";"791085";"791085";"76";"9";"3";"12";"191";"428";"417";"240";"147";"1";"15";"263";"875";"1105";"701";"450";"3";"1151";"92";"178";"-";"2";"12";"1";"2899";"162";"301";"-";"3";"44";"3";"1038";"26";"145";"4";"222";"-";"1";"2659";"39";"281";"13";"417";"-";"3"
"30";"791090";"791090";"76";"9";"3";"33,97";"164,80";"476,36";"463,18";"257,57";"159,69";"-";"39,94";"229,70";"993,82";"1224,83";"707,90";"517,99";"-";"1262,86";"154,86";"98,90";"-";"9,98";"28,96";"-";"3223,74";"223,83";"171,81";"-";"17,98";"76,82";"-";"1134,07";"42,96";"70,97";"29,97";"267,61";"9,99";"-";"2882,30";"58,96";"154,95";"39,97";"559,03";"18,97";"-"
"30";"791095";"791095";"76";"9";"3";"17";"138";"347";"424";"245";"150";"6";"28";"203";"690";"1109";"742";"505";"18";"1116";"114";"79";"-";"-";"12";"6";"2932";"176";"114";"-";"-";"55";"18";"986";"41";"75";"35";"180";"4";"6";"2565";"59";"112";"86";"445";"10";"18"
"30";"810001";"810001";"86";"10";"3";"-";"51";"132";"122";"70";"45";"-";"-";"61";"273";"312";"196";"125";"-";"365";"31";"21";"-";"-";"3";"-";"894";"40";"24";"-";"-";"9";"-";"326";"-";"23";"-";"70";"1";"-";"799";"-";"23";"-";"143";"2";"-"
"30";"810002";"810002";"86";"10";"3";"24";"162";"280";"242";"137";"79";"6";"24";"213";"518";"602";"390";"245";"8";"729";"89";"75";"-";"12";"19";"6";"1708";"129";"95";"-";"22";"38";"8";"683";"-";"60";"19";"147";"15";"6";"1609";"-";"94";"19";"254";"16";"8"
"30";"810003";"810003";"86";"10";"3";"101";"294";"554";"588";"356";"188";"15";"112";"359";"1106";"1462";"1004";"522";"49";"1488";"262";"281";"-";"-";"50";"15";"3663";"357";"440";"-";"-";"105";"49";"1400";"63";"219";"82";"285";"32";"15";"3395";"89";"319";"111";"606";"45";"49"
"30";"810004";"810004";"86";"10";"3";"23";"68";"161";"187";"111";"75";"-";"23";"100";"303";"467";"304";"229";"-";"538";"37";"42";"-";"-";"8";"-";"1313";"48";"52";"-";"-";"13";"-";"489";"-";"22";"23";"89";"2";"-";"1210";"-";"28";"27";"155";"6";"-"
"30";"810005";"810005";"86";"10";"3";"7";"235";"419";"503";"279";"129";"1";"7";"284";"805";"1346";"831";"403";"4";"1132";"264";"160";"-";"-";"16";"1";"2995";"420";"218";"-";"-";"43";"4";"1114";"49";"166";"3";"174";"66";"1";"2909";"69";"251";"21";"340";"86";"4"
"30";"810006";"810006";"86";"10";"3";"-";"70";"144";"193";"113";"102";"2";"-";"79";"303";"474";"350";"321";"6";"547";"37";"34";"-";"-";"4";"2";"1425";"43";"47";"-";"-";"12";"6";"498";"5";"30";"-";"68";"21";"2";"1303";"5";"36";"-";"154";"29";"6"
"30";"810007";"810007";"86";"10";"3";"-";"7";"35";"51";"31";"33";"-";"-";"13";"66";"143";"83";"107";"-";"145";"6";"-";"-";"-";"6";"-";"388";"9";"-";"-";"-";"15";"-";"129";"-";"4";"-";"24";"-";"-";"355";"-";"5";"-";"52";"-";"-"
"30";"810008";"810008";"86";"10";"3";"-";"13";"40";"88";"35";"47";"-";"-";"17";"88";"216";"113";"147";"-";"212";"7";"3";"-";"-";"1";"-";"566";"10";"4";"-";"-";"1";"-";"192";"-";"4";"-";"27";"-";"-";"512";"-";"6";"-";"63";"-";"-"
"30";"810010";"810010";"86";"10";"3";"119";"1437";"2105";"1356";"612";"219";"1";"126";"1761";"4041";"3507";"1791";"671";"10";"3172";"917";"1747";"-";"-";"12";"1";"7880";"1452";"2488";"-";"-";"77";"10";"3078";"243";"1353";"153";"940";"81";"1";"7561";"385";"2119";"239";"1480";"113";"10"
"30";"810034";"810034";"86";"10";"3";"-";"47";"60";"84";"44";"57";"-";"-";"61";"141";"243";"130";"206";"-";"254";"35";"2";"-";"-";"1";"-";"732";"43";"4";"-";"-";"2";"-";"223";"-";"32";"-";"36";"1";"-";"653";"-";"38";"-";"86";"4";"-"
"30";"810036";"810036";"86";"10";"3";"-";"7";"41";"52";"52";"26";"-";"-";"11";"80";"124";"144";"73";"-";"176";"2";"-";"-";"-";"-";"-";"427";"5";"-";"-";"-";"-";"-";"159";"-";"-";"-";"19";"-";"-";"392";"-";"-";"-";"40";"-";"-"
"30";"810040";"810040";"86";"10";"3";"-";"16";"102";"140";"65";"61";"-";"-";"23";"206";"348";"195";"186";"-";"372";"11";"1";"-";"-";"-";"-";"929";"27";"2";"-";"-";"-";"-";"346";"-";"6";"-";"31";"1";"-";"883";"-";"6";"-";"66";"3";"-"
"30";"810050";"810050";"86";"10";"3";"-";"45";"149";"173";"102";"86";"1";"-";"55";"301";"488";"334";"316";"1";"497";"38";"20";"-";"-";"-";"1";"1417";"50";"27";"-";"-";"-";"1";"456";"17";"10";"17";"53";"2";"1";"1300";"20";"11";"17";"142";"4";"1"
"30";"810054";"810054";"86";"10";"3";"-";"2";"26";"26";"20";"14";"-";"-";"2";"57";"55";"58";"49";"-";"86";"2";"-";"-";"-";"-";"-";"219";"2";"-";"-";"-";"-";"-";"73";"-";"-";"-";"15";"-";"-";"189";"-";"-";"-";"32";"-";"-"
"30";"810056";"810056";"86";"10";"3";"-";"38";"82";"70";"57";"52";"-";"-";"49";"158";"158";"155";"163";"-";"269";"11";"18";"-";"-";"1";"-";"644";"13";"24";"-";"-";"2";"-";"240";"-";"7";"-";"52";"-";"-";"583";"-";"8";"-";"92";"-";"-"
"30";"810060";"810060";"86";"10";"3";"-";"6";"40";"44";"26";"33";"1";"-";"18";"76";"111";"61";"103";"1";"148";"-";"-";"-";"-";"1";"1";"362";"-";"-";"-";"-";"7";"1";"124";"-";"-";"-";"25";"-";"1";"314";"-";"-";"-";"55";"-";"1"
"30";"810070";"810070";"86";"10";"3";"13";"91";"192";"201";"98";"75";"-";"13";"120";"377";"499";"294";"232";"-";"547";"59";"62";"-";"-";"2";"-";"1368";"76";"89";"-";"-";"2";"-";"508";"6";"39";"26";"87";"4";"-";"1271";"9";"48";"27";"174";"6";"-"
"30";"810074";"810074";"86";"10";"3";"-";"8";"39";"64";"31";"28";"-";"-";"11";"78";"178";"100";"76";"-";"168";"2";"-";"-";"-";"-";"-";"439";"4";"-";"-";"-";"-";"-";"149";"-";"-";"-";"21";"-";"-";"402";"-";"-";"-";"41";"-";"-"
"30";"810076";"810076";"86";"10";"3";"-";"5";"37";"40";"25";"23";"-";"-";"8";"78";"92";"76";"68";"-";"129";"1";"-";"-";"-";"-";"-";"318";"4";"-";"-";"-";"-";"-";"112";"-";"-";"-";"18";"-";"-";"281";"-";"-";"-";"41";"-";"-"
"30";"810080";"810080";"86";"10";"3";"-";"24";"80";"105";"72";"67";"1";"-";"34";"169";"305";"212";"238";"2";"310";"30";"5";"-";"-";"3";"1";"881";"43";"12";"-";"-";"22";"2";"298";"-";"5";"6";"36";"3";"1";"832";"-";"7";"6";"107";"6";"2"
"30";"813001";"813001";"84";"10";"3";"91";"1150";"1733";"1225";"436";"96";"18";"108";"1490";"3575";"3066";"1166";"255";"34";"2612";"1281";"705";"75";"9";"49";"18";"6245";"2166";"1042";"86";"15";"106";"34";"2651";"149";"1418";"62";"352";"99";"18";"6245";"246";"2374";"79";"601";"115";"34"
"30";"813002";"813002";"84";"10";"3";"5";"13";"22";"28";"11";"6";"1";"13";"23";"36";"58";"21";"17";"3";"65";"5";"-";"-";"8";"7";"1";"127";"5";"-";"-";"15";"21";"3";"64";"-";"3";"-";"18";"-";"1";"127";"-";"3";"-";"38";"-";"3"
"30";"813003";"813003";"84";"10";"3";"18";"109";"338";"265";"126";"46";"16";"23";"137";"653";"639";"332";"128";"27";"688";"133";"25";"15";"20";"21";"16";"1579";"208";"36";"20";"32";"37";"27";"659";"36";"55";"2";"139";"11";"16";"1497";"58";"72";"7";"266";"12";"27"
"30";"813004";"813004";"84";"10";"3";"2";"43";"132";"148";"73";"42";"-";"5";"72";"296";"357";"192";"126";"-";"385";"23";"11";"-";"17";"4";"-";"948";"36";"24";"-";"32";"8";"-";"352";"-";"20";"15";"52";"1";"-";"868";"-";"27";"33";"116";"4";"-"
"30";"813005";"813005";"84";"10";"3";"-";"30";"146";"302";"146";"61";"-";"-";"45";"326";"814";"387";"191";"-";"651";"19";"4";"-";"-";"11";"-";"1692";"28";"10";"-";"-";"33";"-";"626";"8";"15";"9";"26";"1";"-";"1627";"14";"21";"25";"70";"6";"-"
"30";"813006";"813006";"84";"10";"3";"4";"130";"350";"375";"180";"64";"-";"5";"179";"700";"1019";"533";"214";"-";"894";"102";"86";"-";"14";"7";"-";"2332";"153";"127";"-";"24";"14";"-";"882";"-";"92";"34";"93";"2";"-";"2267";"-";"146";"39";"191";"7";"-"
"30";"813007";"813007";"84";"10";"3";"18";"756";"1197";"625";"203";"36";"3";"21";"966";"2630";"1741";"639";"118";"7";"1427";"953";"437";"-";"11";"7";"3";"3805";"1694";"589";"-";"15";"12";"7";"1581";"95";"834";"8";"153";"164";"3";"4026";"187";"1446";"20";"258";"178";"7"
"30";"813008";"813008";"84";"10";"3";"167";"1909";"2164";"982";"302";"53";"4";"180";"2467";"4099";"2594";"834";"168";"66";"1987";"471";"3007";"77";"-";"35";"4";"4954";"842";"4368";"81";"-";"97";"66";"2202";"56";"1770";"87";"1255";"207";"4";"5291";"78";"2720";"168";"1836";"249";"66"
"30";"813009";"813009";"84";"10";"3";"170,97";"828,85";"1555,72";"776,86";"349,94";"135,98";"2,00";"180,97";"1107,80";"3253,42";"1986,65";"924,84";"386,93";"3,00";"1914,66";"301,95";"1418,75";"136,98";"6,00";"39,99";"2,00";"4659,17";"486,91";"2480,56";"142,97";"11,00";"59,99";"3,00";"1887,66";"38,99";"1376,76";"13,00";"454,92";"46,99";"2,00";"4556,19";"63,99";"2449,56";"30,99";"688,88";"50,99";"3,00"
"30";"813010";"813010";"84";"10";"3";"-";"51";"229";"290";"175";"105";"-";"-";"64";"513";"792";"512";"321";"-";"783";"42";"13";"-";"-";"12";"-";"2089";"59";"29";"-";"-";"25";"-";"725";"15";"12";"20";"77";"1";"-";"1956";"37";"15";"23";"166";"5";"-"
"30";"813011";"813011";"84";"10";"3";"3,03";"35,15";"131,28";"289,14";"198,06";"111,02";"0,00";"4,03";"56,20";"267,58";"770,35";"539,16";"300,07";"0,00";"694,34";"57,05";"7,25";"0,02";"0,00";"9,01";"0,00";"1816,83";"78,09";"16,44";"0,03";"0,00";"26,01";"0,00";"650,34";"27,01";"32,24";"2,00";"54,08";"2,01";"0,00";"1697,81";"41,01";"43,44";"6,01";"142,12";"7,01";"0,00"
"30";"813012";"813012";"84";"10";"3";"96";"619";"1341";"1192";"542";"227";"8";"107";"764";"2690";"3025";"1544";"647";"37";"2697";"611";"666";"-";"12";"31";"8";"6625";"1051";"981";"-";"21";"99";"37";"2501";"221";"564";"81";"639";"11";"8";"6250";"363";"978";"160";"1008";"18";"37"
"30";"813013";"813013";"84";"10";"3";"-";"18";"56";"67";"35";"41";"1";"-";"34";"118";"180";"103";"121";"5";"208";"1";"6";"-";"-";"2";"1";"532";"1";"13";"-";"-";"10";"5";"176";"-";"2";"-";"39";"-";"1";"451";"-";"4";"-";"101";"-";"5"
"30";"813014";"813014";"84";"10";"3";"1";"135";"176";"153";"80";"53";"2";"1";"159";"341";"386";"242";"168";"3";"440";"31";"122";"-";"-";"5";"2";"1086";"44";"158";"-";"-";"9";"3";"396";"8";"42";"25";"125";"2";"2";"991";"9";"59";"27";"208";"3";"3"
"30";"813015";"813015";"84";"10";"3";"3";"36";"100";"134";"62";"65";"-";"4";"48";"207";"310";"186";"201";"-";"360";"12";"23";"-";"-";"5";"-";"901";"13";"34";"-";"-";"8";"-";"318";"-";"8";"3";"71";"-";"-";"804";"-";"8";"3";"141";"-";"-"
"30";"813016";"813016";"84";"10";"3";"4";"28";"57";"72";"49";"35";"3";"4";"33";"130";"184";"144";"95";"6";"204";"14";"23";"-";"-";"4";"3";"522";"22";"37";"-";"-";"9";"6";"194";"-";"5";"9";"36";"1";"3";"498";"-";"6";"9";"75";"2";"6"
"30";"813017";"813017";"84";"10";"3";"1";"31";"106";"113";"71";"54";"-";"4";"48";"216";"281";"197";"166";"-";"355";"8";"10";"-";"-";"3";"-";"875";"14";"16";"-";"-";"7";"-";"310";"-";"5";"-";"61";"-";"-";"767";"-";"8";"-";"137";"-";"-"
"30";"813018";"813018";"84";"10";"3";"1";"13";"40";"73";"57";"55";"-";"5";"20";"86";"190";"156";"173";"-";"228";"3";"-";"-";"3";"5";"-";"604";"3";"-";"-";"6";"17";"-";"212";"-";"3";"3";"21";"-";"-";"562";"-";"3";"14";"51";"-";"-"
"30";"813019";"813019";"84";"10";"3";"1";"54";"106";"103";"65";"38";"-";"4";"69";"217";"297";"191";"107";"-";"321";"22";"19";"-";"-";"5";"-";"803";"30";"38";"-";"-";"14";"-";"284";"-";"22";"1";"60";"-";"-";"734";"-";"31";"4";"116";"-";"-"
"30";"813020";"813020";"84";"10";"3";"-";"44";"88";"108";"52";"56";"1";"-";"59";"197";"272";"123";"163";"3";"309";"13";"24";"-";"-";"2";"1";"759";"14";"33";"-";"-";"8";"3";"269";"-";"13";"-";"66";"-";"1";"671";"-";"15";"-";"128";"-";"3"
"30";"813021";"813021";"84";"10";"3";"4";"137";"216";"245";"155";"97";"1";"7";"169";"441";"642";"464";"297";"2";"643";"83";"123";"-";"-";"5";"1";"1729";"98";"180";"-";"-";"13";"2";"591";"24";"35";"12";"182";"10";"1";"1580";"30";"39";"12";"345";"14";"2"
"30";"813022";"813022";"84";"10";"3";"-";"35";"74";"71";"40";"22";"-";"-";"53";"135";"175";"93";"72";"-";"201";"4";"9";"-";"26";"2";"-";"458";"5";"23";"-";"37";"5";"-";"203";"-";"4";"-";"35";"-";"-";"430";"-";"5";"-";"93";"-";"-"
"30";"820001";"820001";"88";"10";"3";"36";"359";"416";"417";"225";"101";"28";"39";"459";"813";"1084";"599";"293";"35";"985";"186";"323";"9";"-";"51";"28";"2463";"309";"440";"10";"-";"65";"35";"948";"22";"197";"70";"316";"1";"28";"2339";"35";"293";"74";"541";"5";"35"
"30";"820002";"820002";"88";"10";"3";"28";"271";"581";"586";"306";"161";"49";"34";"326";"1036";"1445";"861";"462";"90";"1299";"309";"226";"-";"-";"99";"49";"3211";"428";"391";"-";"-";"134";"90";"1258";"36";"110";"77";"442";"10";"49";"3055";"47";"180";"84";"787";"11";"90"
"30";"820003";"820003";"88";"10";"3";"1";"26";"94";"127";"52";"45";"3";"2";"31";"197";"307";"155";"153";"3";"318";"15";"3";"-";"4";"5";"3";"793";"22";"5";"-";"8";"17";"3";"279";"-";"-";"7";"59";"-";"3";"704";"-";"-";"9";"132";"-";"3"
"30";"820004";"820004";"88";"10";"3";"1";"33";"77";"121";"58";"44";"-";"1";"62";"153";"353";"144";"147";"-";"316";"6";"10";"1";"-";"1";"-";"829";"10";"19";"1";"-";"1";"-";"278";"-";"4";"-";"50";"2";"-";"745";"-";"7";"-";"102";"6";"-"
"30";"820005";"820005";"88";"10";"3";"-";"54";"148";"131";"81";"50";"6";"-";"67";"271";"303";"226";"138";"11";"399";"18";"11";"1";"22";"13";"6";"903";"25";"14";"4";"39";"20";"11";"377";"-";"6";"12";"69";"-";"6";"840";"-";"6";"22";"137";"-";"11"
"30";"820006";"820006";"88";"10";"3";"1";"16";"68";"95";"58";"39";"4";"1";"18";"141";"228";"163";"130";"13";"264";"7";"4";"-";"1";"1";"4";"660";"7";"11";"-";"1";"2";"13";"248";"-";"-";"6";"23";"-";"4";"612";"-";"-";"13";"56";"-";"13"
"30";"820007";"820007";"88";"10";"3";"5";"92";"202";"210";"102";"73";"3";"10";"142";"398";"551";"277";"183";"4";"566";"47";"65";"-";"-";"6";"3";"1393";"62";"90";"-";"-";"16";"4";"503";"8";"22";"23";"125";"3";"3";"1225";"11";"28";"23";"264";"10";"4"
"30";"820008";"820008";"88";"10";"3";"-";"16";"57";"69";"39";"31";"-";"-";"25";"131";"186";"115";"91";"-";"203";"4";"4";"-";"-";"1";"-";"535";"4";"7";"-";"-";"2";"-";"178";"-";"4";"-";"30";"-";"-";"477";"-";"4";"-";"67";"-";"-"
"30";"820009";"820009";"88";"10";"3";"1";"44";"151";"147";"72";"61";"11";"4";"55";"300";"376";"213";"203";"28";"414";"30";"15";"-";"12";"5";"11";"1054";"35";"34";"-";"16";"12";"28";"370";"-";"-";"6";"100";"-";"11";"935";"-";"-";"6";"210";"-";"28"
"30";"820010";"820010";"88";"10";"3";"54";"437";"748";"552";"315";"179";"19";"59";"560";"1401";"1381";"821";"666";"37";"1275";"327";"653";"-";"-";"30";"19";"3227";"603";"909";"-";"-";"149";"37";"1318";"57";"358";"8";"532";"12";"19";"3240";"84";"581";"111";"859";"13";"37"
"30";"820011";"820011";"88";"10";"3";"2";"19";"61";"71";"42";"39";"-";"2";"26";"110";"148";"105";"104";"-";"216";"9";"8";"-";"-";"1";"-";"464";"12";"17";"-";"-";"2";"-";"197";"-";"7";"-";"30";"-";"-";"431";"-";"7";"-";"57";"-";"-"
"30";"820012";"820012";"88";"10";"3";"2";"24";"101";"136";"84";"92";"1";"6";"37";"202";"349";"254";"279";"1";"419";"6";"10";"-";"2";"2";"1";"1089";"18";"12";"-";"4";"4";"1";"367";"-";"-";"-";"72";"-";"1";"950";"-";"-";"-";"177";"-";"1"
