"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-040";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-040";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger";"grossincome_anhus";"grossincome_ma100";"grossincome_mi100";"grossincome_mi150";"grossincome_mi200";"grossincome_mi300";"grossincome_mi400";"grossincome_mi500";"grossincome_smbru";"grossincome_smfor";"transferPayments_afak_1";"transferPayments_afak_2";"transferPayments_afak_3";"transferPayments_cash_1";"transferPayments_cash_2";"transferPayments_cash_3";"transferPayments_eabe_1";"transferPayments_eabe_2";"transferPayments_eabe_3";"transferPayments_earl_1";"transferPayments_earl_2";"transferPayments_earl_3";"transferPayments_komm_1";"transferPayments_komm_2";"transferPayments_komm_3";"transferPayments_mat_1";"transferPayments_mat_2";"transferPayments_mat_3";"transferPayments_old_1";"transferPayments_old_2";"transferPayments_old_3";"transferPayments_orlo_1";"transferPayments_orlo_2";"transferPayments_orlo_3";"transferPayments_reha_1";"transferPayments_reha_2";"transferPayments_reha_3";"transferPayments_sick_1";"transferPayments_sick_2";"transferPayments_sick_3";"transferPayments_unem_1";"transferPayments_unem_2";"transferPayments_unem_3"
"181";"159011";"159011";"25";"4";"2";"139";"540";"749";"215";"136";"60";"-";"159";"802";"2153";"582";"407";"221";"-";"-";"519";"-";"1316";"-";"-";"4";"-";"-";"1448";"-";"2844";"-";"-";"32";"-";"-";"510";"-";"1313";"-";"14";"2";"-";"-";"1420";"-";"2863";"-";"38";"3";"-";"1841";"288";"271";"162";"307";"207";"174";"432";"645471348";"676918855";"8";"19";"6";"72";"142";"32";"0";"0";"107";"7";"74";"175";"72";"101";"22";"21";"46";"0";"0";"0";"340";"16";"45";"6";"14";"23";"1";"40";"94";"35";"53";"119";"42"
"181";"161001";"161001";"23";"4";"2";"12";"220";"413";"389";"71";"7";"1";"12";"383";"952";"1175";"196";"19";"1";"-";"690";"217";"205";"-";"-";"-";"1";"-";"1722";"672";"343";"-";"-";"-";"1";"-";"653";"-";"425";"-";"34";"-";"1";"-";"1640";"-";"1051";"-";"46";"-";"1";"1400";"93";"149";"120";"264";"168";"217";"385";"526791043";"458988959";"2";"6";"1";"20";"57";"9";"0";"0";"99";"1";"38";"93";"19";"4";"1";"27";"41";"0";"0";"0";"380";"8";"34";"4";"8";"13";"0";"32";"86";"37";"25";"74";"41"
"181";"161002";"161002";"23";"4";"2";"48";"633";"487";"221";"59";"27";"9";"51";"847";"989";"587";"171";"69";"56";"-";"440";"56";"967";"-";"-";"12";"9";"-";"1197";"119";"1381";"-";"-";"17";"56";"-";"625";"131";"178";"73";"285";"183";"9";"-";"1472";"189";"270";"104";"454";"225";"56";"1480";"182";"203";"168";"289";"175";"139";"324";"497222452";"505664976";"5";"9";"2";"18";"20";"5";"0";"0";"92";"6";"32";"67";"13";"4";"2";"16";"35";"0";"0";"0";"497";"6";"20";"5";"10";"5";"0";"47";"59";"22";"48";"54";"41"
"181";"161003";"161003";"23";"4";"2";"78";"1664";"737";"213";"68";"14";"93";"91";"2437";"1643";"596";"186";"76";"96";"-";"512";"87";"2168";"-";"-";"7";"93";"-";"1386";"214";"3390";"-";"-";"39";"96";"-";"899";"498";"699";"40";"463";"175";"93";"-";"1989";"734";"1231";"51";"747";"277";"96";"2768";"322";"411";"323";"625";"348";"322";"417";"829961470";"556454144";"7";"17";"2";"38";"49";"18";"0";"0";"197";"6";"45";"167";"19";"10";"4";"39";"45";"1";"0";"0";"883";"18";"41";"5";"9";"17";"3";"86";"129";"41";"81";"114";"91"
"181";"161004";"161004";"23";"4";"2";"132";"1602";"720";"25";"4";"4";"29";"150";"2575";"1442";"66";"14";"13";"29";"-";"26";"8";"2449";"-";"-";"4";"29";"-";"63";"15";"4167";"-";"-";"15";"29";"-";"173";"95";"2039";"5";"149";"26";"29";"-";"316";"133";"3540";"16";"218";"37";"29";"2493";"337";"457";"368";"625";"306";"216";"184";"622145783";"222546961";"6";"12";"3";"67";"104";"14";"0";"0";"289";"8";"58";"212";"36";"18";"0";"29";"19";"1";"0";"0";"864";"9";"32";"6";"18";"22";"3";"57";"76";"53";"85";"101";"66"
"181";"161005";"161005";"23";"4";"2";"-";"13";"106";"368";"162";"25";"-";"-";"22";"259";"997";"477";"83";"-";"-";"645";"27";"-";"-";"-";"2";"-";"-";"1764";"71";"-";"-";"-";"3";"-";"-";"647";"11";"-";"2";"14";"-";"-";"-";"1775";"18";"-";"4";"41";"-";"-";"670";"2";"17";"23";"54";"69";"89";"416";"396834505";"644339000";"1";"1";"0";"2";"3";"0";"0";"0";"85";"3";"10";"33";"2";"0";"0";"3";"27";"0";"0";"0";"117";"0";"8";"7";"0";"0";"0";"10";"32";"35";"6";"21";"49"
"181";"161006";"161006";"23";"4";"2";"37";"349";"865";"159";"32";"11";"1";"39";"520";"2257";"490";"85";"76";"2";"-";"258";"825";"369";"-";"-";"1";"1";"-";"746";"1952";"727";"-";"-";"42";"2";"-";"323";"57";"1005";"55";"13";"-";"1";"-";"873";"106";"2352";"98";"38";"-";"2";"1170";"79";"125";"101";"222";"141";"183";"323";"440034656";"383398791";"2";"6";"2";"18";"49";"8";"0";"0";"83";"2";"32";"78";"16";"5";"1";"24";"36";"0";"0";"0";"319";"8";"30";"4";"7";"12";"1";"28";"73";"32";"22";"62";"35"
"181";"163001";"163001";"28";"4";"2";"55";"931";"439";"12";"4";"1";"42";"58";"1468";"958";"28";"11";"5";"91";"-";"23";"65";"1343";"3";"-";"8";"42";"-";"68";"154";"2289";"3";"-";"14";"91";"-";"93";"125";"1116";"-";"64";"44";"42";"-";"224";"193";"1951";"-";"102";"58";"91";"1547";"249";"294";"212";"334";"178";"136";"144";"386636395";"150997982";"3";"8";"0";"56";"56";"9";"0";"0";"100";"5";"64";"129";"40";"14";"2";"15";"44";"0";"0";"0";"640";"3";"17";"3";"5";"4";"2";"46";"71";"25";"35";"63";"30"
"181";"163002";"163002";"28";"4";"2";"218";"1439";"950";"271";"74";"17";"4";"229";"2244";"2479";"797";"240";"54";"8";"-";"647";"360";"1782";"137";"-";"43";"4";"-";"1779";"918";"3161";"137";"-";"48";"8";"-";"1054";"199";"1395";"20";"73";"228";"4";"-";"2693";"263";"2644";"26";"161";"256";"8";"2976";"380";"419";"334";"563";"327";"305";"648";"967947141";"758288572";"8";"17";"4";"70";"82";"17";"0";"0";"209";"5";"84";"165";"41";"26";"5";"43";"52";"0";"0";"0";"944";"13";"37";"8";"12";"15";"2";"75";"165";"67";"78";"148";"77"
"181";"163003";"163003";"28";"4";"2";"49";"792";"1072";"439";"219";"41";"17";"58";"1392";"3223";"1184";"666";"144";"38";"-";"910";"1036";"640";"3";"17";"6";"17";"-";"2490";"2646";"1460";"3";"43";"25";"38";"-";"1033";"-";"1529";"17";"32";"1";"17";"-";"2837";"-";"3710";"39";"77";"4";"38";"2792";"407";"405";"268";"472";"299";"304";"635";"930314959";"692898406";"9";"24";"3";"117";"131";"33";"0";"0";"160";"13";"106";"209";"58";"61";"7";"38";"64";"1";"0";"0";"592";"10";"64";"11";"13";"26";"0";"66";"153";"48";"78";"146";"66"
"181";"163004";"163004";"28";"4";"2";"21";"485";"1664";"535";"156";"21";"3";"22";"752";"3874";"1441";"468";"67";"104";"-";"1138";"1260";"477";"-";"1";"6";"3";"-";"2951";"2889";"770";"-";"2";"12";"104";"-";"1577";"9";"1183";"1";"94";"18";"3";"-";"3997";"15";"2333";"2";"252";"25";"104";"2880";"132";"265";"269";"498";"362";"389";"965";"1184470015";"1388219323";"4";"21";"13";"54";"76";"10";"0";"0";"417";"4";"42";"197";"37";"21";"5";"17";"53";"0";"0";"0";"972";"8";"73";"17";"6";"19";"3";"50";"152";"82";"39";"106";"123"
"181";"163005";"163005";"28";"4";"2";"373";"1085";"928";"167";"37";"4";"-";"385";"1711";"2482";"558";"114";"12";"-";"-";"409";"810";"1006";"285";"1";"83";"-";"-";"1032";"1932";"1927";"287";"1";"83";"-";"-";"404";"20";"1773";"42";"289";"66";"-";"-";"1065";"33";"3735";"64";"297";"68";"-";"2354";"344";"342";"227";"398";"252";"257";"536";"783876494";"583831065";"8";"22";"4";"99";"111";"28";"0";"0";"136";"11";"91";"177";"49";"52";"6";"33";"54";"1";"0";"0";"500";"9";"55";"11";"11";"23";"0";"56";"130";"42";"66";"124";"57"
"181";"165001";"165001";"23";"4";"2";"855";"492";"797";"663";"141";"40";"11";"919";"675";"2033";"2009";"398";"127";"29";"-";"623";"1296";"12";"1047";"-";"10";"11";"-";"1643";"3251";"27";"1208";"-";"32";"29";"-";"1139";"54";"1727";"28";"40";"-";"11";"-";"3067";"101";"2826";"75";"92";"-";"29";"2993";"470";"379";"237";"425";"265";"346";"871";"1071695298";"743803956";"11";"20";"10";"86";"56";"8";"0";"0";"149";"10";"65";"100";"131";"24";"3";"28";"56";"0";"0";"0";"225";"14";"86";"16";"31";"26";"1";"109";"125";"52";"123";"155";"85"
"181";"165002";"165002";"23";"4";"2";"99";"301";"995";"504";"126";"17";"1";"108";"386";"2649";"1298";"325";"55";"1";"-";"821";"470";"750";"-";"-";"1";"1";"-";"2082";"1232";"1504";"-";"-";"3";"1";"-";"1170";"-";"835";"1";"11";"25";"1";"-";"2780";"-";"1982";"2";"18";"39";"1";"2044";"104";"151";"162";"369";"289";"290";"679";"850777681";"942832245";"4";"6";"7";"36";"53";"11";"0";"0";"226";"4";"42";"146";"62";"22";"5";"17";"21";"0";"0";"0";"307";"12";"59";"27";"4";"17";"0";"50";"97";"68";"49";"116";"107"
"181";"165003";"165003";"23";"4";"2";"23";"1058";"843";"123";"30";"17";"-";"25";"1505";"2445";"378";"86";"60";"-";"-";"195";"79";"1810";"4";"-";"6";"-";"-";"572";"198";"3708";"7";"-";"14";"-";"-";"298";"12";"1660";"45";"76";"3";"-";"-";"753";"19";"3491";"109";"123";"4";"-";"2084";"292";"330";"250";"501";"262";"202";"247";"574563863";"127887037";"18";"21";"4";"67";"109";"22";"0";"0";"211";"4";"90";"251";"71";"63";"5";"36";"42";"0";"0";"0";"422";"21";"59";"13";"19";"18";"0";"36";"106";"53";"82";"169";"75"
"181";"165004";"165004";"23";"4";"2";"354";"596";"1868";"-";"2";"-";"3";"359";"766";"5199";"-";"6";"-";"163";"-";"1";"1595";"867";"353";"-";"4";"3";"-";"4";"4467";"1495";"358";"-";"6";"163";"-";"30";"-";"2261";"94";"419";"16";"3";"-";"43";"-";"5680";"99";"483";"25";"163";"2797";"483";"429";"290";"559";"331";"341";"364";"779694682";"-35197677";"11";"26";"6";"156";"216";"33";"0";"0";"154";"14";"127";"334";"192";"98";"13";"42";"42";"0";"0";"0";"317";"38";"61";"22";"26";"45";"0";"65";"153";"67";"124";"213";"88"
"181";"165005";"165005";"23";"4";"2";"1";"305";"1592";"483";"26";"1";"32";"1";"432";"4976";"1794";"88";"2";"34";"-";"-";"1707";"699";"-";"-";"2";"32";"-";"-";"4849";"2440";"-";"-";"4";"34";"-";"1105";"395";"897";"-";"11";"-";"32";"-";"3477";"796";"2987";"-";"33";"-";"34";"2444";"77";"152";"153";"397";"318";"469";"878";"1054688038";"410039526";"11";"15";"3";"54";"81";"34";"0";"0";"159";"9";"51";"138";"106";"72";"12";"65";"85";"0";"0";"0";"184";"48";"119";"17";"11";"31";"0";"67";"142";"60";"101";"204";"95"
"181";"167001";"167001";"26";"4";"2";"424";"1333";"818";"250";"56";"4";"5";"434";"1913";"1817";"701";"171";"9";"10";"-";"688";"241";"1615";"341";"-";"-";"5";"-";"1756";"607";"2336";"346";"-";"-";"10";"-";"1397";"359";"88";"6";"626";"409";"5";"-";"3053";"520";"154";"7";"751";"560";"10";"2887";"495";"422";"281";"561";"358";"249";"521";"858980842";"772544069";"5";"10";"3";"55";"34";"10";"0";"0";"173";"3";"52";"135";"55";"31";"5";"27";"52";"0";"0";"0";"770";"14";"58";"3";"6";"9";"1";"84";"127";"49";"62";"87";"70"
"181";"167002";"167002";"26";"4";"2";"100";"1389";"469";"310";"12";"3";"-";"109";"2026";"1057";"990";"34";"9";"-";"-";"335";"417";"1506";"-";"19";"6";"-";"-";"897";"1119";"2176";"-";"24";"9";"-";"-";"854";"692";"428";"75";"126";"108";"-";"-";"2160";"939";"700";"79";"170";"177";"-";"2271";"268";"317";"269";"489";"274";"283";"371";"692481165";"365632051";"0";"16";"7";"28";"20";"7";"0";"0";"158";"6";"41";"127";"28";"9";"4";"38";"36";"0";"0";"0";"685";"22";"40";"7";"6";"5";"0";"71";"106";"36";"82";"99";"66"
"181";"167003";"167003";"26";"4";"2";"333";"1470";"1011";"172";"30";"8";"2";"346";"2284";"2491";"495";"87";"85";"2";"-";"503";"87";"2091";"272";"1";"70";"2";"-";"1313";"204";"3850";"280";"2";"139";"2";"-";"617";"139";"1762";"132";"290";"84";"2";"-";"1564";"191";"3348";"196";"321";"168";"2";"2999";"506";"510";"338";"540";"323";"316";"466";"847227357";"484079163";"7";"20";"4";"49";"70";"7";"0";"0";"222";"2";"64";"221";"43";"24";"4";"31";"60";"0";"0";"0";"1064";"14";"59";"9";"18";"16";"0";"75";"132";"63";"58";"132";"87"
"181";"167004";"167004";"26";"4";"2";"11";"1323";"1120";"317";"58";"13";"1";"11";"2133";"2677";"906";"180";"52";"156";"-";"831";"327";"1682";"-";"-";"2";"1";"-";"2202";"780";"2966";"-";"-";"11";"156";"-";"989";"65";"1672";"1";"115";"-";"1";"-";"2586";"121";"3028";"3";"221";"-";"156";"2837";"283";"382";"312";"534";"328";"394";"604";"944361278";"697401499";"1";"17";"1";"47";"66";"7";"0";"0";"272";"6";"82";"221";"49";"49";"7";"39";"59";"0";"0";"0";"939";"15";"47";"7";"9";"16";"1";"63";"162";"68";"61";"129";"63"
"181";"167005";"167005";"26";"4";"2";"25";"1204";"1041";"552";"114";"22";"3";"29";"1966";"2482";"1545";"354";"122";"13";"-";"1389";"194";"1371";"-";"1";"3";"3";"-";"3696";"504";"2244";"-";"2";"52";"13";"-";"1747";"693";"298";"1";"163";"56";"3";"-";"4401";"1095";"603";"6";"310";"83";"13";"2964";"185";"300";"282";"579";"392";"408";"818";"1111707422";"967477398";"2";"18";"6";"30";"27";"5";"0";"0";"252";"3";"45";"164";"39";"13";"3";"50";"82";"1";"0";"0";"935";"30";"54";"7";"3";"5";"2";"89";"161";"60";"74";"162";"88"
"181";"167006";"167006";"26";"4";"2";"132";"1458";"931";"485";"116";"35";"3";"145";"2655";"2119";"1363";"369";"158";"3";"-";"1006";"286";"1842";"-";"-";"23";"3";"-";"2683";"697";"3359";"-";"-";"70";"3";"-";"1192";"-";"1905";"-";"36";"24";"3";"-";"3121";"-";"3530";"-";"86";"72";"3";"3158";"333";"424";"358";"552";"368";"396";"727";"1084006066";"947789666";"4";"16";"3";"51";"76";"9";"0";"0";"373";"7";"90";"302";"56";"39";"6";"35";"66";"1";"0";"0";"1101";"15";"68";"5";"10";"14";"0";"69";"158";"92";"56";"151";"120"
"181";"167007";"167007";"26";"4";"2";"12";"499";"1276";"860";"231";"35";"11";"13";"813";"3376";"2378";"705";"185";"30";"-";"1808";"401";"641";"-";"1";"62";"11";"-";"4787";"1113";"1411";"-";"2";"157";"30";"-";"1980";"72";"732";"9";"107";"13";"11";"-";"5261";"154";"1723";"60";"259";"13";"30";"2917";"152";"236";"206";"430";"362";"475";"1056";"1235456876";"1334018112";"5";"14";"5";"36";"53";"8";"0";"0";"270";"7";"63";"197";"34";"25";"3";"46";"92";"1";"0";"0";"893";"9";"76";"12";"6";"11";"1";"72";"202";"114";"63";"159";"134"
"181";"167008";"167008";"26";"4";"2";"167";"1152";"1332";"265";"38";"6";"5";"173";"1951";"4145";"800";"133";"47";"13";"-";"330";"906";"1722";"-";"-";"2";"5";"-";"873";"2479";"3864";"-";"-";"33";"13";"-";"443";"29";"2475";"5";"8";"-";"5";"-";"1170";"45";"5998";"12";"24";"-";"13";"3008";"464";"470";"327";"653";"352";"336";"406";"850735874";"153474027";"18";"27";"2";"172";"279";"52";"0";"0";"160";"9";"168";"320";"143";"111";"22";"43";"57";"0";"0";"0";"351";"31";"83";"10";"37";"37";"2";"99";"175";"69";"115";"258";"63"
"181";"169001";"169001";"23";"4";"2";"261";"1091";"732";"107";"18";"15";"10";"299";"1498";"2502";"359";"58";"49";"14";"-";"187";"159";"1873";"-";"-";"5";"10";"-";"503";"390";"3861";"-";"-";"11";"14";"-";"633";"-";"913";"-";"677";"1";"10";"-";"1269";"-";"2618";"-";"875";"3";"14";"2218";"297";"354";"276";"565";"279";"186";"261";"605174409";"241701258";"11";"23";"1";"120";"146";"38";"0";"0";"108";"7";"106";"214";"60";"73";"11";"28";"28";"0";"0";"0";"358";"33";"31";"2";"9";"15";"3";"74";"85";"38";"116";"183";"76"
"181";"169002";"169002";"23";"4";"2";"63";"572";"778";"352";"113";"28";"44";"74";"907";"1887";"960";"317";"100";"69";"-";"679";"365";"857";"1";"-";"4";"44";"-";"1800";"841";"1590";"1";"-";"13";"69";"-";"1045";"8";"625";"-";"228";"-";"44";"-";"2554";"11";"1329";"-";"351";"-";"69";"1969";"133";"196";"158";"369";"259";"295";"557";"758236056";"668107389";"2";"12";"4";"40";"36";"6";"0";"0";"172";"5";"44";"144";"21";"12";"1";"22";"42";"0";"0";"0";"452";"10";"45";"16";"8";"8";"0";"51";"87";"61";"51";"94";"77"
"181";"169003";"169003";"23";"4";"2";"4";"67";"431";"635";"138";"44";"6";"6";"90";"1240";"1823";"369";"128";"11";"-";"523";"735";"49";"5";"-";"7";"6";"-";"1369";"2201";"65";"7";"-";"14";"11";"-";"887";"-";"405";"10";"17";"-";"6";"-";"2411";"-";"1199";"11";"35";"-";"11";"1328";"42";"52";"58";"161";"151";"197";"667";"690608751";"670622313";"3";"5";"2";"29";"44";"5";"0";"0";"97";"3";"56";"69";"27";"23";"4";"13";"27";"0";"0";"0";"127";"7";"41";"14";"1";"10";"0";"25";"85";"43";"31";"73";"76"
"181";"169004";"169004";"23";"4";"2";"15";"164";"596";"201";"38";"21";"93";"18";"248";"1472";"525";"100";"146";"220";"-";"347";"580";"87";"5";"-";"16";"93";"-";"916";"1352";"135";"5";"-";"101";"220";"-";"747";"-";"174";"12";"102";"-";"93";"-";"1877";"-";"377";"93";"162";"-";"220";"1239";"85";"125";"100";"233";"164";"187";"351";"476247442";"419637700";"4";"10";"4";"27";"24";"5";"0";"0";"110";"4";"29";"93";"14";"10";"4";"16";"28";"0";"0";"0";"286";"8";"29";"13";"7";"7";"1";"35";"57";"41";"33";"60";"50"
"181";"169005";"169005";"23";"4";"2";"-";"85";"522";"178";"48";"11";"2";"-";"169";"1207";"494";"132";"41";"2";"-";"282";"501";"59";"-";"-";"2";"2";"-";"737";"1175";"112";"-";"-";"19";"2";"-";"776";"-";"52";"-";"16";"-";"2";"-";"1891";"-";"104";"-";"48";"-";"2";"923";"62";"92";"74";"173";"121";"138";"261";"355456914";"313205088";"1";"5";"1";"19";"17";"2";"0";"0";"81";"2";"20";"67";"10";"5";"0";"10";"19";"0";"0";"0";"212";"4";"21";"7";"4";"4";"0";"24";"40";"28";"24";"44";"36"
"181";"169006";"169006";"23";"4";"2";"255";"958";"1336";"110";"27";"10";"46";"313";"1250";"3627";"333";"85";"68";"77";"-";"101";"174";"2387";"-";"1";"33";"46";"-";"299";"471";"4844";"-";"2";"60";"77";"-";"1356";"-";"1037";"46";"121";"136";"46";"-";"2950";"-";"2201";"94";"220";"211";"77";"2727";"297";"358";"302";"611";"351";"350";"458";"848861332";"164912012";"13";"19";"3";"90";"151";"22";"0";"0";"152";"7";"108";"205";"74";"56";"11";"36";"42";"1";"0";"0";"397";"26";"48";"9";"14";"20";"0";"84";"120";"57";"113";"196";"76"
"181";"169007";"169007";"23";"4";"2";"-";"1055";"1003";"86";"14";"5";"7";"-";"1475";"2494";"238";"46";"36";"12";"-";"66";"618";"1473";"-";"-";"6";"7";"-";"177";"1633";"2445";"-";"-";"34";"12";"-";"1393";"-";"332";"12";"413";"13";"7";"-";"2948";"-";"588";"20";"715";"18";"12";"1932";"130";"193";"155";"362";"254";"290";"546";"743758480";"655350707";"2";"12";"4";"40";"35";"6";"0";"0";"169";"5";"43";"141";"21";"12";"1";"22";"41";"0";"0";"0";"444";"9";"44";"16";"8";"8";"0";"50";"85";"60";"50";"92";"75"
"181";"169008";"169008";"23";"4";"2";"106";"621";"794";"70";"26";"3";"7";"118";"856";"2095";"243";"94";"10";"8";"-";"102";"684";"812";"-";"-";"22";"7";"-";"356";"1579";"1456";"-";"-";"25";"8";"-";"100";"377";"1118";"-";"25";"-";"7";"-";"348";"732";"2281";"-";"55";"-";"8";"1488";"202";"290";"165";"305";"192";"169";"165";"401063309";"-23108323";"8";"6";"0";"57";"85";"11";"0";"0";"83";"27";"86";"152";"30";"31";"7";"21";"41";"0";"0";"0";"241";"13";"29";"3";"10";"22";"0";"25";"61";"20";"56";"77";"24"
"181";"169009";"169009";"23";"4";"2";"7";"62";"211";"319";"152";"78";"16";"12";"110";"511";"902";"486";"296";"43";"-";"723";"49";"7";"-";"27";"23";"16";"-";"2007";"120";"22";"-";"53";"115";"43";"-";"736";"-";"9";"11";"73";"-";"16";"-";"2053";"-";"10";"67";"187";"-";"43";"849";"18";"49";"50";"91";"94";"139";"408";"432082382";"487053152";"1";"7";"2";"8";"12";"2";"0";"0";"74";"3";"19";"57";"6";"2";"1";"11";"19";"0";"0";"0";"184";"7";"37";"6";"1";"5";"0";"16";"61";"48";"25";"40";"41"
"181";"169010";"169010";"23";"4";"2";"130";"345";"496";"191";"49";"13";"2";"140";"626";"1718";"513";"142";"90";"2";"-";"275";"163";"783";"-";"-";"3";"2";"-";"757";"410";"2005";"-";"-";"57";"2";"-";"361";"-";"834";"2";"27";"-";"2";"-";"961";"-";"2180";"51";"37";"-";"2";"1376";"168";"182";"113";"230";"149";"160";"374";"489717264";"104162754";"11";"12";"2";"92";"117";"23";"0";"0";"97";"8";"84";"171";"39";"69";"12";"48";"41";"0";"0";"0";"259";"17";"20";"9";"11";"25";"0";"42";"86";"33";"74";"115";"38"
"181";"169011";"169011";"23";"4";"2";"14";"724";"603";"384";"107";"32";"42";"21";"1146";"1437";"1162";"337";"117";"79";"-";"879";"277";"680";"5";"9";"14";"42";"-";"2406";"689";"1070";"5";"10";"40";"79";"-";"1377";"56";"139";"33";"259";"-";"42";"-";"3389";"124";"199";"52";"456";"-";"79";"1921";"134";"211";"155";"314";"211";"316";"580";"745173867";"564932492";"2";"8";"4";"28";"17";"2";"0";"0";"126";"5";"41";"108";"16";"5";"3";"28";"46";"0";"0";"0";"519";"21";"38";"6";"3";"7";"0";"62";"121";"40";"60";"89";"57"
"181";"169012";"169012";"23";"4";"2";"1";"89";"562";"620";"196";"36";"6";"1";"162";"1550";"1734";"605";"150";"15";"-";"1171";"298";"32";"-";"-";"3";"6";"-";"3286";"844";"57";"-";"-";"15";"15";"-";"1366";"-";"86";"19";"33";"-";"6";"-";"3793";"-";"295";"35";"79";"-";"15";"1518";"19";"61";"60";"159";"161";"264";"794";"779179498";"722974254";"0";"9";"2";"12";"12";"3";"0";"0";"147";"4";"22";"87";"3";"4";"2";"28";"45";"0";"0";"0";"243";"10";"52";"14";"3";"10";"0";"28";"115";"56";"30";"95";"66"
"181";"169013";"169013";"23";"4";"2";"-";"12";"105";"90";"47";"27";"10";"-";"24";"264";"277";"141";"89";"34";"-";"228";"45";"2";"-";"-";"6";"10";"-";"663";"107";"6";"-";"-";"19";"34";"-";"211";"36";"-";"-";"34";"-";"10";"-";"617";"82";"-";"-";"96";"-";"34";"281";"8";"11";"14";"24";"31";"49";"144";"144470078";"136349923";"1";"1";"2";"3";"2";"0";"0";"0";"22";"1";"2";"14";"1";"2";"0";"5";"11";"0";"0";"0";"45";"1";"10";"1";"0";"0";"0";"10";"20";"12";"8";"15";"7"
"181";"171001";"171001";"22";"4";"2";"1";"23";"80";"163";"65";"52";"22";"1";"40";"189";"471";"178";"146";"26";"-";"344";"32";"6";"-";"1";"1";"22";"-";"938";"69";"12";"-";"3";"3";"26";"-";"326";"-";"-";"14";"44";"-";"22";"-";"903";"-";"-";"22";"100";"-";"26";"394";"22";"20";"22";"40";"38";"45";"207";"202726807";"299825726";"0";"7";"1";"3";"1";"1";"0";"0";"36";"1";"3";"13";"0";"1";"1";"2";"12";"0";"0";"0";"113";"0";"13";"6";"0";"2";"0";"8";"25";"16";"4";"28";"14"
"181";"171002";"171002";"22";"4";"2";"30";"453";"1640";"998";"322";"106";"9";"31";"692";"4340";"2913";"962";"355";"25";"-";"1629";"1503";"416";"-";"-";"1";"9";"-";"4683";"3825";"783";"-";"-";"2";"25";"-";"2760";"229";"256";"33";"259";"12";"9";"-";"7556";"488";"580";"40";"600";"29";"25";"3512";"85";"128";"147";"414";"377";"569";"1792";"1800358438";"1429994964";"4";"21";"13";"17";"18";"6";"0";"0";"262";"10";"56";"161";"16";"18";"2";"69";"120";"0";"0";"0";"339";"25";"116";"27";"4";"14";"0";"73";"208";"139";"79";"146";"128"
"181";"173001";"173001";"21";"4";"2";"196";"1982";"874";"283";"93";"31";"10";"207";"2789";"1782";"711";"273";"97";"139";"-";"317";"232";"2765";"6";"-";"139";"10";"-";"856";"585";"4253";"10";"-";"155";"139";"-";"1048";"821";"188";"260";"938";"204";"10";"-";"2134";"1229";"299";"393";"1510";"294";"139";"3310";"332";"392";"351";"680";"427";"321";"804";"1205849185";"1586745373";"2";"13";"5";"42";"56";"15";"0";"0";"174";"4";"52";"148";"33";"21";"4";"26";"80";"0";"0";"0";"1187";"13";"63";"9";"10";"7";"0";"62";"99";"53";"78";"111";"83"
